nan,nan,nan,nan,nan,nan,nan
5.0,20.0,479.0,0.058539628982543945,1.0,1.0,-0.0469895598290386
5.0,20.0,86.0,0.010399103164672852,1.0,1.0,-0.031062852857140884
5.0,20.0,145.0,0.017466306686401367,1.0,1.0,-0.030000216614077146
5.0,20.0,76.0,0.009193181991577148,1.0,1.0,-0.026987469105440094
5.0,20.0,256.0,0.032594919204711914,1.0,1.0,-0.028840909942374253
5.0,20.0,276.0,0.033022165298461914,1.0,1.0,-0.04320779229215697
5.0,20.0,254.0,0.02998518943786621,1.0,1.0,-0.028742434563869688
5.0,20.0,172.0,0.020138263702392578,1.0,1.0,-0.015177440001271202
5.0,20.0,74.0,0.008826971054077148,1.0,1.0,-0.029643479795070215
5.0,20.0,403.0,0.0495302677154541,1.0,1.0,-0.04036767385133118
5.0,20.0,427.0,0.05110430717468262,1.0,1.0,-0.02834957041548545
5.0,20.0,86.0,0.010207653045654297,1.0,1.0,-0.03813965038357729
5.0,20.0,351.0,0.04188060760498047,1.0,1.0,-0.04343410122443914
5.0,20.0,244.0,0.030455350875854492,1.0,1.0,-0.03710679771694902
5.0,20.0,396.0,0.0473940372467041,1.0,1.0,-0.04384861310289413
5.0,20.0,356.0,0.043105363845825195,1.0,1.0,-0.02467993018311909
5.0,20.0,70.0,0.008433341979980469,1.0,1.0,-0.0315108848494179
5.0,20.0,312.0,0.03685569763183594,1.0,1.0,-0.040761327641160805
5.0,20.0,205.0,0.024044036865234375,1.0,1.0,-0.023427360776608678
5.0,20.0,161.0,0.023983001708984375,1.0,1.0,-0.02843370246306974
5.0,20.0,82.0,0.00983428955078125,1.0,1.0,-0.023225474088392845
5.0,20.0,316.0,0.03775382041931152,1.0,1.0,-0.04104450623301516
5.0,20.0,425.0,0.05194377899169922,1.0,1.0,-0.041633164125379006
5.0,20.0,280.0,0.03290700912475586,1.0,1.0,-0.04043168621989783
5.0,20.0,352.0,0.04153895378112793,1.0,1.0,-0.026254264416388944
5.0,20.0,291.0,0.035929203033447266,1.0,1.0,-0.0449199198494985
5.0,20.0,653.0,0.07765698432922363,1.0,1.0,-0.05037838825927935
5.0,20.0,599.0,0.07255768775939941,1.0,1.0,-0.03714420673236649
5.0,20.0,495.0,0.06212425231933594,1.0,1.0,-0.03189388169995032
5.0,20.0,828.0,0.09973025321960449,1.0,1.0,-0.04000945168485776
5.0,20.0,245.0,0.028589248657226562,1.0,1.0,-0.014592028038438797
5.0,20.0,617.0,0.07298588752746582,1.0,1.0,-0.01690531125518883
5.0,20.0,382.0,0.04546213150024414,1.0,1.0,-0.0352986878080877
5.0,20.0,71.0,0.008510589599609375,1.0,1.0,-0.039989223423564785
5.0,20.0,823.0,0.10103034973144531,1.0,1.0,-0.035033579994360894
5.0,20.0,221.0,0.025954008102416992,1.0,1.0,-0.04132718478973141
5.0,20.0,73.0,0.008790969848632812,1.0,1.0,-0.02563788515954242
5.0,20.0,95.0,0.011456966400146484,1.0,1.0,-0.03579726197610883
5.0,20.0,265.0,0.03134417533874512,1.0,1.0,-0.03568098055068957
5.0,20.0,340.0,0.0397639274597168,1.0,1.0,-0.025198295081285974
5.0,20.0,426.0,0.054486751556396484,1.0,1.0,-0.04965679556649076
5.0,20.0,508.0,0.060283660888671875,1.0,1.0,-0.04102651232763704
5.0,20.0,393.0,0.04868340492248535,1.0,1.0,-0.0235548409534651
5.0,20.0,168.0,0.020093917846679688,1.0,1.0,-0.050556744716470293
5.0,20.0,243.0,0.028935909271240234,1.0,1.0,-0.04555952742934224
5.0,20.0,146.0,0.0174405574798584,1.0,1.0,-0.018106240847724938
5.0,20.0,470.0,0.0567784309387207,1.0,1.0,-0.01893213758854728
5.0,20.0,427.0,0.05143308639526367,1.0,1.0,-0.03799439998362688
5.0,20.0,285.0,0.033797502517700195,1.0,1.0,-0.03658663079704095
5.0,20.0,385.0,0.04732322692871094,1.0,1.0,-0.03930234706026233
5.0,20.0,183.0,0.022054195404052734,1.0,1.0,-0.03159609359542657
5.0,20.0,254.0,0.029994964599609375,1.0,1.0,-0.04037331508195052
5.0,20.0,149.0,0.017459392547607422,1.0,1.0,-0.030101011700181944
5.0,20.0,243.0,0.029046058654785156,1.0,1.0,-0.03631011897775589
5.0,20.0,128.0,0.015654325485229492,1.0,1.0,-0.04860527366363356
5.0,20.0,364.0,0.04416084289550781,1.0,1.0,-0.03607223189371567
5.0,20.0,195.0,0.023754596710205078,1.0,1.0,-0.03613945415315364
5.0,20.0,456.0,0.056340694427490234,1.0,1.0,-0.039334291623289
5.0,20.0,368.0,0.04505634307861328,1.0,1.0,-0.03057005781137991
5.0,20.0,374.0,0.047070980072021484,1.0,1.0,-0.04626041755495242
5.0,20.0,548.0,0.06400060653686523,1.0,1.0,-0.02184015172806555
5.0,20.0,383.0,0.04546999931335449,1.0,1.0,-0.03215445808224276
5.0,20.0,606.0,0.0769040584564209,1.0,1.0,-0.032689944508933325
5.0,20.0,386.0,0.0467381477355957,1.0,1.0,-0.0341583999186782
5.0,20.0,715.0,0.08593201637268066,1.0,1.0,-0.045382770319880424
5.0,20.0,207.0,0.025391817092895508,1.0,1.0,-0.029992315623356847
5.0,20.0,195.0,0.023320674896240234,1.0,1.0,-0.03923412439987336
5.0,20.0,502.0,0.05986595153808594,1.0,1.0,-0.028104425754236027
5.0,20.0,89.0,0.010940790176391602,1.0,1.0,-0.04018382669515635
5.0,20.0,159.0,0.018942832946777344,1.0,1.0,-0.03587927945270636
5.0,20.0,257.0,0.030129194259643555,1.0,1.0,-0.03435438170128918
5.0,20.0,570.0,0.06824111938476562,1.0,1.0,-0.036311234833397134
5.0,20.0,163.0,0.019833087921142578,1.0,1.0,-0.05842286998944496
5.0,20.0,283.0,0.03528451919555664,1.0,1.0,-0.03398046224278622
5.0,20.0,257.0,0.030786752700805664,1.0,1.0,-0.03150493868512668
5.0,20.0,332.0,0.039215803146362305,1.0,1.0,-0.04677286777807988
5.0,20.0,333.0,0.03951215744018555,1.0,1.0,-0.03121832312867191
5.0,20.0,200.0,0.025098800659179688,1.0,1.0,-0.028401238564262778
5.0,20.0,365.0,0.04465031623840332,1.0,1.0,-0.04033145279936491
5.0,20.0,347.0,0.04110527038574219,1.0,1.0,-0.02600775486151652
5.0,20.0,113.0,0.013827800750732422,1.0,1.0,-0.03324486135543039
5.0,20.0,425.0,0.05077004432678223,1.0,1.0,-0.03876200319717815
5.0,20.0,742.0,0.09011960029602051,1.0,1.0,-0.042172017614940265
5.0,20.0,349.0,0.04077601432800293,1.0,1.0,-0.024684806515883412
5.0,20.0,261.0,0.03304290771484375,1.0,1.0,-0.050646542564396636
5.0,20.0,727.0,0.0874474048614502,1.0,1.0,-0.04919877183042579
5.0,20.0,95.0,0.011255264282226562,1.0,1.0,-0.02922655483576967
5.0,20.0,430.0,0.05326056480407715,1.0,1.0,-0.043007355540899836
5.0,20.0,290.0,0.03578543663024902,1.0,1.0,-0.03416872312744775
5.0,20.0,677.0,0.07933568954467773,1.0,1.0,-0.02672114504687434
5.0,20.0,344.0,0.0447845458984375,1.0,1.0,-0.031160594081218528
5.0,20.0,99.0,0.011788606643676758,1.0,1.0,-0.03726867332596214
5.0,20.0,164.0,0.019910097122192383,1.0,1.0,-0.034782111667650294
5.0,20.0,591.0,0.07012438774108887,1.0,1.0,-0.03828314968061388
