nan,nan,nan,nan,nan,nan,nan,nan
5.0,20.0,221.0,430.0,0.025695323944091797,1.0,1.0,-0.46991414666518416
5.0,20.0,3.0,94.0,0.005401134490966797,1.0,1.0,-0.30800117866575283
5.0,20.0,66.0,178.0,0.010074853897094727,1.0,1.0,-0.29798250582826785
5.0,20.0,3.0,75.0,0.004291057586669922,1.0,1.0,-0.27302727757922984
5.0,20.0,101.0,310.0,0.01752638816833496,1.0,1.0,-0.28593835944977697
5.0,20.0,223.0,311.0,0.017621278762817383,1.0,1.0,-0.4321072439806752
5.0,20.0,98.0,285.0,0.016509056091308594,1.0,1.0,-0.2929087307804752
5.0,20.0,29.0,279.0,0.016022682189941406,1.0,1.0,-0.12568140860229873
5.0,20.0,0.0,71.0,0.004134416580200195,1.0,0.0,-18.66990250390883
5.0,20.0,213.0,294.0,0.01655292510986328,1.0,1.0,-0.403518767156643
5.0,20.0,125.0,370.0,0.02104926109313965,1.0,1.0,-0.2834542569850713
5.0,20.0,44.0,97.0,0.00565648078918457,1.0,1.0,-0.3840228544722015
5.0,20.0,0.0,206.0,0.011728763580322266,1.0,0.0,-33.87328958025463
5.0,20.0,66.0,173.0,0.00973963737487793,1.0,1.0,-0.3710645316653959
5.0,20.0,380.0,474.0,0.026714801788330078,1.0,1.0,-0.43840235528218413
5.0,20.0,51.0,292.0,0.01677870750427246,1.0,1.0,-0.2462900334955656
5.0,20.0,3.0,89.0,0.005150318145751953,1.0,1.0,-0.32752277878802255
5.0,20.0,0.0,244.0,0.01392817497253418,1.0,0.0,-36.695356032276244
5.0,20.0,45.0,211.0,0.012396812438964844,1.0,1.0,-0.2355231028671767
5.0,20.0,43.0,133.0,0.007647991180419922,1.0,1.0,-0.2931648509682127
5.0,20.0,3.0,61.0,0.0035216808319091797,1.0,1.0,-0.23353053563069295
5.0,20.0,216.0,329.0,0.01858806610107422,1.0,1.0,-0.4103472210022556
5.0,20.0,277.0,454.0,0.025543689727783203,1.0,1.0,-0.41601816763583316
5.0,20.0,0.0,422.0,0.02353048324584961,1.0,0.0,-30.32439844980515
5.0,20.0,21.0,208.0,0.011766433715820312,1.0,1.0,-0.25878089913100716
5.0,20.0,0.0,317.0,0.017578601837158203,1.0,0.0,-29.3072507212714
5.0,20.0,0.0,578.0,0.03277325630187988,1.0,0.0,-48.76053883491383
5.0,20.0,166.0,421.0,0.025788307189941406,1.0,1.0,-0.3716010184762647
5.0,20.0,174.0,355.0,0.021135330200195312,1.0,1.0,-0.31890454410804003
5.0,20.0,719.0,788.0,0.04509615898132324,1.0,1.0,-0.4002909908578192
5.0,20.0,95.0,313.0,0.017919063568115234,1.0,1.0,-0.16843867739851623
5.0,20.0,214.0,988.0,0.05541706085205078,1.0,1.0,-0.1690338890389392
5.0,20.0,293.0,557.0,0.03106379508972168,1.0,1.0,-0.35304883649221175
5.0,20.0,28.0,76.0,0.004359006881713867,1.0,1.0,-0.39502170205634335
5.0,20.0,549.0,983.0,0.05528831481933594,1.0,1.0,-0.35039867770101046
5.0,20.0,63.0,157.0,0.00896763801574707,1.0,1.0,-0.41325901105991897
5.0,20.0,35.0,93.0,0.005451679229736328,1.0,1.0,-0.266524168404477
5.0,20.0,44.0,106.0,0.006188392639160156,1.0,1.0,-0.3600212907754459
5.0,20.0,62.0,222.0,0.012475013732910156,1.0,1.0,-0.35677939600966113
5.0,20.0,69.0,276.0,0.01558995246887207,1.0,1.0,-0.25437097844371936
5.0,20.0,0.0,303.0,0.016996383666992188,1.0,0.0,-38.22125522041877
5.0,20.0,162.0,349.0,0.019369125366210938,1.0,1.0,-0.4102355282663977
5.0,20.0,179.0,470.0,0.02650928497314453,1.0,1.0,-0.2350607180120643
5.0,20.0,0.0,141.0,0.007968664169311523,1.0,0.0,-45.34958252087417
5.0,20.0,0.0,179.0,0.01001739501953125,1.0,0.0,-36.448026417468775
5.0,20.0,41.0,213.0,0.011988639831542969,1.0,1.0,-0.1810471487728837
5.0,20.0,174.0,620.0,0.03475809097290039,1.0,1.0,-0.18918834209691368
5.0,20.0,236.0,479.0,0.0273284912109375,1.0,1.0,-0.379833476189176
5.0,20.0,110.0,281.0,0.016164064407348633,1.0,1.0,-0.3658106799863167
5.0,20.0,0.0,327.0,0.019367694854736328,1.0,0.0,-33.25054249822851
nan,nan,nan,nan,nan,nan,nan,nan
8.0,56.0,0.0,498.0,0.03561997413635254,1.0,0.0,-37.44699240793022
8.0,56.0,0.0,789.0,0.0479428768157959,1.0,0.0,-28.468814503680328
8.0,56.0,0.0,783.0,0.04848980903625488,1.0,0.0,-30.325325969998985
8.0,56.0,0.0,349.0,0.02152228355407715,1.0,0.0,-65.99262100891454
8.0,56.0,0.0,540.0,0.03231072425842285,1.0,0.0,-19.66217646033541
8.0,56.0,0.0,324.0,0.019331932067871094,1.0,0.0,-34.471816756936256
8.0,56.0,0.0,426.0,0.02547478675842285,1.0,0.0,-37.10377948052232
8.0,56.0,0.0,1006.0,0.06498837471008301,1.0,0.0,-18.70951876099752
8.0,56.0,0.0,244.0,0.027623414993286133,1.0,0.0,-23.632207466183345
8.0,56.0,0.0,432.0,0.05040454864501953,1.0,0.0,-46.22362486468396
