nan,nan,nan,nan,nan,nan,nan,nan
5.0,20.0,37.0,298.0,0.021390914916992188,1.0,1.0,-0.46990964964140436
5.0,20.0,12.0,42.0,0.0033609867095947266,1.0,1.0,-0.30903573008571233
5.0,20.0,21.0,94.0,0.006657838821411133,1.0,1.0,-0.2975267402136682
5.0,20.0,3.0,68.0,0.005434513092041016,1.0,1.0,-0.27303247380644824
5.0,20.0,26.0,100.0,0.007105112075805664,1.0,1.0,-0.28418193698578903
5.0,20.0,40.0,155.0,0.011133670806884766,1.0,1.0,-0.43211471656091616
5.0,20.0,26.0,106.0,0.007274627685546875,1.0,1.0,-0.29247246947815125
5.0,20.0,13.0,170.0,0.011971235275268555,1.0,1.0,-0.12512728240267093
5.0,20.0,0.0,57.0,0.0042111873626708984,1.0,0.0,-0.2963384052125641
5.0,20.0,36.0,180.0,0.01245880126953125,1.0,1.0,-0.4034093722734197
