nan,nan,nan,nan,nan,nan,nan,nan
5.0,20.0,221.0,430.0,37.169315814971924,1.0,1.0,-0.4699141466651842
5.0,20.0,3.0,94.0,7.632206201553345,1.0,1.0,-0.3080011786657531
5.0,20.0,66.0,178.0,15.369132041931152,1.0,1.0,-0.2979825058282667
5.0,20.0,3.0,75.0,6.320961236953735,1.0,1.0,-0.27302727757923023
5.0,20.0,101.0,310.0,26.006059408187866,1.0,1.0,-0.28593835944977697
5.0,20.0,223.0,311.0,26.103683710098267,1.0,1.0,-0.4321072439806754
5.0,20.0,98.0,285.0,23.655267000198364,1.0,1.0,-0.29290873078047563
5.0,20.0,29.0,279.0,22.990910291671753,1.0,1.0,-0.12568140860229873
5.0,20.0,0.0,71.0,5.78741192817688,1.0,0.0,-18.669902503908837
5.0,20.0,213.0,294.0,24.051564931869507,1.0,1.0,-0.40351876715664226
