 3.0750, 0.4967, 2.2041, 2.6789, 4.2927,-0.4349, 1.1791,-4.5379,-2.3461, 4.8252, 2.3887,-4.7457,-4.2478, 2.3003, 4.1835, 3.7439,-2.1903,-2.0519,-2.3779,-2.3775, 2.7757, 0.9957, 2.0507, 4.4750, 0.0940,-0.7968, 2.8799, 4.6337,-4.6222,-4.7440, 3.8952, 3.8771, 2.6774,-4.3711,-2.1334,-1.1181, 1.1239, 2.6454,-1.3924, 0.7428, 2.8445, 2.5860, 2.2187, 3.5843,-3.2946, 2.9986,-4.3458,-3.2943,-4.9082, 3.8276, 0.6134,-1.0823,-4.8088, 1.9564,-2.3806, 4.4053,-4.8916, 2.6970,-0.3926, 2.4682, 2.0065, 4.2007,-3.7399,-4.4224, 4.0786,-2.1975, 0.7927,-3.1833, 4.1667, 1.8046,-2.7291, 0.3860, 4.5611,-3.4744, 2.0515, 2.9981,-3.5159,-0.0729,-4.8328, 1.1145
-4.7911,-1.9353,-4.5585,-3.3668, 2.4082,-4.6504,-2.7710,-0.3066,-1.1715,-2.4979,-1.7290, 4.4432,-0.6456,-4.2122, 0.1375,-0.4952,-0.8867, 2.9447, 2.7594,-4.0800, 2.8043, 1.4715,-1.5045, 3.4978,-4.5970, 0.5901, 2.7583, 2.2401,-0.0330,-1.1180,-4.7348,-4.6858, 1.7831, 3.5018, 3.3364,-0.9443, 0.5124, 0.0737, 3.8536,-0.5175, 1.1618, 1.8065, 1.9501, 2.8142,-1.3892, 1.7523, 3.3357,-2.3789, 3.5641,-1.8630,-3.9841, 1.1984, 1.9925,-3.3388, 1.2314, 1.6002, 0.8841,-1.0489, 2.6028,-1.5873, 4.7594,-0.3185, 4.2937, 3.4921,-3.7296,-1.9526,-2.5022, 1.2354,-0.1170, 3.1248, 3.3404, 1.1810,-1.8872,-2.7337,-3.3052,-2.1301, 2.0612, 4.3184,-0.0286,-0.5000
-2.5886,-4.1134, 2.9675,-4.5167,-0.3259,-0.1201,-4.9418,-3.7944, 0.8153,-2.0981, 0.3997, 2.4834, 0.5834,-4.9326, 3.4268,-1.3279,-2.9382, 2.6230,-2.9858,-3.6916, 3.3235,-0.0327,-2.7661, 0.5780, 3.7431,-2.5260,-0.0386,-4.4851,-3.1048, 3.6886,-4.9458,-4.7823, 0.5456,-1.7933,-0.4794,-4.6418, 0.4255, 4.1988, 2.6629,-0.6351,-0.3988, 4.3045, 3.3771, 2.4574,-3.0539,-2.6116, 3.7707, 2.3721,-1.7390,-2.9633,-0.8484, 3.5208, 0.3678, 4.3281,-1.8898, 1.4021, 3.6828,-1.1082, 3.2973, 1.1989,-4.1653,-0.3337, 3.4182, 2.9630,-3.0735, 2.7537,-1.4131,-2.1321, 3.3819,-1.6528,-2.4350,-3.7592, 2.8538,-0.1979,-3.1849,-3.1634, 3.2579, 1.5372, 2.0229, 1.4279
 1.2713,-0.8308,-4.1302,-3.8807, 2.5786,-3.1740,-2.7474,-2.1247,-0.6738,-0.8797, 3.0694,-3.5847,-1.8340, 4.7771, 1.3329, 1.2295,-4.8446,-2.6856, 1.7101, 1.4244,-0.6463, 4.8330, 3.3834,-0.5043, 3.4881, 2.0239,-1.3494, 0.6117,-0.9355,-4.6274, 3.5603,-1.9094,-0.9569, 3.7004,-1.8797, 3.5369,-0.5255,-3.1165,-2.5365,-3.9732,-4.1392, 1.9751,-1.9033, 3.7285, 4.5399,-2.1247, 3.8140,-0.9191,-2.9441,-4.3673,-4.8940, 2.6661, 3.7067, 3.0860, 2.1120, 0.2286, 0.1943,-2.1045,-4.1331,-2.7220,-2.7154, 1.5516, 2.3125, 3.1068, 2.1948,-4.7165, 2.1040,-0.7686,-1.9243, 0.6981, 1.1120,-3.5809,-4.9077, 3.5922,-3.9203, 2.2812, 3.9607, 4.8988,-2.6241,-2.2455
-4.6742,-4.2171, 0.2281, 4.1061,-3.1162, 2.9722,-3.0466,-4.3114,-1.4533, 2.6253,-1.9913, 2.9661, 4.7442,-0.6905, 2.9587, 3.3186,-3.1487, 4.0432,-3.8126,-2.2388,-0.4851,-4.3467, 1.1465,-3.3246, 3.6598, 3.3433, 3.6413,-2.1030,-3.4446,-3.3255, 4.4754, 2.5616, 1.8865, 4.6009, 0.7722, 2.3194, 4.9531, 4.5691, 0.7431,-4.4529, 1.8829,-3.6101, 4.3454, 0.6022,-2.8185, 3.3583, 3.0763, 4.4954,-2.4030, 0.2663,-0.5138,-0.7296, 2.7857, 0.8096,-0.6192, 0.1464, 1.3985,-0.7473, 0.1546,-4.0084,-2.6681,-1.8221,-0.4815, 1.6159,-2.1665,-0.9463, 1.9873, 2.8679,-2.9847, 3.8237, 4.2023, 1.7908,-3.9418, 2.9082, 1.6439, 1.8008, 0.6542,-0.4275, 3.7743, 1.2358
-0.6428,-0.9518,-1.3902, 4.4969,-1.3535,-4.5567,-3.7795, 4.6929,-1.3300, 2.2787, 4.8486, 3.0726,-4.2096,-4.5256,-4.1444, 2.9144,-1.4726, 2.5694, 1.5185,-3.9695,-4.4719,-3.6903,-1.4504,-1.2985, 1.2339, 4.7080,-2.7753,-4.0110,-2.7579,-0.1162, 3.8067, 0.6827, 2.3587,-0.0717, 0.8242, 3.9114, 4.7375,-1.1794,-0.7185,-0.4866,-4.5704,-0.8585,-1.8088, 0.5409, 2.5893,-1.9472, 1.7221,-2.3437, 1.9186, 4.2750,-2.4396,-1.8613,-0.5716, 0.1111,-2.8569,-2.2725, 2.3617, 2.2992,-4.6479,-3.9171, 2.3961, 0.7867,-2.5025, 0.1274,-3.0771, 0.8076,-3.7757, 0.5525,-3.0954, 2.6051,-1.1332,-4.0024, 1.0314,-1.5607,-2.0989, 2.2368, 1.0221, 3.1537, 2.2794, 4.7760
-4.4876, 1.6378,-1.6455, 4.9763,-3.5258,-1.9657,-4.9900, 1.9574,-3.7435,-2.5941,-4.7835,-1.7747,-2.6916, 0.2536,-1.0755, 0.7147,-1.8681, 1.0723,-3.7262,-0.1611,-2.3395,-4.1118, 4.9244, 2.3442,-4.7059, 0.9700,-3.0230,-1.4017,-3.9363,-4.0505, 2.6155, 0.7229,-4.9203,-1.5852, 1.9770, 3.6149,-0.8105,-2.4247,-2.0766,-4.5950,-0.7151,-0.9440,-2.0822, 4.4509, 4.4084,-1.5321, 0.7213,-3.2531,-3.9418,-2.1477, 4.7956, 1.6483, 4.8204,-4.7849,-1.4758,-1.9907,-4.2326, 1.6200,-2.8755, 4.3054, 4.8906,-0.5290,-0.0737,-1.8785,-4.6157, 3.2599, 3.6464, 0.5516,-1.3248,-1.0191, 2.4203,-1.6651, 4.8915,-0.1594,-2.1576,-3.5437,-2.8972, 4.0329, 3.0528,-1.7400
 4.6698, 4.2458,-0.2593, 0.0127,-4.8420,-1.5202, 3.9186, 2.7545, 2.2226, 3.4455,-1.6078, 1.3013, 3.0085,-1.0421,-3.1747,-3.3604,-3.2661,-1.8576,-4.4711, 2.3216,-2.6279,-1.4017,-1.1163,-3.7267,-0.1286,-3.2209, 1.5055, 3.6269,-3.8842,-2.5711, 4.7128, 0.4884,-2.3388, 2.4212,-4.7046, 1.4846, 3.3184, 0.1337, 4.3247,-3.5600, 3.3822, 0.0019, 1.8718, 1.1448,-1.2341, 4.8581, 0.3989, 0.9647,-4.5826, 0.5352,-2.3024, 3.5518,-0.4854, 1.9049, 0.5691,-4.9837, 2.4215,-4.5262,-3.6366, 0.4274, 2.0164,-1.3117,-0.4881, 1.2404,-1.2304,-3.2340,-0.8345,-4.2860,-3.1916, 3.4776, 2.2514,-0.2758, 3.8599, 1.7873, 3.5413, 3.1495, 3.6010, 3.5012,-3.5117,-2.1761
-1.3523, 1.2446, 0.7739,-2.8522,-3.9516,-0.0739,-4.3964, 2.4531,-1.5646,-3.1599, 1.8678, 3.7052, 3.2461,-0.6980,-3.5210,-3.8649,-3.8219, 3.3199,-2.7658,-4.7372,-3.4829,-0.5188, 3.9474, 3.9012, 2.3437, 3.6102,-4.5190, 1.8040,-2.0640, 2.2969,-3.5805, 1.4085,-0.4102,-1.8343, 2.2775,-1.6752, 2.2566,-4.1728,-3.3124,-2.3361,-3.2312, 3.3268,-1.2846, 2.9646, 1.3665,-0.7492, 0.1340,-2.8331,-1.0057, 1.3756, 1.7883, 4.1007,-3.0098, 0.5199, 4.4560,-0.0182,-4.2121, 3.8528, 1.5281,-4.2517, 2.5408, 4.1132, 0.0578, 3.2506,-0.0047,-0.2705, 1.5757, 0.1100,-2.9646, 1.9068,-3.6756, 2.4495, 4.7710,-3.5088, 4.7451, 1.5926, 4.6117,-3.0653,-2.6860, 4.0511
-0.6672,-1.8563, 3.8480,-2.3432,-4.0893,-4.1615, 3.9338,-4.5109, 3.8994,-1.9780, 2.4115, 0.6393, 4.5047, 1.8981,-4.8903, 4.7866,-2.4812,-4.4168, 3.9137, 1.1996,-0.2065, 3.8883, 1.9679,-0.8976,-3.2258,-2.8110, 1.2006, 1.5492, 3.6814, 3.4347,-4.4803, 2.1474,-4.4228,-1.7733, 2.3868, 2.8820, 4.2183, 3.6981, 1.5518, 1.3373, 3.1486, 2.9864, 2.2376, 3.1812,-4.6895,-2.8968,-2.6480, 2.7232, 0.6827,-3.3683, 1.2545,-3.5018,-3.1631,-0.0310, 1.9896,-4.4837,-3.0290,-1.9969, 3.4076,-2.4712, 3.8297, 1.3203,-1.0026, 2.5308, 4.8496, 4.6558, 2.2374, 4.6092, 2.7036,-1.2812,-2.8106, 2.8698, 0.6180,-0.5910,-0.5832, 2.2028,-0.6760,-4.3167,-1.5169,-1.9487
