 3.6302, 0.0797,-0.0111,-0.0518, 0.0443, 0.2470, 0.4143, 0.2152,-0.2859,-0.1951, 0.2716, 0.0740,-0.1717, 0.0765, 0.2015,-0.0035,-0.0628, 0.0058,-0.0872,-0.4598, 0.0042, 0.3789, 0.2316, 0.0711,-0.1957, 0.0671, 0.1305,-0.1818,-0.2853, 0.1876, 0.1570,-0.0755, 0.2085,-0.0113,-0.1165, 0.2208,-0.0883, 0.1028, 0.0045,-0.0549, 0.1625, 0.0606, 0.1570, 0.4591,-0.1577,-0.3991, 0.0660, 0.0436, 0.1366,-0.2349,-0.0730,-0.0850,-0.0052, 0.1172,-0.3693,-0.1163, 0.1081,-0.1317, 0.1511, 0.2931
 0.0797, 3.4837,-0.0766, 0.1387, 0.1417,-0.1608, 0.0631,-0.1462, 0.0237,-0.1030, 0.0362,-0.0573,-0.0857,-0.2931,-0.2164, 0.1818, 0.0017, 0.0066, 0.0261, 0.0186, 0.0257,-0.1274, 0.3524,-0.0160, 0.1077, 0.0901,-0.0781,-0.0804, 0.3583, 0.1465,-0.2755,-0.1979, 0.2343, 0.1694, 0.2095, 0.0893, 0.1249,-0.0599,-0.0215, 0.1976, 0.1291,-0.1462,-0.1418,-0.0321,-0.0938, 0.3684, 0.0410,-0.2305,-0.1500, 0.0840, 0.1368,-0.3625,-0.2055, 0.0595, 0.2932,-0.1480, 0.0361,-0.1740, 0.2882, 0.2224
-0.0111,-0.0766, 3.8609,-0.2551,-0.0923,-0.0866, 0.0127,-0.1076, 0.1959,-0.0865, 0.3549,-0.1143, 0.1525,-0.0052,-0.2029,-0.0706,-0.0378, 0.1163, 0.0925, 0.1965,-0.2496, 0.2517, 0.0408, 0.1681, 0.0206,-0.0453,-0.2167,-0.0242, 0.1319, 0.0402,-0.1649,-0.1016,-0.1508,-0.0802,-0.3182, 0.0167,-0.0747, 0.1030,-0.0054, 0.0114, 0.0799,-0.0359,-0.5242, 0.1068, 0.4183, 0.1795, 0.2243,-0.0232, 0.2544, 0.2698,-0.3072, 0.0225, 0.4598,-0.0756,-0.2656,-0.1969, 0.2062, 0.2330,-0.0337,-0.1121
-0.0518, 0.1387,-0.2551, 3.0423,-0.1609,-0.1927, 0.0063,-0.1704,-0.1330, 0.1398,-0.0327, 0.0472,-0.1907, 0.0211, 0.1286, 0.0376,-0.0494,-0.0745,-0.1221,-0.2557,-0.0044,-0.3893,-0.1262, 0.1502,-0.0465,-0.0357,-0.0242,-0.0530,-0.1159, 0.1399,-0.2066,-0.2002,-0.0267,-0.1456, 0.0138,-0.2985,-0.1319,-0.0598, 0.0226,-0.3291, 0.1289,-0.1139, 0.1696,-0.0424, 0.0934, 0.2530,-0.0281,-0.1377, 0.1349,-0.2749, 0.0964, 0.2122, 0.1946, 0.0584, 0.0036, 0.1006,-0.2002,-0.0940, 0.2874,-0.2739
 0.0443, 0.1417,-0.0923,-0.1609, 3.3977, 0.1612,-0.1847, 0.1787,-0.3560, 0.0340,-0.0676,-0.1108, 0.0127,-0.1491, 0.0363, 0.0314,-0.0177,-0.0005, 0.0635,-0.1484, 0.2140,-0.1009, 0.0492, 0.0456,-0.1844, 0.0489, 0.0717, 0.1542,-0.1267, 0.0081,-0.0909,-0.0290,-0.1183,-0.0176, 0.1584, 0.2378,-0.0637,-0.0001, 0.0929,-0.1102, 0.1810,-0.0187, 0.0137,-0.3142,-0.1738,-0.0344, 0.0120,-0.2913, 0.2310, 0.1727,-0.0026,-0.1019, 0.0224,-0.1263,-0.0391,-0.1401,-0.0580,-0.2657, 0.1051, 0.1816
 0.2470,-0.1608,-0.0866,-0.1927, 0.1612, 2.8986, 0.0044,-0.0410,-0.0607, 0.1609,-0.1494, 0.0488,-0.1549, 0.0905,-0.0682,-0.2366, 0.0170,-0.1087, 0.1497,-0.0986, 0.2968, 0.0671,-0.0615,-0.1693,-0.1197,-0.1225,-0.0314,-0.3263, 0.0200,-0.0586,-0.2097,-0.0781,-0.2494, 0.2665, 0.0756, 0.1388, 0.0478, 0.0564, 0.4126, 0.1819,-0.0231,-0.1099,-0.1177,-0.0258, 0.0982,-0.1304, 0.0824,-0.0723,-0.3780,-0.1162,-0.2116,-0.1374,-0.1560,-0.3020,-0.1637, 0.1116, 0.0606,-0.0795, 0.1522, 0.1524
 0.4143, 0.0631, 0.0127, 0.0063,-0.1847, 0.0044, 3.3768, 0.1656, 0.2094,-0.1898,-0.0528, 0.0882, 0.3821, 0.1846, 0.1780,-0.1260, 0.2454, 0.1221,-0.3083,-0.1208,-0.2223,-0.0445, 0.0265, 0.0282, 0.0106,-0.2528, 0.1614, 0.0638, 0.3261,-0.1329,-0.3394,-0.0551, 0.2743,-0.0002,-0.0724, 0.1847, 0.1281, 0.0211,-0.0093, 0.0746, 0.0023, 0.2268, 0.0056, 0.0421, 0.0885, 0.0640, 0.1457, 0.0131, 0.3217, 0.3882, 0.0703, 0.0871, 0.2052, 0.1329,-0.1441,-0.1568, 0.4224,-0.2467, 0.1530,-0.1864
 0.2152,-0.1462,-0.1076,-0.1704, 0.1787,-0.0410, 0.1656, 3.1297, 0.2433,-0.0482,-0.1685, 0.2175,-0.1405, 0.4308,-0.0433, 0.0009,-0.2485, 0.2375, 0.0896, 0.1595, 0.1475, 0.2644,-0.1166,-0.0221, 0.0395, 0.1180, 0.1252, 0.2026,-0.0117, 0.1902,-0.1113,-0.1248, 0.1806,-0.2113,-0.3994,-0.2179,-0.2417, 0.1216, 0.0115,-0.0677, 0.0567, 0.0487, 0.0739, 0.0467,-0.3461,-0.2012, 0.2132,-0.0001,-0.0381,-0.3497,-0.2773,-0.0069, 0.1390,-0.1327, 0.1232,-0.0354, 0.0896,-0.0159, 0.0328, 0.1641
-0.2859, 0.0237, 0.1959,-0.1330,-0.3560,-0.0607, 0.2094, 0.2433, 3.3367, 0.1802,-0.1568,-0.3146, 0.1265,-0.0165,-0.0969,-0.0446,-0.1192, 0.2355, 0.0747, 0.0840,-0.1778, 0.0466, 0.0989,-0.1044,-0.0940,-0.2139, 0.2257,-0.0447,-0.0525, 0.1231,-0.1505, 0.1145,-0.0753,-0.3083, 0.1062, 0.2427,-0.2317, 0.3752, 0.2553,-0.1953, 0.0951,-0.1258, 0.0063,-0.2210, 0.1027, 0.1878,-0.2060, 0.1234, 0.1541,-0.0268,-0.0945, 0.1150, 0.2837,-0.0864,-0.1814, 0.2213,-0.1972,-0.0158,-0.1159,-0.1981
-0.1951,-0.1030,-0.0865, 0.1398, 0.0340, 0.1609,-0.1898,-0.0482, 0.1802, 3.5808,-0.0347,-0.2887,-0.0343, 0.2039,-0.1338, 0.0598, 0.0928, 0.0536, 0.0045,-0.0371, 0.0022,-0.1509, 0.1466, 0.1094, 0.0994, 0.1454,-0.1237, 0.0461, 0.1922,-0.0758,-0.0952, 0.1394,-0.3347,-0.4499,-0.1512, 0.0872, 0.0093,-0.1108, 0.2608,-0.2867,-0.1774, 0.2952,-0.1929, 0.2139,-0.0415,-0.0269, 0.0058,-0.2550,-0.2708, 0.1708,-0.2318, 0.2058, 0.0974, 0.0017, 0.0212,-0.1199, 0.1645,-0.0617, 0.1010, 0.1535
