 4.0150, 0.0797, 0.2938,-0.2297,-0.2160, 0.0509,-0.2120,-0.2258, 0.2930, 0.0941,-0.1251, 0.0162, 0.3018, 0.3088, 0.0126, 0.1715,-0.3103, 0.5987,-0.0986,-0.3698, 0.2859,-0.0891, 0.0412,-0.3980,-0.2828,-0.3742, 0.3794, 0.7166, 0.1589, 0.2804
 0.0797, 3.3149, 0.1955, 0.0622, 0.2389,-0.3278,-0.2226, 0.1739, 0.0839,-0.0150,-0.4311, 0.0165,-0.0277,-0.2708, 0.0965,-0.1782, 0.4237, 0.0215,-0.2222,-0.0549,-0.0280, 0.2761,-0.2061, 0.2290,-0.0157, 0.0097,-0.1588, 0.2767,-0.2201,-0.1003
 0.2938, 0.1955, 3.3468,-0.1960,-0.0740, 0.2347, 0.2274, 0.0307,-0.0635,-0.1594,-0.1269, 0.1455,-0.0003,-0.4660,-0.3598,-0.2047, 0.4087,-0.5187, 0.0357, 0.3990, 0.0455,-0.0677, 0.2267,-0.2594,-0.0185, 0.1515,-0.2645, 0.0259,-0.1864, 0.1325
-0.2297, 0.0622,-0.1960, 3.3967,-0.0885, 0.0691, 0.4902,-0.2225,-0.0911,-0.1330,-0.1833,-0.1851,-0.2036, 0.1090, 0.0213, 0.4113,-0.2065, 0.0855,-0.0657, 0.1527, 0.1623, 0.3866, 0.1228,-0.0203,-0.1470,-0.2443, 0.2681, 0.0658,-0.1955, 0.0614
-0.2160, 0.2389,-0.0740,-0.0885, 3.2051, 0.3178,-0.0359,-0.1891, 0.0196, 0.4129,-0.0478, 0.1705,-0.0340, 0.3020, 0.2634, 0.0408,-0.0949, 0.0620, 0.0052,-0.0039,-0.0216,-0.2251,-0.1605,-0.2903, 0.1257, 0.1183,-0.1833,-0.0180, 0.3983,-0.5521
 0.0509,-0.3278, 0.2347, 0.0691, 0.3178, 2.8333, 0.0551, 0.1386, 0.0394, 0.1689,-0.0109,-0.1601,-0.2680,-0.2059,-0.5057,-0.0317,-0.0616, 0.0556,-0.2687,-0.2262,-0.0200,-0.0644,-0.0087,-0.0079,-0.3146,-0.0245,-0.4761,-0.0946,-0.0400, 0.0988
-0.2120,-0.2226, 0.2274, 0.4902,-0.0359, 0.0551, 3.3709, 0.0095,-0.0804,-0.1835,-0.0457, 0.0641,-0.0572, 0.1727,-0.0339, 0.1097, 0.0900, 0.0659,-0.2868,-0.1794, 0.3774,-0.0058, 0.0243, 0.1915,-0.6487,-0.1981, 0.0286, 0.0329, 0.1026,-0.0130
-0.2258, 0.1739, 0.0307,-0.2225,-0.1891, 0.1386, 0.0095, 3.3737,-0.0249,-0.0547,-0.2384, 0.2279, 0.2370,-0.6296,-0.3466,-0.3069, 0.3445,-0.1296, 0.0507,-0.0214, 0.4265, 0.0405, 0.2842,-0.6211, 0.0307, 0.2953, 0.2037,-0.2473, 0.0170, 0.2689
 0.2930, 0.0839,-0.0635,-0.0911, 0.0196, 0.0394,-0.0804,-0.0249, 3.4466,-0.3827, 0.1617, 0.0647, 0.3273, 0.5262,-0.2107, 0.2751,-0.1875, 0.2284, 0.0469,-0.3200,-0.0162,-0.1323,-0.0145,-0.1721, 0.0268,-0.2618, 0.1597,-0.0953, 0.0053, 0.1105
 0.0941,-0.0150,-0.1594,-0.1330, 0.4129, 0.1689,-0.1835,-0.0547,-0.3827, 3.2752,-0.2788, 0.0871, 0.1995, 0.2561,-0.0491,-0.0445,-0.0582, 0.2484, 0.1427, 0.0566,-0.0474,-0.0189,-0.0546, 0.1971, 0.1262, 0.1041, 0.2983,-0.0964, 0.1564, 0.4031
-0.1251,-0.4311,-0.1269,-0.1833,-0.0478,-0.0109,-0.0457,-0.2384, 0.1617,-0.2788, 2.5225, 0.1554,-0.7229, 0.1224, 0.3406, 0.1585,-0.0674, 0.3653,-0.1060,-0.2026, 0.1648,-0.1844,-0.3022, 0.0536, 0.1748,-0.1451, 0.1343,-0.4635,-0.2755, 0.0758
 0.0162, 0.0165, 0.1455,-0.1851, 0.1705,-0.1601, 0.0641, 0.2279, 0.0647, 0.0871, 0.1554, 3.1570, 0.1030,-0.1682, 0.4628, 0.1619,-0.0447, 0.0121, 0.0163, 0.0993, 0.0711, 0.0654, 0.0436,-0.0140, 0.0518,-0.3124,-0.0905, 0.4584,-0.3974, 0.2818
 0.3018,-0.0277,-0.0003,-0.2036,-0.0340,-0.2680,-0.0572, 0.2370, 0.3273, 0.1995,-0.7229, 0.1030, 2.7698, 0.1918, 0.2478, 0.1106,-0.2275,-0.1030, 0.4287, 0.1104, 0.0418, 0.0857,-0.1103,-0.1475,-0.0974,-0.3408,-0.0813,-0.0713, 0.1682,-0.2523
 0.3088,-0.2708,-0.4660, 0.1090, 0.3020,-0.2059, 0.1727,-0.6296, 0.5262, 0.2561, 0.1224,-0.1682, 0.1918, 3.0015, 0.2100, 0.1803, 0.2605,-0.2056, 0.3468,-0.3389, 0.2199, 0.0699, 0.0464,-0.0457, 0.0207,-0.1307, 0.0217, 0.5297, 0.1094, 0.5325
 0.0126, 0.0965,-0.3598, 0.0213, 0.2634,-0.5057,-0.0339,-0.3466,-0.2107,-0.0491, 0.3406, 0.4628, 0.2478, 0.2100, 2.7622,-0.3040,-0.1813, 0.2635,-0.1525, 0.2237,-0.3496,-0.1408, 0.2766, 0.0330,-0.0122,-0.0557,-0.0859,-0.2142, 0.2084,-0.1075
 0.1715,-0.1782,-0.2047, 0.4113, 0.0408,-0.0317, 0.1097,-0.3069, 0.2751,-0.0445, 0.1585, 0.1619, 0.1106, 0.1803,-0.3040, 3.7734, 0.4924, 0.2903, 0.1538,-0.1884, 0.1493, 0.0904, 0.0221, 0.0432,-0.1898,-0.3092, 0.0326, 0.3399, 0.3262,-0.3774
-0.3103, 0.4237, 0.4087,-0.2065,-0.0949,-0.0616, 0.0900, 0.3445,-0.1875,-0.0582,-0.0674,-0.0447,-0.2275, 0.2605,-0.1813, 0.4924, 3.2080,-0.4777,-0.1137, 0.0382,-0.2236,-0.1224,-0.1560,-0.0882,-0.3538, 0.2204,-0.2036,-0.3204, 0.0517, 0.2383
 0.5987, 0.0215,-0.5187, 0.0855, 0.0620, 0.0556, 0.0659,-0.1296, 0.2284, 0.2484, 0.3653, 0.0121,-0.1030,-0.2056, 0.2635, 0.2903,-0.4777, 3.3289, 0.4377, 0.0001,-0.4966,-0.1851,-0.3222,-0.4246,-0.1571,-0.1264,-0.2394,-0.1224,-0.3292, 0.1278
-0.0986,-0.2222, 0.0357,-0.0657, 0.0052,-0.2687,-0.2868, 0.0507, 0.0469, 0.1427,-0.1060, 0.0163, 0.4287, 0.3468,-0.1525, 0.1538,-0.1137, 0.4377, 3.1866, 0.0569,-0.2663,-0.2176,-0.0458,-0.0694, 0.0226,-0.1200,-0.1684,-0.1058,-0.2428,-0.1307
-0.3698,-0.0549, 0.3990, 0.1527,-0.0039,-0.2262,-0.1794,-0.0214,-0.3200, 0.0566,-0.2026, 0.0993, 0.1104,-0.3389, 0.2237,-0.1884, 0.0382, 0.0001, 0.0569, 3.1729, 0.1888,-0.6073,-0.0864,-0.1093,-0.0352, 0.1792,-0.0208,-0.1768,-0.1892, 0.1024
 0.2859,-0.0280, 0.0455, 0.1623,-0.0216,-0.0200, 0.3774, 0.4265,-0.0162,-0.0474, 0.1648, 0.0711, 0.0418, 0.2199,-0.3496, 0.1493,-0.2236,-0.4966,-0.2663, 0.1888, 3.7938, 0.2665, 0.1517, 0.2204,-0.1721,-0.1161,-0.3091, 0.0695,-0.2196, 0.1308
-0.0891, 0.2761,-0.0677, 0.3866,-0.2251,-0.0644,-0.0058, 0.0405,-0.1323,-0.0189,-0.1844, 0.0654, 0.0857, 0.0699,-0.1408, 0.0904,-0.1224,-0.1851,-0.2176,-0.6073, 0.2665, 2.8154,-0.2199,-0.3345, 0.3115,-0.1019,-0.1071,-0.0873,-0.1181, 0.0326
 0.0412,-0.2061, 0.2267, 0.1228,-0.1605,-0.0087, 0.0243, 0.2842,-0.0145,-0.0546,-0.3022, 0.0436,-0.1103, 0.0464, 0.2766, 0.0221,-0.1560,-0.3222,-0.0458,-0.0864, 0.1517,-0.2199, 3.0314, 0.1933, 0.2845, 0.6029,-0.1455, 0.0357,-0.2037, 0.1506
-0.3980, 0.2290,-0.2594,-0.0203,-0.2903,-0.0079, 0.1915,-0.6211,-0.1721, 0.1971, 0.0536,-0.0140,-0.1475,-0.0457, 0.0330, 0.0432,-0.0882,-0.4246,-0.0694,-0.1093, 0.2204,-0.3345, 0.1933, 3.5475,-0.3059,-0.4832,-0.0555,-0.3296,-0.5180,-0.2070
-0.2828,-0.0157,-0.0185,-0.1470, 0.1257,-0.3146,-0.6487, 0.0307, 0.0268, 0.1262, 0.1748, 0.0518,-0.0974, 0.0207,-0.0122,-0.1898,-0.3538,-0.1571, 0.0226,-0.0352,-0.1721, 0.3115, 0.2845,-0.3059, 2.9513, 0.3530,-0.0671,-0.2541, 0.2542, 0.2002
-0.3742, 0.0097, 0.1515,-0.2443, 0.1183,-0.0245,-0.1981, 0.2953,-0.2618, 0.1041,-0.1451,-0.3124,-0.3408,-0.1307,-0.0557,-0.3092, 0.2204,-0.1264,-0.1200, 0.1792,-0.1161,-0.1019, 0.6029,-0.4832, 0.3530, 3.3370, 0.1549, 0.0656,-0.5610,-0.1106
 0.3794,-0.1588,-0.2645, 0.2681,-0.1833,-0.4761, 0.0286, 0.2037, 0.1597, 0.2983, 0.1343,-0.0905,-0.0813, 0.0217,-0.0859, 0.0326,-0.2036,-0.2394,-0.1684,-0.0208,-0.3091,-0.1071,-0.1455,-0.0555,-0.0671, 0.1549, 2.8732, 0.0208,-0.1950,-0.0076
 0.7166, 0.2767, 0.0259, 0.0658,-0.0180,-0.0946, 0.0329,-0.2473,-0.0953,-0.0964,-0.4635, 0.4584,-0.0713, 0.5297,-0.2142, 0.3399,-0.3204,-0.1224,-0.1058,-0.1768, 0.0695,-0.0873, 0.0357,-0.3296,-0.2541, 0.0656, 0.0208, 3.3895, 0.1191, 0.2006
 0.1589,-0.2201,-0.1864,-0.1955, 0.3983,-0.0400, 0.1026, 0.0170, 0.0053, 0.1564,-0.2755,-0.3974, 0.1682, 0.1094, 0.2084, 0.3262, 0.0517,-0.3292,-0.2428,-0.1892,-0.2196,-0.1181,-0.2037,-0.5180, 0.2542,-0.5610,-0.1950, 0.1191, 3.1519, 0.1730
 0.2804,-0.1003, 0.1325, 0.0614,-0.5521, 0.0988,-0.0130, 0.2689, 0.1105, 0.4031, 0.0758, 0.2818,-0.2523, 0.5325,-0.1075,-0.3774, 0.2383, 0.1278,-0.1307, 0.1024, 0.1308, 0.0326, 0.1506,-0.2070, 0.2002,-0.1106,-0.0076, 0.2006, 0.1730, 3.3764
