 3.4697,-0.3058, 1.0164,-0.4038,-0.3179, 0.0725,-0.2308,-0.1644,-0.4572,-0.0576
-0.3058, 2.9506,-0.4071, 0.3025,-0.1473, 0.1096,-0.0425, 0.0107, 0.0690,-0.9200
 1.0164,-0.4071, 4.8245, 0.2408, 0.1226, 0.0209, 0.1746,-0.2908,-0.3293, 0.1069
-0.4038, 0.3025, 0.2408, 2.9821,-0.3085, 0.4369, 0.1737,-0.3008,-0.6739,-1.0510
-0.3179,-0.1473, 0.1226,-0.3085, 3.8920,-0.0698, 0.1310,-0.3753, 0.8338, 0.7239
 0.0725, 0.1096, 0.0209, 0.4369,-0.0698, 3.0218,-0.1677,-0.6295, 0.9781,-0.6630
-0.2308,-0.0425, 0.1746, 0.1737, 0.1310,-0.1677, 5.0387,-0.3410, 0.1874, 0.0985
-0.1644, 0.0107,-0.2908,-0.3008,-0.3753,-0.6295,-0.3410, 3.5299,-0.4452,-0.0677
-0.4572, 0.0690,-0.3293,-0.6739, 0.8338, 0.9781, 0.1874,-0.4452, 3.2863, 0.2423
-0.0576,-0.9200, 0.1069,-1.0510, 0.7239,-0.6630, 0.0985,-0.0677, 0.2423, 2.9214
