 2.2398,-0.0814,-0.1912,-0.2862, 0.3277, 0.4386,-0.0797,-0.0366,-0.2967,-0.1029
-0.0814, 2.7773,-0.2565, 0.0349, 0.1588, 0.6358, 0.1142,-0.2584, 0.2470, 0.2259
-0.1912,-0.2565, 1.9820, 0.0171,-0.1838,-0.2749, 0.0141,-0.1919,-0.2668,-0.0645
-0.2862, 0.0349, 0.0171, 2.6382,-0.5972,-0.6225, 0.5598, 0.0537, 0.7723, 0.6352
 0.3277, 0.1588,-0.1838,-0.5972, 2.3075, 0.5276, 0.0047, 0.1120, 0.1963,-0.0911
 0.4386, 0.6358,-0.2749,-0.6225, 0.5276, 3.8354, 0.0719,-0.2433, 0.1982, 0.0727
-0.0797, 0.1142, 0.0141, 0.5598, 0.0047, 0.0719, 2.0085,-0.2805, 0.3401, 0.3711
-0.0366,-0.2584,-0.1919, 0.0537, 0.1120,-0.2433,-0.2805, 1.8153,-0.2765,-0.0776
-0.2967, 0.2470,-0.2668, 0.7723, 0.1963, 0.1982, 0.3401,-0.2765, 2.9167, 0.5404
-0.1029, 0.2259,-0.0645, 0.6352,-0.0911, 0.0727, 0.3711,-0.0776, 0.5404, 3.2231
