 3.4380, 0.0070, 0.0555, 0.1317, 0.1573,-0.2831, 0.1960, 0.0462,-0.0422, 0.0053, 0.0501, 0.0100, 0.3981,-0.1774,-0.4429, 0.1820, 0.0967,-0.2664, 0.1169,-0.0715,-0.0183, 0.2085,-0.1036,-0.0872, 0.3268, 0.0722, 0.2116,-0.0640,-0.0246, 0.2082, 0.0375, 0.3423,-0.0752,-0.1783, 0.0347,-0.0517,-0.1124, 0.1422, 0.0821, 0.1258,-0.1139, 0.2299,-0.0865,-0.2325,-0.1619,-0.1692, 0.1530,-0.1951, 0.1291,-0.0687
 0.0070, 3.7536,-0.4222, 0.0573,-0.1312, 0.0617,-0.0917, 0.0102,-0.1553,-0.0120, 0.0604, 0.0817, 0.3535, 0.0028, 0.1519, 0.1234, 0.0111, 0.1261, 0.2049, 0.1244,-0.2453, 0.1348,-0.2070, 0.1052, 0.3077,-0.1664,-0.1106,-0.2661,-0.2852, 0.1735,-0.1259, 0.0615,-0.1646,-0.2111, 0.3258, 0.0789,-0.4512,-0.4024, 0.1258,-0.0582,-0.0250,-0.1332, 0.1899,-0.1768,-0.0588, 0.1433,-0.5213,-0.1875, 0.0867, 0.2389
 0.0555,-0.4222, 3.4630,-0.0290,-0.4780,-0.0216, 0.0159, 0.1971,-0.2256, 0.4727,-0.2022, 0.0162,-0.0448,-0.1005,-0.1612,-0.3180,-0.2907,-0.1949,-0.1293, 0.0393, 0.1122, 0.0523,-0.2185, 0.3661, 0.1722,-0.1885, 0.0823,-0.3733,-0.1943,-0.1572,-0.0844,-0.2662,-0.2583, 0.2161,-0.1639, 0.0481,-0.2626, 0.0171, 0.0533, 0.2184, 0.1308,-0.2680, 0.0058, 0.0484, 0.2717,-0.0668,-0.1054,-0.0464,-0.2443,-0.3598
 0.1317, 0.0573,-0.0290, 3.5005,-0.0459,-0.0942, 0.2017, 0.2332,-0.2713,-0.0137,-0.1180, 0.1642,-0.0468, 0.0184, 0.2884,-0.0825,-0.0191,-0.0651, 0.1922, 0.2501,-0.0180, 0.0073,-0.1883,-0.1727,-0.1232, 0.0467,-0.2993,-0.1413, 0.3500,-0.2076, 0.0900,-0.0235,-0.2169, 0.3552,-0.0176,-0.2535,-0.2384,-0.0727,-0.2529, 0.0552,-0.0421,-0.0140,-0.1024, 0.0516,-0.0369,-0.1453,-0.1395,-0.0808, 0.1030, 0.0184
 0.1573,-0.1312,-0.4780,-0.0459, 3.4517, 0.1713, 0.2022,-0.1549, 0.2831,-0.1411,-0.0177,-0.3081,-0.2674,-0.2593,-0.0142,-0.0848, 0.1093, 0.1021, 0.1544, 0.1454,-0.1259, 0.1850, 0.1265,-0.2998,-0.1347,-0.1985, 0.0795,-0.0793, 0.0929,-0.0394, 0.0523, 0.0953, 0.4666,-0.2321, 0.1589,-0.1523, 0.1371,-0.0673,-0.4250, 0.2141, 0.3285,-0.2325, 0.0685,-0.3279, 0.4294, 0.1687,-0.1270, 0.3985, 0.0327, 0.0522
-0.2831, 0.0617,-0.0216,-0.0942, 0.1713, 3.3669,-0.1113, 0.0563,-0.0363,-0.1918, 0.1790, 0.0990, 0.0462,-0.1848,-0.1051,-0.0615,-0.1104, 0.3319, 0.1433,-0.0546, 0.0833,-0.0452, 0.0519,-0.0708,-0.0202,-0.2768, 0.1527, 0.1959,-0.0385,-0.1913,-0.0053, 0.3048,-0.3053, 0.0454,-0.5198,-0.1611, 0.0689, 0.1806,-0.5409,-0.2687,-0.1759, 0.2474,-0.1340, 0.0180,-0.2715,-0.0617, 0.2817,-0.0125, 0.1251, 0.0596
 0.1960,-0.0917, 0.0159, 0.2017, 0.2022,-0.1113, 3.4095,-0.4348,-0.0349,-0.0074, 0.4960,-0.1294,-0.0063, 0.1223,-0.1854, 0.0397, 0.0005, 0.0648, 0.3693, 0.2701,-0.2748,-0.1979,-0.0285, 0.4409, 0.0577, 0.1716, 0.2121,-0.2061, 0.0624, 0.2454, 0.0105,-0.2094, 0.0322, 0.2854, 0.0968, 0.0237, 0.2011, 0.0262,-0.0283,-0.6646,-0.1687, 0.2436,-0.0480,-0.1870, 0.0190,-0.1985,-0.0617, 0.1145,-0.0190,-0.4401
 0.0462, 0.0102, 0.1971, 0.2332,-0.1549, 0.0563,-0.4348, 3.6114, 0.2997,-0.2017,-0.2324,-0.0789, 0.0504,-0.0400, 0.2281, 0.3715, 0.0913, 0.1148,-0.2402, 0.1273, 0.0397,-0.0529, 0.0598, 0.0346, 0.2627, 0.0954, 0.0863,-0.0561,-0.0773,-0.2534, 0.2576,-0.0152,-0.3968, 0.2084, 0.2490, 0.0648,-0.1435,-0.2266,-0.1994,-0.1695,-0.0255, 0.1570,-0.1133,-0.0325,-0.3294,-0.0556,-0.1570, 0.3840, 0.1825,-0.1824
-0.0422,-0.1553,-0.2256,-0.2713, 0.2831,-0.0363,-0.0349, 0.2997, 3.8310,-0.1417, 0.3517,-0.0431, 0.2128,-0.0906,-0.1568, 0.1888,-0.0021, 0.1199, 0.1503,-0.0270,-0.2410,-0.1778,-0.3926, 0.1290,-0.1075,-0.0637, 0.1832,-0.2624,-0.0700, 0.0111,-0.1881,-0.2323, 0.2172, 0.1818, 0.0969,-0.3889, 0.3257, 0.3600, 0.0735, 0.1260, 0.0522,-0.0533,-0.0258, 0.0822,-0.0283, 0.0219, 0.0038, 0.2428,-0.0435, 0.2031
 0.0053,-0.0120, 0.4727,-0.0137,-0.1411,-0.1918,-0.0074,-0.2017,-0.1417, 3.7575,-0.0757,-0.2767,-0.0148, 0.4140,-0.1171,-0.2767, 0.2503,-0.0729, 0.0412, 0.2096, 0.5123,-0.3336,-0.0954,-0.3533,-0.0525,-0.0434, 0.0900, 0.0243,-0.3469,-0.1577,-0.0706,-0.0628,-0.0963, 0.1698,-0.1997,-0.2309,-0.1469,-0.0982,-0.1065,-0.0657, 0.1178, 0.0921,-0.0167, 0.2012, 0.0071,-0.0540,-0.1710, 0.2089, 0.2930,-0.3562
