-2.8476,-2.2039,-0.1092, 4.5627,-0.2909,-1.1087, 4.0468,-4.6100, 2.8862,-1.7367, 1.7453, 1.0360,-1.3443,-2.4211, 3.0206,-2.1846, 1.9036,-3.8223, 3.8989, 4.2359, 0.7119,-3.2881,-0.6791,-1.1552, 1.2876, 0.4867,-0.6541,-4.4236, 0.3237,-0.1611, 3.1644,-2.6899,-0.1881,-0.7454, 0.8910,-0.0844,-4.9842,-2.3650, 2.2765, 2.1768,-0.0751,-1.2564,-0.4681,-3.1675, 0.7092, 1.1392,-4.9157,-2.6380,-0.1269, 1.2948
 4.0994,-4.4202,-2.3471,-4.2951, 2.7052,-1.6157,-4.4136, 1.9998,-0.1625,-4.9790,-1.2867,-0.9340,-3.1415,-4.4753, 0.9292,-4.6544,-2.4047,-2.1450,-0.6122,-1.3689, 3.9306, 0.1055,-3.3965, 1.3559, 4.5467, 4.3329, 4.9721, 1.1708, 3.3204, 4.7754, 0.6427,-4.9391, 0.3567, 4.7719, 0.8234, 0.7338, 0.2949,-1.0436, 3.4019,-0.0457,-3.2923,-4.8408, 2.0014, 1.0585,-1.4113,-3.5594, 0.5111, 0.5555, 1.4605, 0.6933
-0.9926, 2.7579, 3.2700,-1.9662,-4.6169, 3.8506, 2.9082,-1.7045,-1.6055, 0.5673,-4.2105, 4.6991,-2.7662, 1.1289,-1.2786, 4.9895,-4.0672, 0.5238,-0.3387,-4.5367,-3.1704,-0.5263,-4.4209, 3.5575, 2.3230,-0.7027, 3.1038, 4.4717, 0.0731,-4.8926, 0.8967, 0.7023,-0.3861, 4.8559, 3.2180, 1.7783, 0.7045, 4.1362, 4.1042,-0.3144, 3.3119, 1.1612,-0.8117,-2.9796,-2.9582, 0.0952,-0.7771,-2.2870,-2.3059, 2.7809
-4.5785, 2.2384, 2.6056, 0.4746, 1.9405,-0.1401, 2.0287, 0.0700,-2.9566, 2.4891, 2.7267, 0.5866, 2.5464,-1.9575,-1.8459, 3.6086, 3.0564,-3.3745,-3.7606,-4.5954,-1.6369, 4.4663,-3.7344, 0.2150,-2.3211, 1.0853, 4.9641,-0.8861, 1.5972, 4.6964,-2.6005,-3.0746, 0.9791, 2.1522, 2.3732, 3.7739,-1.5874, 3.9597, 4.2147,-0.7907, 2.1746,-4.7671, 1.7806, 0.3162,-1.3858, 2.5054,-4.6227,-1.4437,-3.0122,-2.6846
-4.6153, 4.9583,-4.5936, 0.0286,-0.2452, 3.3561,-4.9646, 4.6688, 0.9740, 0.1452,-0.3443, 0.7786, 0.9731,-1.6534, 3.5161, 0.4995, 2.9079,-3.5681, 2.7741,-2.5049, 1.3841,-4.6921,-0.9687,-3.0364, 2.9088, 1.4062,-3.6824, 2.5173, 1.6540, 3.2323,-0.6970,-4.4956, 2.2707, 0.5234,-4.7041, 2.8578,-1.6988,-3.7977,-2.2759, 1.3543,-1.1545,-0.5581, 4.3299,-3.9503,-0.9357, 2.6603,-3.3481,-2.5106,-2.9617,-0.2068
-4.9315, 0.9898, 4.0995, 3.3837, 3.9269,-1.8616,-0.8807,-2.4389,-1.4906, 1.8588, 2.7099, 0.9275,-2.6859,-0.0742, 2.6461, 0.9691, 1.6654,-2.8911,-3.3241,-0.9359, 4.9134,-1.2768, 1.1853,-0.4982, 4.6667,-3.1974,-4.6899,-2.0909,-0.9643,-0.0444,-0.5204, 1.0598,-2.9521, 2.7178, 3.3705, 1.4157,-2.7409, 4.0938, 1.7035,-0.5494, 1.4760,-4.7901, 4.3840, 4.6742,-1.7986,-3.1445, 4.4832, 1.6582, 2.7548, 2.8847
 1.9942,-1.8475,-1.0933,-1.4574, 1.0928,-3.9033,-0.5122, 2.5045,-1.7224, 1.5687, 3.9249, 0.0172,-1.9168, 4.3421, 2.0149,-1.7046, 0.6822,-3.2967,-4.9386, 0.2753, 1.3261,-2.8110,-2.3613,-1.9689,-1.4175, 0.9787, 0.1903,-2.1962, 2.7343,-3.4561,-3.8875, 3.7254, 4.4994,-3.5945,-4.2367, 4.2958, 2.0250, 3.6293,-2.2414,-4.2727,-4.1184,-2.0895,-4.3353, 4.1584, 4.0589,-0.6475,-1.9334,-3.0801, 1.0220, 0.6933
-2.9448, 4.2889, 2.0651,-1.1377, 0.1833, 1.3273,-4.7454, 2.6153, 4.9546, 1.1150, 2.8827,-0.3778, 3.2908, 4.0526,-4.0806, 1.0914, 0.6858, 0.2580, 3.4139,-1.9576, 2.3631,-2.0100, 2.5916,-2.6129,-2.2604, 3.8517, 0.4616,-4.3891, 1.7606, 1.2584, 2.1181,-2.2663, 4.3503, 0.6257, 2.1215, 3.5807, 1.8367, 0.6004,-0.5776,-0.0274, 4.0844,-4.6595,-0.2040,-4.0902, 4.4086, 0.9358, 3.3085, 4.9471,-1.0602,-1.6578
-0.0862,-4.6475,-4.3996, 3.4052,-3.9622,-2.3244, 3.2202,-0.6153, 4.6184, 2.8858,-1.0367, 4.7136, 4.6126, 3.6762,-1.9897,-3.6701,-0.0099, 4.2507,-0.7647,-0.6390, 4.4806,-4.9743,-2.1881, 4.6107,-4.7299, 0.3282,-0.3532, 0.2255,-3.4165, 1.7518, 0.6963,-0.2373,-4.7695, 1.4769,-1.1034,-4.9515, 1.4326, 2.8030, 4.4387, 1.5912,-4.7189,-2.5714, 4.8889,-4.5730, 3.6885,-0.0358, 3.8280,-0.8146, 1.2970, 2.3500
 1.0055, 3.6414, 2.5729,-4.5937, 4.8276,-1.3805,-2.9675, 2.3625,-4.0010,-4.9841, 3.5024, 0.6500, 3.9373,-3.5903,-3.7838,-4.9141,-4.3981, 4.1619, 0.2600, 1.2717,-0.2367,-2.8459,-1.3093, 3.0553,-0.0626,-2.2163,-3.5301, 2.3986,-2.4129, 0.2315,-4.7865, 3.2479, 2.0228, 4.5663,-3.9481, 4.6471, 0.8259,-1.2362,-2.4937,-3.4042, 4.5616,-4.9808,-2.1911, 3.2938,-1.5828,-4.9420, 1.4634,-2.0422,-0.7877,-4.2689
