 4.9471,-2.8105,-4.3291,-4.9734, 2.8121, 2.3450, 3.3573, 4.9231,-2.0515,-0.1581,-4.8701, 4.2089, 0.0670,-3.6827, 4.9000, 4.7373,-3.7174,-4.1415, 2.1337, 2.1410,-4.6093, 4.8331,-1.5625, 3.2793,-4.9613,-0.7667, 3.7980, 4.5879,-2.6327,-1.4540, 2.0234,-3.7640, 4.6320,-2.4488,-0.7738, 1.3521,-1.1402,-4.8838, 3.7299,-0.4412, 3.3572, 2.0102,-1.9115, 4.9651, 0.1441,-2.8802, 4.3610, 4.8038,-2.3191, 2.9594
 0.0322,-4.7103,-0.2532,-3.1621, 4.8445, 1.5950,-2.5752, 2.4001,-0.3277, 0.1526, 1.1468, 3.2801,-2.0698,-2.3716,-3.7971,-2.9468,-4.5095, 2.4699,-0.3502,-0.2009,-4.4569,-0.9061,-3.0756,-1.1369, 3.6309,-0.8559,-4.3821,-4.4675, 4.9506, 1.7210,-0.4069,-0.1286,-3.9790, 3.7680,-1.3555,-0.9551, 3.8788,-3.5395,-1.1015,-3.1735,-3.0394, 3.9825, 3.5458,-3.4983,-0.9927,-2.4807, 2.0633, 0.2414, 1.2312, 1.1973
-4.3711,-2.0878,-4.1256, 0.7674,-2.5082,-2.7283,-4.5561,-4.6445, 2.2868, 3.4806,-0.8098, 1.8338,-2.0591,-0.8986, 4.7341, 4.4879, 2.1865,-1.3656,-0.8159, 4.7454,-1.4788, 3.1828, 0.7478,-0.3441,-3.4692,-2.6840, 3.8586, 0.1306, 0.0597, 1.9325, 1.7446, 2.5398, 3.9627,-2.6207, 3.6582,-4.8883, 3.9731,-0.8224, 2.3884,-3.3588,-2.0511, 3.7338,-3.7730,-1.3051, 3.2969,-1.7672, 2.7378,-2.3794,-4.0138, 4.4598
-4.9821, 4.8816, 0.5057,-4.2326,-2.9398, 4.0255, 2.7958, 1.8281, 4.6784, 4.6592, 4.6396, 4.5790,-3.9883, 2.4137,-2.1646,-0.3978, 4.8901,-4.8768, 1.9083, 0.1517, 3.7967, 1.9191, 4.8150,-3.5597,-3.2003, 1.0763, 1.9673,-1.0012,-1.1242,-4.3399,-4.4340, 2.8587,-0.0276, 0.1623,-4.9663, 4.4492,-3.8324, 3.9132,-3.1584,-0.3679, 1.5577,-1.6542, 3.6719, 4.9823, 0.3777,-1.8778,-0.1051, 4.2312,-3.4368, 4.2920
-4.8206, 0.5923, 4.9118,-2.7854,-2.6422,-1.4918,-1.9569, 3.1007,-3.2546, 2.9734, 0.2802, 1.6346,-4.4560,-0.1170, 4.4221,-1.6986,-1.1063, 3.7548, 3.6662,-2.9927, 3.3479,-0.7682, 3.0427, 4.3317, 3.9113,-3.9390, 4.3537,-4.7312,-4.1748,-1.1956,-2.4825,-4.0555, 4.2204, 0.9046, 0.2989, 0.7439,-2.1252, 1.9248,-4.9335, 4.2492,-3.5127,-0.3864, 1.0383, 1.4184,-0.8252,-0.4795, 0.9706, 2.6578, 4.7301, 4.4498
-3.8460,-0.0193, 0.6413, 4.9680,-4.5319, 3.1128, 2.8492, 2.1641,-0.7002, 1.1839,-1.2507, 1.8516, 2.0049, 1.6901, 3.2612, 3.5445,-1.8824, 2.5218,-0.2359,-4.6028,-3.9438,-0.6876, 0.0267,-0.3066,-3.0904,-4.0185,-2.8593,-4.4511,-1.5859,-0.0027, 3.9244,-4.1266, 3.7170,-1.6919, 4.4344,-1.4996, 4.4871,-0.0783, 0.9094, 3.5523,-4.8623, 2.6682,-3.4584, 1.1323,-0.0230, 0.4988, 3.6337, 3.6556, 2.8590, 4.3684
 4.3301, 3.0256, 3.2532, 2.6107, 4.0087, 4.7295,-1.3837, 2.6230,-1.0423,-0.2872,-3.3098,-0.1770, 0.2475,-4.7143,-3.0762,-3.8191, 1.3397, 2.8548, 2.8113, 4.1194, 1.8084,-0.0924,-4.1609,-0.6407,-0.5704,-0.5067,-3.4940,-4.7197, 4.2871,-3.1537,-3.1446,-1.6499, 2.1060, 0.5913, 2.9551, 2.0603, 1.6015,-2.1113, 1.3225, 4.9094,-3.9705, 1.1483, 4.3732,-4.4166, 2.4162,-2.3517, 2.1217, 3.7210, 3.4814,-3.2490
 3.4856, 3.1628,-3.4859, 0.0477, 2.1118,-1.9318, 0.5377, 3.3076, 4.6156,-2.7371,-0.6017,-2.2992,-4.1479,-3.5075,-0.7296,-0.6583,-3.8445, 2.1224,-4.0208,-3.4625, 3.9064,-3.8604, 2.1123, 2.2988,-2.7795, 1.3561, 0.2051, 1.8904,-3.0882, 0.3554,-2.8280, 4.5947, 0.6972, 1.8742,-0.7720,-3.6534,-2.6421, 0.5467,-3.3722,-0.9352, 0.2907, 0.2176,-1.0129,-0.1212, 0.0016, 0.0319, 2.6155, 4.0452, 0.8394, 0.7028
-4.9558, 4.5345,-4.7186, 4.5512,-0.8972, 2.7483,-2.6039, 4.7775,-3.7694, 1.3325, 0.0812,-2.7918, 3.0909, 4.7556, 0.6830, 2.3578,-2.9620, 2.9467,-0.7396,-3.9138,-2.9443,-4.8013,-2.9446, 0.0412,-0.4847, 1.4063,-0.4656, 1.4144, 0.1710, 1.1262,-3.2248,-4.6231, 3.6663, 0.2827,-1.4349, 1.2660, 4.8192,-2.7058,-3.0442, 1.3877, 4.3013,-1.5555, 0.3899,-4.9559,-2.6915, 0.2348,-1.1373,-4.0416, 2.2723, 1.3798
 2.2623, 4.5508, 2.1732, 0.9144,-1.2844,-1.2026, 2.9037, 1.9118, 2.2086, 0.3557, 1.3674, 2.2693, 1.8990,-3.5986,-2.1398, 3.8036,-4.5094,-1.9763,-3.2099,-3.1134, 4.2635, 3.9198,-1.0870,-0.1931,-1.1941,-2.1447, 3.2708, 4.4868,-1.6875,-1.1766, 4.2504,-1.9948,-2.7821, 2.9205, 4.2785, 2.0912, 1.0469, 4.6718,-3.6025, 0.4408,-1.4518,-4.8602, 0.5720,-2.1442,-3.7541,-0.9263, 1.3087, 2.5013,-3.4010,-2.2464
