-3.3528, 2.1705,-2.5318,-4.0045,-1.1892,-4.6135, 3.4787, 0.8552, 3.4862,-0.3876,-2.8870,-0.3283,-0.6985, 2.7851,-4.7643, 3.0051, 3.0133,-4.7411,-4.4489, 0.3262, 1.2707, 2.0781,-3.3417, 2.0044, 2.7321,-2.1421, 4.2536, 2.7810, 3.2241, 3.7721
-4.4763, 0.9654, 4.0031, 2.0748,-2.6205, 1.0931, 2.6496, 4.3286, 2.8875,-4.9830,-1.6223,-4.0172,-4.8336, 2.1495, 4.9526,-2.2945,-0.2993,-2.8652,-1.2752, 1.9900,-4.9022, 0.9075, 2.6680, 3.6270,-0.3221, 0.5081,-3.3383, 2.3307,-3.7270,-1.5436
-0.4099, 1.2572,-0.8094,-1.1071, 1.3689,-3.3070, 2.7175,-1.4058,-2.0588, 4.0635,-2.1684, 0.9034, 0.2524, 1.3736,-1.1915,-4.0318, 1.0367,-3.7100,-1.5207,-1.9180,-3.5983, 3.1618, 4.2486, 3.6184,-3.9826, 4.7712,-0.8715, 0.6677, 0.5310, 3.9212
 4.2455,-3.0192,-2.2441,-0.0313, 0.4446, 0.1453, 3.3318, 3.0571, 1.9008, 3.8239, 1.9327,-0.7781, 0.2568, 1.6458, 1.3086, 3.2895,-1.7649, 2.3583, 3.4571, 4.0691, 3.1034, 4.3548,-4.5208,-1.7501, 2.8919,-1.6083,-4.1724,-2.9183,-0.2971, 4.8605
-2.9305, 1.7635, 0.3202,-4.4393,-2.9134,-2.3200, 0.3281, 1.6654, 2.6981,-1.8520,-4.1207, 2.4624,-3.8464, 0.6403,-1.0159, 1.2269, 4.9900, 0.3380,-2.5948,-1.3032, 4.4840, 1.0829,-4.2273,-4.0658, 2.5298, 0.8072, 0.9970, 1.7961, 2.1322,-1.7787
 4.5628, 4.7777,-4.1595,-2.9715,-1.6581, 4.2210,-2.6756, 1.9365,-3.5085,-4.8528,-1.9775,-2.7643, 4.7070,-4.7636,-3.1621, 3.8490,-3.1349, 2.3836, 1.9582, 0.7857,-2.5433,-2.5885, 3.4892,-3.8234,-2.5315,-1.0083, 3.8817, 1.1348, 0.5786, 1.5318
 0.1984,-0.1491, 4.8150, 1.8910, 4.6490, 4.7561, 1.6586,-0.5565,-3.3549, 2.9705,-4.3411, 4.9838, 3.5063,-4.8274, 0.9663,-0.7723, 1.5918, 0.7194,-2.3237, 2.0117, 2.1115,-1.2890,-2.5800, 4.2838,-2.8180, 0.2443, 1.7760, 2.6898, 1.2713,-1.5072
-2.1392,-1.3983,-4.3481, 0.5673, 3.2205,-2.4377, 3.0252,-2.1022,-0.0150,-4.3271,-1.0255,-0.4629, 0.7770,-4.1772,-3.6805,-4.1645,-1.3310,-0.0661,-2.4925,-3.3383, 0.5279, 1.4358, 3.2881, 4.8487, 3.7448, 1.9080,-4.7602, 3.8692, 2.7275, 4.2098
 1.7197, 4.4589, 4.9594, 4.2892,-0.6929, 3.1971, 4.1985, 4.8194, 2.7973, 1.8088, 1.5010,-1.6559, 2.0024, 0.1329,-2.6514, 2.9332, 0.6235, 1.3971, 1.3493, 3.2040,-1.5959,-4.9161, 1.0179, 2.9798,-4.8931,-1.5297,-3.9156, 4.6751,-2.9609,-1.8082
-3.2899, 0.3753,-2.0134,-4.8728, 3.1718,-4.5751, 2.2202, 4.0034, 1.4347, 2.8844, 3.3252, 4.4039,-1.1234, 1.4503,-4.7795,-3.0729,-0.1885, 1.1373,-3.7088, 1.4929, 3.2801, 2.3476, 0.8265,-1.1795,-3.9892, 2.0885, 1.4602,-0.4953, 0.1650, 0.3320
