-3.6482, 4.3309,-3.3556,-1.4107, 4.8407,-2.2727,-4.6470, 4.1960,-1.0893,-2.0642,-2.8989,-0.6828,-2.6238,-0.0531,-4.7804, 1.0673, 0.4808, 2.8449,-1.8218, 1.3946
-3.4461,-3.8649,-1.1703, 3.0692,-3.5680,-2.7469,-2.6324,-0.2824,-0.0571, 0.5260,-0.2061,-2.8194, 0.4109, 3.0792,-2.5127,-0.9198,-3.7123,-4.1833, 0.2603,-2.8147
-4.5492,-2.3394,-2.5868, 3.3369,-3.5977, 3.2401, 3.0138, 3.3176,-2.5999,-1.4935,-3.6721, 4.8748, 4.8274,-2.7545, 0.5087,-1.4103, 4.0118, 4.0447,-2.1462,-1.8195
 2.3723, 3.8923, 1.4761, 4.2385, 4.4668, 0.6100, 3.3493, 2.4755, 3.7073,-4.3520,-2.4608, 1.2623,-0.8175, 0.6516,-0.0174,-4.4301,-0.4541, 2.7428, 1.1538,-2.2681
 1.8294,-3.2193, 3.2762,-3.8708,-1.0338,-4.9185, 2.6762,-3.1035, 2.0452, 2.5327,-4.4351,-3.6500, 1.6969,-0.7782,-4.9574, 0.8337,-2.6186,-0.9674, 3.6979, 1.1887
 1.3748, 2.2382,-1.6162,-4.3005,-0.5947,-1.6027,-4.1572, 4.7537,-3.9804,-4.2581, 2.1620,-2.3248, 3.8689,-0.7880, 0.2114,-0.8516,-2.0154,-0.8765,-3.7148, 2.2156
-4.8348, 2.4399,-4.3297,-1.3362,-1.9814,-4.5010, 3.9617, 2.5799,-2.3212,-0.8627, 3.1374, 0.8701, 3.7278,-0.5716, 1.1828, 4.3585, 3.8929,-0.1527, 4.2672, 4.9742
 4.3317,-3.8795, 2.8187, 3.2073, 3.2135, 2.8707,-2.3287, 3.2222,-3.1251,-1.6156, 0.7021, 2.6429,-3.4666, 3.3034,-3.5616,-4.3385, 2.0605,-2.0577,-2.4709, 3.7624
-1.4784,-1.5164,-4.7965,-0.4314, 3.2123,-0.4604, 2.3899, 3.4116, 0.6992, 1.2263, 3.3330, 0.2289,-3.8795,-4.0332, 4.6192,-1.9537, 3.1466,-4.6234,-3.1820,-0.1653
-1.8982, 0.0669, 1.7687,-2.2880,-3.0770, 0.4341, 3.0642,-3.0195,-0.5402,-0.6498,-3.9020, 4.0434, 2.2337, 0.1832, 0.7009, 1.1923, 0.2942,-3.2246, 3.4985,-0.6013
-4.4485,-2.0337, 4.2818,-3.9180,-4.0655, 4.5687,-2.5326, 1.8384,-1.3061, 0.2485,-2.7270,-3.0248,-1.7688,-4.0233, 0.2056, 4.7076,-2.5893, 4.4788, 1.7815, 0.4279
 1.1302,-1.1478, 4.5138,-4.9919,-4.2486,-3.8042,-3.4825,-3.1284,-0.3072,-0.7338,-1.3124,-0.4037, 1.7532, 2.8828,-4.0963,-1.2659,-1.9900, 1.0157,-4.2679,-1.8939
 2.8703,-0.7805,-4.6580,-4.1444, 4.0643, 0.0685,-4.7646,-3.5667,-1.6942,-2.2011, 3.2454,-2.9552, 1.6402,-3.9163,-4.2594, 4.9334, 4.0605,-3.1290, 0.5891, 0.9194
-0.3518,-3.7792,-2.9915, 2.1701, 0.9869, 4.3445, 0.6935, 0.2064, 0.9150,-3.3846,-0.3468, 0.1949,-4.7020,-1.3961,-1.4976, 2.6845, 2.2976, 3.9520,-3.1294,-2.2864
-4.0449, 0.5451,-0.8591, 0.7836,-0.8002, 3.6866, 1.9995,-1.5469, 2.7072, 3.6369,-3.7125,-4.3005,-4.1481, 3.1632,-1.6193, 0.2513,-4.6069, 4.8786,-0.7957,-3.0197
-0.4441, 0.9979, 4.9600,-0.7646, 3.7175, 1.8364, 3.4944,-1.7476,-3.4425,-1.9030,-4.5372, 1.2781,-3.8316,-3.9448,-3.8230,-4.5695, 0.8941,-1.5483,-1.6356, 1.5829
-0.5388, 2.7170, 4.1057, 0.6975,-2.0811,-3.4402, 0.9489,-1.3576,-4.4162, 3.6505,-3.7403, 0.9348,-0.1605,-2.4950,-1.8126, 2.6849,-0.8271,-4.6129,-4.5619, 1.8809
 1.0616,-0.4162,-4.4567, 1.3280, 4.7101, 2.1725, 2.4349, 4.3764, 3.6805, 0.9703,-2.2154, 4.7752, 0.3323, 1.3799, 3.4642,-4.3786,-0.5856,-1.4142, 0.0804,-1.3122
-2.7918, 4.0015, 3.1669, 4.2648, 4.5360,-2.8479,-4.9408, 2.8800,-4.1721, 3.3316,-1.6790, 4.5481, 2.1746,-0.9493, 4.5532,-0.8311,-1.0549,-1.3389, 0.0308, 3.2807
 0.7979, 3.4855,-1.5964, 3.6329, 3.9553, 0.5413, 0.5482,-0.5711, 2.9461,-4.6798, 0.2917,-4.7734, 3.8729,-3.4696,-4.4951, 3.7537,-3.9996, 0.6267,-1.2680,-2.0219
-0.5921, 2.8687, 0.8299, 0.9226,-2.6006, 3.6331, 2.2333,-3.4662,-3.3714,-0.0612, 0.0899,-1.8025,-0.7044, 0.4424, 1.2378, 1.9633, 3.9480, 0.8361,-1.6000,-0.1210
 4.5827,-3.8853,-1.4227,-3.8713,-4.0746, 4.6381,-1.5397,-2.3831,-0.3466, 1.1535, 3.3907, 4.6097, 2.9258, 0.5618,-2.7731, 4.9619, 4.2258,-3.0932,-1.7590, 4.0050
-2.3988,-2.6796, 2.3616, 4.0391,-3.9934, 2.7790,-4.0389, 0.9103,-1.5996,-1.4236,-3.7632,-4.1745, 4.0626,-4.7961,-3.7152, 1.9838, 1.3787, 3.2796,-2.5542, 0.6993
-4.0652,-1.8194, 2.9207, 1.3518,-0.7293, 0.6743,-2.0861,-1.8166, 3.4485, 4.8188, 1.9035,-1.3713,-4.1822, 1.8834,-4.5113,-0.9454,-4.4125, 0.8041,-0.5576,-2.3463
 1.5742,-1.6678, 0.3632, 1.1659,-2.0571, 0.1924, 4.3222, 0.5046, 4.1910,-3.2264, 1.9739,-3.1922, 1.8874, 2.6244, 2.2771, 2.8877, 4.1463,-1.3210, 2.0125,-3.7846
