 4.4025,-0.7794,-1.1522, 2.2662, 3.1958, 3.0139, 1.0904,-0.7276, 2.6993, 0.1310
 3.1704,-1.9358, 2.0902,-1.7485,-3.0065, 4.2625, 0.4617,-0.2348,-0.6348,-4.3219
 1.3638,-2.2355,-2.7202, 2.9594,-1.0241,-3.6342, 2.0281, 2.3974, 2.8169, 0.2934
 0.8948,-0.7323, 2.8821, 1.0826,-2.5220,-4.5972,-4.1662, 1.0467,-0.1734, 0.5807
 3.8945, 2.2854,-1.1965,-1.9070, 2.3686, 3.9530, 3.8248,-2.6891, 0.0972,-4.2022
 1.6814,-3.5380,-0.0917, 2.6707,-0.3002, 1.9785,-0.1274,-1.4336,-4.7375,-0.6505
 3.1253, 3.8542,-1.0727, 4.1412, 4.6466, 1.9170, 4.8524,-1.2154, 3.7710, 1.4353
 1.2081,-2.5034,-2.9931,-1.9738,-2.2826,-0.5060,-4.7137, 1.8754,-2.2602, 2.5001
-1.0654, 0.8030,-1.7311, 4.3392, 2.4860,-2.2234,-4.4099, 1.9326, 0.7218,-0.9359
 3.7633, 2.7601, 1.7247, 3.8870, 3.5156, 2.1755, 2.2809, 2.4319,-4.6171,-3.8860
-2.5136, 3.4935,-3.8629, 3.3152,-3.2523,-3.9983,-4.9049,-0.8604,-4.3880,-4.7506
-1.7001,-1.5749, 0.5958,-4.6608, 1.1573, 2.7341, 0.2390,-2.1168,-1.7539,-2.3664
 2.9105, 0.7307,-4.7920,-0.5126,-1.2491, 0.0885,-2.2105,-1.4096, 4.7263,-2.0051
-3.0386, 0.5721, 1.4333, 1.8487, 0.2803,-3.7417,-1.2799,-2.2615, 4.3480, 0.2120
-3.2172, 1.2794, 2.8317, 3.2742, 4.0918,-4.2284, 0.1205, 3.3497, 1.6217,-1.3082
 0.0883,-3.7247,-2.3654,-2.0857, 0.6058, 3.3442,-1.2718, 0.4200,-3.1177,-1.8049
 0.7776,-0.2597,-2.5929,-4.3315,-3.1483, 0.5662, 3.1225, 2.0034, 3.8024, 2.0717
-2.0738, 3.0048, 2.5489, 4.8047,-0.4811,-2.3368,-4.5983, 3.9573, 0.4800, 4.0834
 0.9940,-0.1396,-0.7310, 0.4505,-1.1313,-1.0893, 4.8094,-4.3777,-4.7895,-4.4347
-1.1771,-2.2953, 2.2882, 0.3736, 4.7859, 3.1121,-3.0918, 3.2159, 1.7935, 1.2337
-0.8511, 0.7323,-4.2398, 2.6137, 3.4842, 3.9769, 3.1573,-4.9089,-1.3640, 1.9309
 2.8269,-2.9386, 0.4981, 0.5737,-0.5876,-0.2477,-2.2640, 1.7638, 1.8025,-1.3422
-4.2751, 1.6456, 1.3655,-0.0685,-4.0496, 3.3229, 4.0328,-3.8738, 1.9351,-3.5947
 4.6240,-3.5989, 2.8854, 1.8996,-4.8833, 1.4407,-4.0428,-3.8474,-4.0183,-2.6547
-4.4070, 0.4623,-0.2555, 4.5819, 0.8889, 2.8986,-1.6980, 0.6567, 0.1524, 3.1043
