 3.4296,-0.2037,-0.3642,-2.6519,-3.4991, 2.1059, 3.4942,-3.2348,-0.4374,-0.3162
 3.1954, 2.3346,-1.6812,-2.5433,-2.3695, 1.8813,-3.0891, 4.0331, 2.3003,-1.4906
 4.4337, 3.6928,-4.2002, 4.1174,-4.0372, 3.0472,-0.8931, 1.4543, 0.2800,-2.7274
-2.0203,-2.8945,-1.2660, 4.9014, 3.9680, 2.4416, 0.5339,-3.8360, 4.9403, 4.9288
 1.2770,-0.0695,-2.3844, 3.6109, 2.0430,-0.0862,-0.2573,-2.2553, 0.6607,-3.6172
 3.3428, 0.0864, 2.2859, 2.6550,-0.1850,-1.7123, 3.6657, 1.7964, 3.6966, 4.1007
 4.4228, 0.9989,-3.3859,-1.7004,-0.8651, 3.5287, 1.5487,-1.3724,-1.2587, 2.2532
-2.3455,-2.4346, 0.8648, 3.0767, 4.9085,-2.2433,-4.5384, 4.0160,-2.9384,-1.6519
-4.8695,-4.7123, 0.9643,-0.5734, 4.1018, 3.6342, 0.1730, 4.0864,-1.2343, 1.8549
-0.7076, 1.7519, 1.9731,-2.4922,-4.8141, 3.3450,-2.9961, 1.0709,-1.1033, 4.5006
 4.1486, 1.8198, 0.1471,-0.5289, 1.3289, 3.2566,-4.5970,-0.2857, 3.6237, 2.2801
 0.4246,-4.7546, 2.2216,-4.8616, 0.0281,-2.2210, 1.8448, 2.8224,-0.0086, 1.2641
-0.9571, 3.0871,-0.9871,-4.6537, 1.6218, 4.2957, 4.5683, 3.6487, 2.7011, 1.3455
 1.2624, 4.8359,-4.3594, 4.3666,-0.2770, 3.0014, 1.3427,-1.9075,-3.1562,-4.6031
 3.1272, 2.1620,-0.1953, 4.4610,-3.6237,-1.6369,-4.1109,-4.6632, 1.0278,-4.3200
-1.1425,-4.0611, 4.2859,-0.8781,-0.5003,-4.9455, 3.9952,-2.7971, 2.7089, 0.0563
 2.0778,-2.4517, 0.7634, 3.7228, 3.2150,-4.9465,-4.3716, 1.4081, 4.1102, 0.4315
 0.4723,-1.1684, 2.9916,-2.1163,-3.7625,-4.8557, 3.0936,-4.4835, 0.6609,-3.1701
 1.2144,-1.5852,-4.6745,-0.1823, 0.5143,-3.3475,-1.6510, 4.3408, 0.8130,-3.6821
 2.0338, 2.7995, 3.0747, 2.8118,-2.8595, 0.4969,-2.8426,-4.0076,-3.3991, 4.1255
-0.6257,-0.5318, 3.9142, 0.6849, 1.0102, 4.6007,-2.6597, 2.4742,-4.3657,-4.0828
-2.6741, 3.6081,-3.9457, 0.8140,-2.8522,-4.7018,-4.5255,-2.5800, 4.9486,-4.0441
-1.5042, 1.1469,-4.7919, 0.1639, 1.0429, 2.5123,-3.1253, 1.2385, 2.2806, 4.6606
 1.9072,-3.0712, 2.8979,-0.0287,-2.5175, 2.3330,-0.6679,-4.8734,-2.1704, 1.5435
 1.5279,-3.4784, 4.6140,-1.2182, 0.0755, 4.8119,-4.7226,-1.1101,-2.9329, 3.9187
 4.7725, 0.8158,-2.7816,-1.7078,-1.4128,-0.8330,-0.5791,-2.3819,-4.9528, 2.1175
-0.7312,-3.7702, 3.3879, 2.7937,-3.4750, 2.9815,-2.3889,-1.3875,-3.7155,-2.2555
-4.5517,-0.4718,-1.1375, 1.4431,-2.4683,-0.4351,-0.2682, 2.5384,-0.3325,-3.0403
 4.6992, 2.9138,-3.1326, 0.3409, 0.0468,-0.4295,-2.6620, 3.1952,-3.1345,-1.0844
-1.7644, 3.4301,-2.3745,-0.8365,-1.8298, 1.0763, 3.0690, 2.7241,-3.6019,-3.4964
-2.9990,-4.8201, 0.4556,-4.6057,-0.5982, 4.4112, 4.5302,-3.5948,-2.0840,-4.8199
-1.9855,-2.2967,-1.4501, 4.8427, 0.6096, 4.7960,-0.7115,-0.6210,-0.1188, 2.4211
-4.1553, 4.4880, 3.6446, 2.5990,-3.0642, 2.1415, 0.0271,-1.6218, 1.1999,-0.2394
 3.2186,-3.9614,-4.0143, 3.1217, 4.8881, 0.4939,-2.1863, 4.5573,-3.3122,-3.4459
 2.3749, 3.4979,-4.7001, 3.4738, 3.4307,-2.8129, 3.1536,-0.4692, 1.4481,-2.1272
