-2.2223,-2.5762, 0.1190,-3.2328, 0.8904, 3.4334, 0.1626,-0.6833, 3.6325,-4.2822,-4.2981,-3.7924, 1.9844,-4.5111,-1.9157, 0.6179, 1.1148,-0.4900, 2.9540, 2.8180, 1.1651, 2.4614,-4.9747,-4.5299, 4.5502,-4.3655,-4.7576, 3.1769, 2.6417,-0.1134,-4.2275, 1.4106,-3.9657,-4.3775,-1.0530, 0.0015, 3.0243,-1.0797,-1.2179, 2.7465
-4.7224,-2.5491, 3.9811,-1.1842, 4.0392, 4.6987, 2.4461,-1.9330,-0.7624,-2.5567,-1.3895, 0.6926,-1.6869,-0.6468,-1.1392,-4.1125, 4.9546, 0.2117, 4.0482,-4.3419,-0.6637, 1.3781, 1.2964, 2.9854,-2.9835, 2.2476,-3.6353,-1.5288, 0.2188, 4.6311,-4.1696,-2.3392, 0.9921, 3.3339,-1.0911,-0.1441, 4.1523,-3.7437,-3.9625,-2.7663
 0.4175, 2.9477, 3.4171,-0.5500,-4.9981, 2.3306,-0.0706,-4.0065, 4.5680,-0.1818, 4.4631,-1.9745, 1.5112,-1.7181, 3.3147,-0.5221, 3.5305, 4.0438, 4.3724,-1.7037, 3.5343,-4.8809,-3.1189,-0.3289, 2.9389,-0.6430,-4.3260,-4.5879, 2.2089,-2.9592,-1.3524,-4.7894,-2.6379, 4.4987,-3.2039, 3.5884, 3.0966, 1.7198,-0.5889, 4.7069
-2.1730, 0.2538, 0.7874, 2.9982, 3.6900, 1.2268,-3.9363,-4.5814, 2.7641, 3.9594, 4.5691,-2.1612,-2.3012,-4.9613,-4.9613,-0.3200,-1.3816, 1.9379, 4.4705, 0.5620,-1.0096, 0.3925, 2.9482,-0.0394,-0.7945,-4.7695,-3.9606,-3.6802,-2.9340, 2.2202,-3.0491,-1.5000, 2.6606, 4.6067, 4.2915, 2.1420,-3.0065, 3.9816,-4.7869,-4.4116
-2.1182, 2.0156,-3.7480,-1.2535, 4.9114, 0.4432, 3.6169, 4.9863, 0.8027, 4.8900, 3.0101,-3.0179, 4.0042,-4.9940, 1.5138,-3.6497, 0.1446,-3.5709, 3.1566,-3.4608,-0.6305, 3.3340,-2.4372, 4.6405, 2.2607,-3.4433, 1.5750,-2.9426, 1.4641, 0.7336, 3.7788,-4.0825, 0.9489, 3.4824,-1.1484,-3.3817, 0.5175,-0.4552, 3.1735,-3.1189
-4.8581, 4.7024,-2.2595, 3.7343, 1.0345,-4.2602,-4.0997, 1.7467, 1.8242, 0.9002,-2.1405, 1.9588,-4.2725, 4.5083, 0.9768, 0.9950,-3.5617, 0.9911,-4.2306,-0.0204,-4.1664,-1.8454,-1.8296,-3.6946, 4.0458, 0.2708, 2.1252, 2.1076,-4.3592, 1.3590,-3.1088,-2.3526, 3.1439,-4.3464,-4.9716,-0.9146,-0.3282, 4.7081,-3.8182,-0.2262
 1.6711, 1.3409,-3.4484, 1.5008, 3.9145, 4.2402,-2.9973, 4.9869, 3.4833,-4.8154, 0.3422,-0.8626, 3.3121, 1.3931,-2.6111, 3.8177, 1.4065,-1.8731, 2.7164,-0.8728, 1.2877, 3.2287,-0.7312,-3.8617,-0.2494, 1.9230, 1.9222, 4.7851,-0.4384,-2.6824,-3.0845, 3.3950,-0.8098, 3.8366,-1.3159,-1.9473, 1.7548, 3.8902, 1.2594,-0.6285
 2.8930, 1.9466, 4.2031,-2.3920, 4.8848,-2.5868,-3.2890, 4.7597, 0.8295,-2.5392, 0.6363, 3.6988,-2.5157, 4.2667, 4.5224, 3.4480, 3.1571, 4.4181,-4.8000,-3.7270, 2.4718,-2.8485, 4.2023,-4.7538,-2.4507,-4.2524, 2.0027, 0.9530, 3.8461, 2.0278, 0.5872, 0.0844, 1.6756,-1.0269, 2.8896,-3.7584,-3.9218, 2.3997,-0.8886,-3.1958
-3.2636, 4.3186, 2.3828,-4.6784,-1.4887, 3.5656,-2.6414,-4.1152,-0.9963,-3.4757, 3.7504,-4.7234,-3.7723, 0.9152, 2.8445,-1.5702, 2.2453,-2.9436, 3.1294, 0.1148,-3.9370, 2.8920, 4.0547,-4.4167,-0.0737, 4.0952,-0.9224,-3.7316, 4.3752, 2.9838,-0.2524, 4.1927, 2.6443, 1.0915,-2.8822,-4.6709,-0.5675, 1.2663,-4.4727, 2.4235
-3.9805,-2.2797,-4.1195,-3.6828, 3.3693,-4.2085,-0.0163,-3.8603,-2.4758,-1.1155, 0.6268, 2.0354,-2.4558, 4.4491, 3.1197, 4.9565, 1.7166,-2.5944,-2.2865, 1.6847,-3.1834,-4.9631, 1.7670, 1.7603, 4.7278,-2.2878, 1.0121, 3.5133,-1.1086,-4.6362, 0.3996, 0.6862, 2.9706,-4.5135, 1.1793, 4.9636,-3.8526, 4.4718,-3.8981, 4.9249
