-0.9470, 3.6738,-3.7411, 3.3057,-1.3616, 4.0950, 1.0947, 1.6064, 0.1265, 3.5491, 4.3529, 4.6128,-0.9630,-4.7862, 2.1119,-0.5596,-4.9051,-4.5563,-1.7577, 1.0229,-3.4616, 1.1023,-1.0361,-3.1065,-0.9808, 4.1921, 3.7970, 0.5193,-1.4949, 0.7176, 2.7496, 3.7407,-1.3894,-1.9135,-2.3299, 2.5197,-4.4254, 0.2623, 0.4823, 0.3507, 1.3023,-0.2401,-1.3740, 4.9840,-3.7861,-1.0391, 0.2099, 3.1693, 1.7054, 4.2506,-3.7295, 3.6965,-3.6660,-4.3453,-1.5170, 4.7099,-0.1694,-4.6412, 2.9838,-0.1753,-2.9865,-0.3393,-4.6610,-3.6412, 1.5135, 4.2074, 0.0151,-2.3449,-4.8963,-1.7397
 4.8915,-4.0220, 4.9919,-3.1506, 1.5082,-0.2614,-0.1952, 3.2960, 4.3497,-4.4359, 3.5854, 4.4559,-3.5144, 1.3881,-4.1753, 4.8046,-1.2867, 0.7381, 3.1277, 3.0235,-1.3657,-0.9243,-2.0697, 0.1227,-2.7602, 3.9410, 3.4042, 4.5984, 4.5941, 3.4232, 4.9405,-1.6891, 0.1022, 4.6254,-2.1909, 2.1701,-0.7777,-1.4432,-2.7922,-0.8382,-0.3056,-1.0162, 3.2680,-2.7260,-2.8657,-1.9084,-1.6919,-4.0895, 1.8590,-1.7141,-4.4963,-3.1852, 1.5163, 2.2159, 4.1984, 4.4909,-3.1667,-1.3441, 1.8411, 3.3797, 4.0976, 4.5802,-0.5420, 2.0422, 3.2114,-2.4219,-0.2966,-2.0469, 2.3252, 4.2052
 2.3575, 2.7472,-4.3964, 1.9532,-0.5058, 4.2544, 4.7647, 3.5574,-3.5350,-4.8041, 2.4301, 3.9388,-0.3327,-3.7723,-2.4842, 3.1187, 0.0352,-2.2956, 2.2111, 3.5855, 1.8804,-1.2349,-2.7751, 2.0004, 3.3359,-0.8988,-4.6414,-2.3958,-4.3921,-4.7748, 0.1923,-2.9119,-0.8380, 0.0267,-3.9230,-4.1754,-3.7162, 3.1170,-2.2189, 4.5254, 1.5188, 2.2553,-3.8829,-2.5316, 3.5950, 4.0181, 2.0043,-4.6156, 0.9610,-2.9659, 3.8627, 0.6724,-1.7546, 2.0119, 2.7966,-4.5936,-1.3016, 2.8308, 2.5299,-1.2454,-0.5520, 4.1359, 3.9882,-4.8187, 4.2511, 0.6089, 3.7283, 1.9381, 4.0770, 2.2721
-0.6337, 1.6265,-3.4411,-1.9282,-2.9990, 1.1461,-3.5373,-4.8918,-4.3591,-4.1508,-4.4018,-3.8177,-2.5258,-4.0790, 4.3004,-3.6482,-1.0908,-2.0028, 0.9303,-4.5643,-4.1198,-1.7369, 4.4014, 4.3231,-2.7156, 3.0373, 1.0470, 1.7029,-0.2148, 2.2027, 2.4582, 2.8349, 0.8961, 3.1401,-4.8163, 4.0453, 1.3281, 0.9724,-1.5639, 4.1801,-3.3495, 2.6175, 3.5112,-4.1077,-0.7432,-4.2128,-0.0107, 4.5248, 3.5654, 1.2433, 3.6685,-3.1806, 3.9722, 4.4826, 0.0945,-2.3267,-0.9640,-4.7964, 1.4400, 2.6801, 1.8535,-2.1908,-3.4288,-2.1551,-1.6358,-0.8119, 0.5695, 1.6904,-4.4055, 4.1674
 0.8296,-2.2346, 2.3165, 1.3436,-1.8020,-0.8710, 3.2265, 1.8601, 2.8911,-3.0686, 3.4847,-4.3510,-0.2941,-4.4993, 1.5402, 2.3724,-3.3144,-3.7543, 2.9749, 0.6379,-4.2426,-4.0550, 0.6721,-1.6313,-3.0662, 0.9847,-4.8341, 3.5610,-0.2297,-4.2127,-2.0236, 2.1411, 0.9772, 1.8728, 1.3526,-3.3359, 3.6896,-3.4631,-4.1496, 4.2250,-2.7799,-2.0679,-4.1514, 2.2796, 2.5910,-1.4932,-2.9514, 1.8380, 2.9565,-3.6943, 1.3829, 3.6843,-2.2470, 1.2443,-0.6087, 3.4818,-3.3938, 3.8865,-2.4693, 0.7962, 4.0767, 0.1712,-2.2675,-1.1047, 2.2923,-1.9859, 1.2827, 1.4762, 2.0325,-3.3106
-3.3288,-1.9995,-0.0611,-2.2318, 0.2600, 2.1263, 3.4099,-2.8736, 3.4989, 4.7967,-2.5648, 4.6477,-3.0034, 4.4898, 2.6809, 0.1613, 0.1772, 0.4835, 3.2565,-2.8197,-1.7815, 4.4428, 1.7072,-4.6087,-0.9146,-2.8589, 3.5578, 2.5998,-0.0735, 1.6447,-3.1892,-1.0255,-3.0315, 3.8183,-3.3251, 0.6388, 4.9393, 1.8001,-1.3486,-1.0984, 2.4664, 3.2565,-3.2473, 4.1520, 3.8124,-0.8746,-4.4829,-0.5158, 1.3412, 4.9605, 0.1963, 0.7686, 1.4045, 4.5993, 2.8546,-4.2559, 3.7271,-0.7587, 0.4889,-1.0982, 4.8748, 3.3355, 2.8709, 2.2474,-2.2956, 3.1546,-1.5083, 0.2975,-0.1739, 3.7111
 4.2293,-2.9242, 1.7100, 1.4541, 0.4437, 0.8689,-2.0657, 4.7626, 4.0413,-1.9488,-0.5885, 3.6336,-2.1505, 1.9555,-1.8801,-2.7324, 4.3633, 0.3544,-4.1889,-4.5282, 2.1439, 2.8126,-1.0854,-2.5920,-1.0962,-0.2815, 2.3352, 3.2218,-1.3118,-4.1603,-4.7233, 4.9528, 2.4657,-2.7474,-1.7809,-4.3203, 1.8285, 4.0535,-4.5521, 1.2205, 1.0489,-0.2664, 4.5202,-4.0038,-2.6250, 0.0617,-2.2820, 0.4879, 1.2318,-2.8078, 2.8375,-3.9119,-2.7109, 4.9055,-2.4971, 2.1619,-3.1477, 0.3069, 4.1210, 2.6066, 3.4429,-0.3151, 4.4087, 3.5334,-0.6860,-0.9279, 0.9914,-3.8671, 4.4532, 2.7512
-2.8497, 1.9863,-0.5421, 0.0499, 0.0276,-1.5942,-3.6428, 4.5440, 2.9177,-4.3683, 4.6473,-3.7138,-2.0048,-4.4948,-0.2009, 0.3983, 1.5768,-4.8035, 0.7425,-1.7800, 4.1611, 4.1447,-1.0386, 2.4678,-2.9964, 3.8631,-2.6968,-4.5208,-0.3507, 3.9571,-1.0882,-3.2523,-3.4024, 4.9183, 0.2589,-2.1664, 1.7563,-1.2822,-4.6595, 3.2170, 2.6709, 0.8313, 4.8769, 3.0133, 3.9801, 1.2109,-0.7690,-4.6114, 0.6481,-0.1495, 4.7802, 3.5028,-0.4946, 0.6538,-3.2815,-1.9570,-1.8390, 1.8397,-4.9987,-3.0825,-4.5597,-2.9207,-2.3516,-3.2974,-2.8831,-0.5201,-3.7813, 2.7733, 0.9832, 4.3732
-1.3917,-3.8867, 4.6389, 2.4157,-0.1164, 3.1226,-4.5962, 4.8143, 3.1766, 4.7196,-3.9666, 1.5755, 3.3713, 1.5871,-1.8416,-3.0108,-0.0677, 1.2954, 0.5459, 3.1310, 3.6551,-4.9986, 2.1308,-3.4087, 3.7534,-1.8732, 0.4526,-3.5107,-3.2314, 0.5754, 4.4480,-1.4221, 3.9299,-4.3522, 3.1279,-3.3373, 4.8063,-1.4901,-1.1202,-1.3295,-1.3433, 2.2363, 4.8922,-1.9756,-2.4875, 2.9845, 3.1726, 2.4280, 2.8527, 2.3352,-3.0584,-3.9361,-2.9078, 1.7032, 3.0172, 3.0978,-2.5847, 2.3897, 2.9949,-2.3439,-3.8419, 2.5378,-3.9889,-4.3085,-3.0071, 2.0020,-4.2170, 1.6063, 2.9462, 3.8610
 3.9704,-1.6889, 2.6625,-4.9741, 0.8591, 4.8483,-2.5071, 0.5565,-3.8468, 4.1003, 1.8896, 4.4959,-3.4470,-2.1960, 3.4626, 4.5921,-1.7377,-3.3614,-1.8214,-1.6259, 2.0399,-1.1658, 1.1427,-3.4347,-1.9038,-0.7993,-0.9340,-0.8561, 2.2327,-4.0809, 4.9497, 4.7108,-4.8198,-4.2932, 2.7037,-4.4199,-4.0604,-3.9184,-2.4146,-4.4221, 3.8021,-3.4936, 1.2331, 3.5833,-2.0296,-1.2097, 0.4934, 3.3385, 2.1905, 1.7345, 2.4569,-2.4103,-2.8243, 3.0319, 2.6756,-4.3851,-1.6065,-0.9532, 1.5957,-3.6250, 4.8448, 4.7042, 1.3615,-3.1566, 4.6972,-1.0672, 0.8535,-3.2232,-1.2365,-2.9495
