-1.1392, 0.7640, 4.8125, 2.4089,-1.1096,-0.5771, 4.6351, 2.1058,-4.7021,-2.0299, 0.3730,-0.0535, 0.2788, 1.9646, 3.4516,-0.0429,-0.5952, 0.2852, 0.6584,-0.3175,-4.9957,-4.6505,-1.3465,-2.6569, 0.3061, 3.7193,-3.7692,-4.8718, 1.0798, 1.1340, 3.8528,-0.9527,-3.4853,-3.4605, 4.6320, 4.0290, 2.9780, 0.0522,-3.1499,-1.3629
-1.1557,-0.1292,-0.1541,-4.0419, 3.1777, 0.3083,-3.8601, 3.1292,-1.3057,-2.0441,-4.8336, 4.7368,-4.8727,-0.7213, 4.7701, 0.6441,-1.3048, 2.9114,-4.3138, 2.3652,-1.2742, 2.6452, 3.8954, 1.0747, 0.2606, 3.3363, 4.0616,-3.9145, 4.1378,-0.8870, 4.2955,-3.7855,-0.0393, 3.8361, 2.8647, 2.0240,-3.2759, 2.6396,-3.6381, 0.3697
-2.0304, 0.1223, 3.3911,-2.4146,-2.2048,-3.0465,-1.4309, 2.8948, 3.8009, 1.2473,-4.4066,-4.1049, 3.7626,-2.1218, 2.9462, 1.6003, 0.1266,-3.4058, 0.2213, 2.7509,-0.6259, 2.9154, 4.3269, 0.1116,-1.7969, 0.1700,-4.5075, 1.2219,-2.8679,-2.9356, 3.7263,-4.7277, 1.9224, 3.5937,-4.4695, 0.4795,-1.3314, 0.7258,-0.4207, 0.9358
 2.1574,-0.0317,-4.9309,-0.6368,-0.6909, 1.2919,-1.4648, 0.0826,-0.2407,-4.5283,-4.2254,-1.3545, 0.4275, 4.8027,-1.0765,-3.3331, 0.1028,-2.9812, 0.3037,-0.7758,-1.6066,-1.6383,-3.8714,-4.2529,-0.0392,-1.8894, 4.0495, 0.5596,-1.4039,-2.9051, 3.8847, 2.3499, 3.3597, 4.4739, 1.6501, 1.8994,-1.3218,-3.9998,-4.7041, 4.4310
 3.5875,-4.7004, 0.5446, 2.9726,-0.4829,-0.1770,-2.4420, 4.5214,-4.1466,-1.0042, 4.0735, 4.9191, 0.2843,-2.5137,-2.5097,-3.1000, 2.5151, 3.3559, 3.1662, 3.2259,-4.0072, 0.5591, 2.4147, 4.8902,-2.7306,-0.7078, 2.4206, 3.8492,-2.7750,-1.6081,-2.7159, 1.1575,-2.8695,-4.4810, 1.2917,-1.4444,-2.3878,-1.4808,-1.0871, 1.6967
-0.3742,-3.8284,-2.2738,-1.5236,-1.0135, 3.3299,-0.0360, 0.9484, 1.8592,-1.9656, 4.6664, 3.1225, 1.6056, 1.0099, 1.7713, 2.6533,-4.8003, 0.8402, 0.1102,-1.7361, 4.4446,-2.0668,-3.1326,-2.1526,-3.6277, 2.7616,-2.8688, 2.1808, 1.0303,-0.7975,-2.4472,-0.1374, 0.9072,-0.3516, 4.9079,-3.0383,-2.4064,-3.0594,-3.2625,-1.0832
-4.9478,-0.7659, 3.5926,-3.3507,-4.7556, 4.6078, 3.0944, 1.7937,-2.3116, 4.6350, 3.3891,-2.6381,-3.2041,-4.1402,-3.5324,-0.0564,-2.8930, 2.0672,-1.2528, 1.0630,-3.3985, 4.6359, 2.1639, 4.4529, 0.0692, 3.6335, 3.0003, 3.6978,-3.4665,-1.8838, 2.0379,-0.0320, 4.5686, 0.4296,-1.6554,-0.3035,-1.0989,-0.2486,-4.7907, 3.2940
 1.4362,-0.5079,-3.6303,-4.4951, 2.2571, 4.7154, 2.7231, 3.9638, 2.9259,-4.4272,-1.9392, 2.3181,-3.6748, 2.8542, 1.2977, 3.1022, 4.1243, 1.0825,-1.0449,-4.8058,-1.0369,-3.3264,-1.1761,-4.8437, 1.7901,-0.9339, 0.8787,-0.4896,-1.8805,-2.5219, 3.5057,-2.8919,-4.2434,-2.7603, 3.1538, 3.1421,-3.7571, 3.0650, 0.9170, 0.7367
-2.8825, 0.3244,-2.6207, 2.5655, 3.0577,-0.9933, 0.8166, 1.7430, 2.0942,-0.5587,-2.8399, 3.7709,-0.6241, 0.0001,-3.9451, 2.2554, 2.2220,-2.8544,-1.7563, 0.9633,-0.4339, 4.2544,-0.4906, 4.2597, 2.6984,-0.3728, 4.5152,-1.2538,-4.3699,-1.3441, 1.6275, 1.4399, 3.5223, 3.5304, 0.3972, 0.7551, 4.2937,-3.6513,-4.9975,-2.9079
 3.9545,-1.6096,-2.5238,-4.6019, 4.5784,-3.1459, 0.6015,-4.2663, 0.9136,-3.9250,-3.6749, 2.7776,-0.3591,-1.0076, 2.7426, 4.3937, 2.0591,-0.2484,-0.0610,-3.0136,-3.6431,-3.5095, 4.8702,-2.8440,-3.9457, 1.4024, 2.1932,-2.1523, 4.7573, 3.2059,-4.2793, 3.2153,-3.7619,-3.8645, 1.3162,-1.4588,-4.9036, 2.7724,-3.0732,-0.6598
-0.2111, 2.8302, 3.6404, 0.1706,-3.5298,-0.0060,-2.1706, 2.2934, 4.5999, 0.1465,-1.1293,-4.3291,-2.4920,-4.0471,-0.0958,-4.9395,-3.8933, 1.5347,-4.6397,-0.7842,-1.6971,-1.8932,-2.4215, 4.1812,-3.9873,-3.7959,-2.5407, 0.1831,-2.9893, 0.3422, 3.1684,-0.7170, 2.8052,-3.1098, 1.4577,-4.9330, 0.4068, 0.7158,-3.6812, 3.1031
 0.1844, 3.9360, 2.6657,-2.2499,-4.6232,-1.4691, 0.9514,-3.1497,-0.6267,-1.7729, 0.7459,-3.5025, 4.0980,-2.2974, 1.8674, 1.2911, 2.5620,-2.6304,-0.1989, 3.3856, 0.1377, 3.9488, 3.0711,-4.4197,-4.2383, 1.9230,-0.9414,-0.0327,-1.6329, 2.8373, 4.2186,-1.7118,-0.2831, 3.7449, 3.7789,-2.7582, 1.7517, 0.8549, 2.0029, 2.2714
-0.4282, 1.8934,-4.2236,-0.6255, 4.7681,-0.5328,-4.8650,-4.9225, 2.7325,-1.7767,-4.6674, 4.0207, 4.1069, 0.6784, 0.7761, 4.1702, 4.7288,-1.1337,-2.3294, 4.6794,-2.3885, 4.8279,-0.0412,-4.7693, 0.9394,-1.1445, 2.3388, 4.3343,-2.7088, 0.7009,-1.1736, 2.6110,-2.3206,-1.3755, 3.1443,-2.0145, 0.7893,-0.5124, 0.4442, 2.0242
 1.9780,-4.4926, 4.9927, 1.2737,-4.9246,-2.5001,-1.1431, 4.8417,-2.4232,-3.5742, 0.0890, 1.7353, 4.8460, 0.9099,-0.9889, 4.1057,-2.4241, 3.8071,-2.1323,-0.9162, 3.2658,-3.7022, 3.2987,-2.0389,-2.3280,-0.3089,-4.9380,-3.2035,-4.2146, 2.5850, 2.8363,-1.9218,-1.8826,-2.9147,-0.1995,-0.5891,-0.5129,-4.5036, 2.3987,-1.8791
 1.9104, 0.0129,-2.3139, 3.9787,-4.2292,-1.9915,-3.8436, 4.7615, 2.3886, 0.2230, 3.1789, 2.2024,-1.3414, 0.4354,-3.5902, 2.5011, 3.6840, 4.2566,-4.2389, 1.5953,-4.2911, 1.7011,-0.6094, 1.7634,-0.5216,-0.1438,-1.3176,-1.5438, 0.1545,-4.0971, 1.7556,-0.5329, 2.8411, 4.5929, 0.9802, 2.1409, 1.7077, 1.9278,-0.3907, 0.3609
-4.4142, 4.0259,-1.6751,-0.2917,-1.1638, 2.7200,-1.8498,-2.5894,-4.3254, 3.9029, 0.0845,-4.4068, 4.2650, 2.7508, 1.1892, 3.1171,-0.0770, 4.1054,-4.1935,-3.1633,-4.4123, 0.3281,-4.7794, 3.0702, 1.4686,-4.6013,-0.9739,-4.7378,-2.3703, 1.6472,-2.5491, 2.0030,-3.6405,-4.5699, 1.9077,-1.8861, 0.3400, 3.4779, 3.7265,-2.7314
-2.5244, 0.6223, 4.0785,-3.1316, 2.4208,-2.0043,-2.0909, 0.0753, 0.1444, 3.8732, 3.7818, 3.9342, 1.5187, 3.5694,-3.7172,-4.4107,-4.0144, 1.1995, 2.8209,-4.1611,-1.2145, 4.3152,-1.8138,-0.1239, 4.2373,-1.4930,-4.1591,-2.7145,-2.9042, 0.1307, 4.6914,-3.1540, 3.5157,-2.7217,-4.3120, 1.0202,-0.3982, 4.3196,-1.7696, 4.3226
