 3.4299, 2.8917,-1.8802, 1.7630,-2.9149, 2.6642, 2.0771, 2.0092,-0.5359, 1.7023,-2.8248, 1.0772,-1.4000, 3.2722, 0.2077, 2.2229, 4.0720,-4.6652,-4.9879, 4.8503,-3.4377,-2.0778,-4.0444,-2.4000, 3.9587, 4.1076,-0.0063,-1.5489, 1.8657, 4.0784,-4.5907,-1.4169,-0.6793,-1.3950,-2.8548,-1.1690, 4.4275, 4.7258, 4.3195, 4.4940,-1.5775, 1.9627, 1.8527,-4.7344, 3.8385, 1.1204, 0.5471,-3.3335, 3.0165,-0.2619,-4.1291, 0.4305, 1.5449, 2.3726,-2.9804, 1.3032,-0.5890, 4.8466, 2.9994, 2.5254
-0.4887, 3.5152,-1.0054,-0.9870, 1.1368, 0.2350, 3.1801,-0.1678, 1.5919,-4.8706, 1.1899,-2.6023, 4.8928, 1.3655, 0.3471,-3.2840, 0.3171,-3.0437,-3.7846, 0.2675, 2.2875,-4.2042, 2.9632, 0.4877,-4.8088, 0.8778, 4.1070, 3.2648,-0.2322,-3.7302, 2.0244,-3.7360, 3.2846, 0.4635,-1.4256, 0.8660, 2.3001,-3.3849,-0.0072, 4.1859,-0.0463, 3.5050,-1.0618, 0.5695,-1.5470, 3.8638,-4.0345,-4.6731, 2.6073,-2.5020, 3.2199, 1.5750, 0.4769, 0.6413,-2.4633,-2.3033,-2.5364,-2.0784,-0.5592, 4.3729
 4.4231,-4.9098,-1.2548, 3.9072, 0.6845,-0.9535,-1.6578,-2.7016, 0.5122, 0.9302,-2.7592, 3.4159,-2.7974, 2.8421, 4.3585, 2.8723,-4.3300, 1.0285, 0.1086, 0.4243,-4.1612,-4.5760, 1.3491,-2.8671, 0.5100, 0.4950, 3.3792, 2.4312,-2.1175, 4.2461,-0.8106, 0.6354,-1.1514,-1.8852,-2.3076, 0.4437,-3.3793, 1.0702, 0.4735, 0.0220,-0.8006,-3.3032, 2.6945, 4.5228, 3.7786, 1.3679, 3.0835,-3.4596,-1.6393, 3.5597, 1.0796, 0.8440,-1.2606, 1.2086, 0.6104, 2.1254,-4.2431,-1.2292,-3.7552,-2.4293
 2.3049, 4.2404,-1.0547, 0.8516,-3.1274,-3.0236, 1.9423,-4.4200,-4.9951,-0.8029,-3.4941,-0.5650, 0.7217, 1.9655,-3.9088, 0.4549,-1.9287, 1.6023, 4.0294, 2.1527,-3.6780,-0.0116, 4.1611,-4.5918,-2.7656,-1.1338,-0.7912, 2.0209, 1.9430,-0.6400, 0.6023, 3.9001, 2.0128, 0.1043, 0.5745, 3.2756, 1.6513,-3.2678, 3.3452, 0.6559, 0.1843,-2.1610, 0.6852, 1.7813,-0.1653, 1.0798,-0.5182, 0.8832,-0.7001, 0.2515, 0.4043, 2.1170, 1.9620,-4.7715,-2.2316,-3.3154, 3.6042, 0.0311,-3.1092, 0.2154
-1.0422,-3.7754,-1.7975,-4.4654,-1.9226, 4.9951,-1.9112,-2.5832, 4.5553, 4.9822, 1.8492, 4.2881, 4.0867, 1.9752,-3.5621, 0.4979,-1.9141, 3.0365,-1.3358,-1.5093, 2.1746, 2.6722,-0.7643, 2.1716, 2.4299,-3.6557, 3.8684,-3.9811,-2.1079, 2.8249,-2.6030,-0.9561, 4.2263,-1.7881,-1.6878, 0.0583, 1.5753,-4.2349,-2.6032,-0.9102,-2.9028, 2.0913, 2.9678,-2.3882, 1.8558,-2.7870, 3.5970, 4.4793,-3.3679, 4.8247, 1.4369, 0.0443, 2.6116,-1.3418, 1.5858,-2.4224, 0.8232,-1.6567,-3.3186,-4.1313
 3.1869,-4.8766, 2.5976, 2.0188, 0.2973, 4.6962, 0.3554,-4.9840,-2.4724, 1.4917, 3.6501,-0.3689, 4.1976,-1.0775, 0.1807, 0.6256,-2.1800,-3.3941,-0.7708,-1.8829,-2.5631, 0.1359,-4.8752,-4.8828, 3.7511,-4.5198, 3.7330,-3.0493, 3.0015,-4.6381, 3.3049, 3.2376,-4.4557,-0.6816, 1.0106, 3.8543,-0.1828,-0.5010,-3.2817, 1.4855,-2.2012,-0.8494, 0.4792, 4.1628,-4.8314, 1.3738, 0.1835,-3.5266, 3.2968,-1.8086,-1.9646, 1.6882, 0.8717,-1.4231, 4.2740,-2.6439, 0.3066,-4.3477, 4.9199, 1.8398
 2.4328, 3.9950, 4.6459, 3.0775, 0.8471,-2.7425,-3.5404, 0.7573,-4.8245, 2.4000,-1.8088,-4.8888, 0.0079,-4.0685, 1.9457,-0.6748, 1.3842,-1.4950,-2.1032,-4.6879,-1.4107,-0.1657,-4.6023, 2.4905,-2.8620, 2.6317, 1.6107, 0.1769, 0.2793, 1.0889, 0.7527, 4.0260, 3.6962, 4.1435,-2.1801,-0.6463,-2.9863, 0.0311, 4.1988,-3.0165,-1.2869,-4.0164, 3.2202,-1.3445, 4.7735,-4.6780, 1.3497, 3.5994,-1.0920, 0.9848,-0.5322,-4.3527, 3.8833,-0.1847, 4.4623,-1.1732,-3.0021, 1.8495, 4.0305, 0.1237
-0.6864,-2.9784,-4.3725,-1.5371,-1.2462,-2.9222, 0.7935, 0.9985, 2.3696, 3.7727, 2.0105,-2.2249,-2.9611, 3.0831,-3.5607, 2.3590, 0.3014, 2.2252, 2.3484,-1.9333, 4.4676,-0.8346,-1.7194, 1.9148, 0.1749,-0.4448, 1.7491,-4.2886,-1.7455,-0.4738,-3.5399, 2.1689,-1.6813,-1.4652,-4.1579,-4.3813,-0.3950,-2.7827, 3.3519, 2.3319,-3.0445, 1.5499,-0.2627,-0.8504, 2.4211, 3.5440,-2.6028,-2.2222, 0.4801,-4.0800, 0.9233, 3.7575, 3.6471,-0.6656, 3.3631,-1.6153,-3.7009,-4.2382,-4.1777, 1.8498
-3.5445, 1.4104,-4.9546, 3.7496, 2.6749,-0.6463, 3.2556, 3.2556,-0.7646, 4.8100, 4.7767,-1.9064,-0.5014,-0.9852,-3.3813, 3.0539, 2.6345,-0.8148, 4.0227, 4.7829, 2.4427,-1.2645, 3.2808,-0.7295,-4.3551, 0.8843,-4.7570, 4.4411, 1.4827,-3.7743, 3.9330,-3.4243,-3.8907, 0.2863, 4.6141,-4.8120, 3.5361,-1.5838, 3.8565, 3.0762,-4.2257, 3.6251, 4.6327,-3.3362, 2.7589, 3.7651,-0.4207, 1.6879,-4.4365, 0.5123, 2.0454, 0.0627,-1.3634, 1.7907, 2.3444, 3.5509, 1.6011,-2.5641,-4.0538,-4.7798
-3.3565,-1.8514, 2.0871,-4.4693, 4.5800, 2.0238,-3.9895, 3.4391,-1.6477,-4.9120,-1.9447,-2.4300,-2.2731,-2.5735, 3.8005, 2.4215,-4.0846, 1.2088,-4.4889,-2.6550,-3.7580,-4.1470,-2.1832,-4.2888, 3.6358,-2.3561, 1.8017, 4.3761,-0.0141, 3.8325, 1.2410,-3.4567,-1.5686, 4.2144, 2.7389, 2.5606, 1.8482, 1.8745,-4.5188, 4.0382, 0.1086, 0.5870, 3.7127,-4.3456,-0.0388,-3.9789, 1.8154,-4.6057, 2.4432, 1.1721,-1.4279, 1.2885,-2.3980, 4.8516,-2.9223, 2.7185,-0.5603,-4.6175,-2.8571,-3.5701
