-0.7392,-4.6742,-2.6658, 3.8831,-1.9003, 3.5811, 3.8323,-0.6013,-3.6292,-4.0180, 3.5853, 4.9725, 2.3621, 2.3703, 3.3833, 3.3418,-1.4394, 0.6470, 0.4772,-4.4068,-2.5877, 4.4679,-4.5483,-4.8996,-0.1577, 1.6675, 3.4789,-4.2852, 1.7479, 3.1236,-0.9251, 2.8920, 1.4506,-3.5084, 1.7636, 1.2798,-0.5570,-2.3272,-0.9420,-4.1078, 1.8852,-4.3212,-2.5114,-1.4769, 2.3547, 0.4636, 2.2796,-3.7073, 4.6014, 3.1140,-0.6254,-3.6969,-4.6384,-4.3946,-1.3504,-3.2334,-4.6361,-4.5118,-4.8452, 2.4831,-3.8374, 2.9038, 0.2314,-2.8043,-3.7370, 3.1738,-3.6042,-4.5041,-1.6437,-3.2562, 3.7267,-2.9090, 3.5730, 4.3288, 3.0538,-1.5309, 3.2039,-0.3574, 3.5769, 4.4940
 4.1744,-3.0000, 4.3182,-3.8119, 4.4326, 4.1248,-3.5472, 1.1790,-1.2102,-4.4097,-0.1749,-4.8955, 2.9367,-3.2779,-3.6971,-4.5766, 3.1311,-1.4189, 2.4863,-2.8762,-0.9356,-2.7719, 0.0972,-3.1318, 3.4340, 4.6739, 3.6146,-4.2351, 4.7609,-3.4318,-4.2341,-3.5548, 4.7597,-3.3640, 4.8394, 3.9610, 3.3997,-0.8707,-3.8901, 3.7778,-3.8689, 0.5318, 0.0902, 1.0811,-1.1388, 2.1987, 1.4373,-1.1700,-0.8825, 4.9597, 2.6816,-0.5285, 2.3120,-2.5736,-2.4150, 2.0371, 4.0873, 2.5579, 4.7733,-0.6714,-3.6571,-0.5420, 4.1510, 3.2054, 2.3644, 4.2868, 0.0785,-1.4029,-1.1253,-0.1431, 3.9959, 3.5349, 0.8531, 3.0200,-3.8422,-0.8019,-4.5228,-3.2171,-1.5270,-1.2669
-3.6660,-3.9052, 0.7371,-1.4830,-1.6551,-4.0314, 1.0693,-2.5156,-3.9600,-3.4343,-1.1724, 1.4078,-3.4243, 0.2724, 0.8084,-1.8320,-0.6243,-0.8889, 0.9098, 1.0851, 3.9839,-0.2947, 3.4853, 3.9266,-3.1945,-1.4358, 2.9312,-1.9462,-1.3857, 1.1929, 0.1508, 3.7669, 2.0274,-3.5731, 3.8897, 3.6479, 4.4125,-2.2908,-4.4069,-2.7749, 4.8344,-1.2994,-2.3893,-1.0347, 2.4897,-4.2278, 3.0478,-3.6627, 1.8758,-4.4352, 2.6562,-2.2688, 3.7234,-4.2359,-0.6594, 0.7423,-1.7058, 1.9668, 4.9862, 0.3404,-3.9900,-4.3750, 3.1001,-2.2385,-3.1887, 0.8478,-3.7936, 4.6610, 4.1630, 4.3907, 3.7971,-1.4036, 3.5905, 1.3738,-1.1568,-1.2688,-1.2352, 2.7709,-0.1044,-0.6420
-2.2311, 4.7327, 1.8576,-1.6381,-3.7744,-1.2675,-3.5805,-1.7610, 2.2450,-0.3191, 0.5836, 3.9657,-1.6495, 3.1746, 0.5096,-2.4960,-2.5355, 0.1990,-4.9225, 2.2137,-3.5504, 2.9457,-3.3659,-4.4429, 4.7653,-4.6928, 0.1885, 2.5634,-0.3856,-2.7645,-0.5544, 3.3653, 0.3546,-2.4502,-0.5624,-0.7837,-2.2294, 3.2056, 4.2319, 1.5022,-4.7541,-1.9000,-5.0000, 4.4832, 2.9156, 4.8561,-0.9433, 2.1677,-2.8272,-0.3929, 0.9119, 4.1766,-3.4395,-2.3950, 0.1959, 1.1212,-0.8979,-4.6650, 0.1128, 3.1462, 3.2464,-3.8052, 1.5866,-0.7037,-2.0314,-0.3608, 0.8640,-0.2451,-1.5806,-3.9468, 3.9916,-0.1193,-2.6665, 0.3188, 4.3729,-2.8108, 4.5394, 0.6919,-3.9939,-3.9964
 2.3347,-3.6282, 3.5131, 3.3927,-2.6435, 3.5100, 3.6157, 3.3121,-4.9051,-1.7666,-3.8074,-4.7100, 2.9588, 3.9760,-3.8632, 2.8548,-3.1696,-2.1192, 2.4195,-4.1688,-4.9805,-4.7248, 4.9181, 4.7534, 1.0983,-1.5061, 4.7247, 1.3535, 0.9878, 2.5801,-4.7177,-0.9807, 1.8585, 3.0629, 3.6558, 0.8141,-1.7462, 4.5945, 4.6887, 1.9306,-2.6920,-3.9823,-4.7157,-2.8687,-2.3211, 3.1963, 4.9162, 0.6307,-2.5954,-3.2402,-2.4859, 4.7872,-2.4846, 3.5633,-0.3690,-4.7743,-3.4919, 3.4180, 4.2106,-3.2076,-2.3733, 3.5148,-0.3300, 2.1667,-2.9321, 1.1708,-4.4055, 0.6764,-1.0109, 4.3523,-3.9864, 0.0227,-0.5882, 3.3145, 1.1385, 0.2174,-1.0093,-0.9083,-0.1145, 4.5525
-4.9472,-3.5418,-1.8842, 4.5457, 2.6869, 4.7948,-4.5647,-2.0519, 4.6441, 3.9856, 1.2442, 1.9662, 1.8827,-2.5911,-3.1839,-4.9937, 0.9065,-2.4769, 0.0798, 4.9899,-0.6350, 0.0347,-2.8746,-3.5979, 0.3763,-4.8647,-2.2420,-3.7755, 3.2230,-4.7922, 0.4424, 2.3042,-0.4290,-2.4998,-3.2555,-3.2768, 0.2114, 4.3405,-4.7418, 0.8852, 3.7679,-2.9727, 3.6750,-2.6412,-4.8990, 1.1595,-0.7933, 2.6235,-1.7252,-2.1097, 1.4919,-0.0782,-4.5110,-4.6176, 3.3030, 3.9399, 4.3171, 1.8071, 3.7883,-2.3580,-1.8499,-4.9571,-3.4819, 0.7192,-2.5065, 3.6614, 2.7569,-2.0733, 2.7846, 1.0967,-3.0930, 3.7848,-2.8727, 3.3770, 2.1418,-0.0231, 0.9873, 1.4787,-0.9051, 0.4080
 3.8468, 1.4712, 2.8940,-4.6385,-4.5367,-3.3454,-0.9465,-3.1287, 2.8448,-3.4982,-4.5090,-2.8563,-2.4647, 4.6302, 0.6989,-4.0003, 3.2009,-4.4006,-0.7781, 4.8394,-3.0992,-1.5325,-4.3372, 3.4116,-0.0132, 2.5807, 4.3926, 2.3106,-1.4979, 4.3563, 3.9708, 2.0746,-1.9266,-3.7179, 4.2692, 1.4656,-1.1846,-4.1709,-2.8689, 3.2070,-4.6776,-4.9151,-1.8366, 1.5259,-3.0286,-2.2480, 0.7061, 2.8994,-1.4133, 1.0059,-0.9365,-4.8225, 0.0743,-3.8045, 3.0414, 1.6710,-0.4993, 2.5489, 1.6166, 2.0101, 1.4031,-3.4236,-0.5894, 0.6623,-4.3045, 3.7537,-4.0284, 1.5893, 4.9562,-4.1930, 3.8813, 1.4127, 4.0720,-3.6519,-0.7291, 4.9599, 2.3292,-1.7843, 1.9503,-2.2654
-0.4900,-2.4563,-4.5446, 2.8682, 1.6439,-4.8016, 3.1758, 2.8824,-1.4079, 4.6767,-0.8445, 2.6833, 2.8179, 0.8956, 0.5433, 3.6227,-4.1002,-0.8926, 4.1216, 1.4165, 4.4964, 1.7572,-0.8930,-1.3455, 1.0328,-3.6862, 2.9035, 3.1308, 0.9957,-0.7892, 4.0366,-3.7918, 1.1100,-4.1012, 2.9676, 4.3754,-2.5702,-0.1264, 2.6123,-2.9046,-3.8203,-4.9154,-0.3567, 1.7848, 2.9067,-1.1678,-3.3409, 4.7818, 3.1972,-0.0881,-3.1837, 4.6368, 3.3388,-1.8896, 2.1614, 2.0795,-0.8681, 2.3119,-2.2166, 4.9314,-3.0630, 0.5544, 1.6393, 3.2108, 4.2280, 0.5716,-2.8187, 3.3721, 2.7276, 4.7248,-1.5385,-0.9784,-1.4074, 1.1287, 4.1522, 0.3565, 4.4131,-1.2669, 4.1068,-1.8926
-3.8370, 4.1336,-4.6458, 3.9708,-4.0354,-2.5118,-4.6263, 4.8600, 0.9531, 4.2329, 4.8561,-0.6269,-1.2770,-3.5195, 4.3359,-4.2112,-0.8941,-0.1799,-3.6245, 0.2392,-1.7222,-2.4795, 0.7140, 1.9619, 4.7976, 0.5591, 1.2801,-2.8747,-2.1799,-2.5682, 2.7698, 0.0056,-0.8733,-4.8217, 4.6858,-1.1591, 2.4255,-0.7313, 3.8161,-1.1002, 1.8983, 0.9422, 0.8617, 0.6831, 2.2238, 0.0484, 3.9342, 4.1417,-1.2017,-1.2756,-0.6843,-3.9465,-1.3379,-4.5396,-4.7835, 0.3951, 3.4918, 4.1625, 0.4920, 3.4317,-3.6499, 2.2138,-3.0899, 2.7644,-4.7646,-1.5692, 2.5349,-3.3888, 1.5363, 3.9144, 3.9449, 3.6231, 0.4956,-3.3828, 0.1737, 4.8180,-3.1860,-0.9820,-2.7514,-1.0144
-1.7167, 3.9244, 3.5013,-2.5702, 3.3541,-4.2463,-2.3863, 3.7342,-4.6681,-0.2860, 2.1238, 4.0287, 3.3849,-2.5623, 4.7063,-3.4895, 0.9703, 0.9380, 2.2995, 4.9223,-4.7213,-2.0598,-4.5639,-4.1405, 1.8321,-2.0215,-3.9004, 3.2033, 3.0086, 3.9315, 3.7755, 1.6001, 1.1405,-2.1855, 0.6111,-4.6726,-0.0695,-3.8620,-0.9303,-2.9995, 1.6386,-2.4082, 0.6614, 3.9652,-3.9938, 3.8533,-2.4237, 0.0136,-2.0646, 2.0085,-2.7231, 4.9234, 2.8646, 0.7665,-3.0290, 1.4878, 4.6204,-2.3164,-0.1206,-2.7449, 0.8481,-1.7849, 0.9235,-0.9408,-2.5523, 0.8508,-1.5045,-3.9481,-3.8991,-4.3378,-4.9885,-4.6639, 0.5791,-0.8769,-2.3560,-3.7533, 4.7071, 1.4923, 3.3542, 2.2850
