-4.7132,-0.2151, 3.4331, 0.1348,-2.6955, 0.0130, 4.3813, 1.5435, 2.7031,-4.8306
-4.6864,-3.3633,-4.9158,-2.8395, 4.0155,-2.1222, 0.5060,-4.3629,-0.6280,-0.0460
 0.5163, 0.7005,-2.8141, 4.1930,-4.2069, 3.2745, 0.6736, 0.5284,-1.4526, 4.5776
-2.6028,-2.4748, 0.0356,-3.7797, 0.7114,-1.8307, 0.2643,-0.1889, 2.4917, 0.9253
-3.8220, 0.5807, 2.2591, 3.8656, 2.0335,-1.5119,-2.0760,-0.5196,-1.9774, 0.1562
 4.8278,-2.0362,-0.2628, 3.3719,-4.7794, 1.2242, 0.9523,-0.5637, 3.9021,-4.8875
-3.8126, 4.5650, 2.9976, 0.5365,-4.6936, 4.6155,-2.6175,-3.0749,-4.8214, 0.2631
 3.3281, 0.8221, 1.2739,-1.8452, 2.8829,-2.6364,-2.9082, 0.5777, 2.2750, 4.4297
-3.6963,-2.2627,-4.8871,-4.4710,-4.4857, 3.4131, 0.7431, 4.6567,-2.1387, 4.5127
 0.7677,-2.1255,-3.9569, 0.4049, 0.0769, 2.1240, 0.9102,-3.1097, 0.4728, 1.9860
-4.3486,-2.3480, 3.1361,-1.1211, 2.2173,-0.2447,-0.5081,-4.0278, 3.5317,-1.5596
 3.4917, 4.0088, 4.3477, 2.5918,-4.3413,-3.7939,-4.1887, 3.4819, 3.5150, 3.9155
-4.1576,-2.6088,-0.0434,-3.0119,-1.3040, 0.2917,-1.0556, 4.4343,-4.8948,-3.9115
-0.1279,-1.7279,-2.2609, 2.3255,-0.3331, 1.9958,-3.4288,-2.0448, 3.5527,-4.5859
 2.7954,-2.6481,-0.0345,-4.3459,-3.3148, 4.4139,-2.0034, 3.3895, 4.5886,-2.9221
 3.0521, 4.4840,-2.9747,-2.3007,-0.6178,-4.4563, 1.5968,-4.2961,-4.4428, 0.2399
-4.1148,-4.1822, 2.4311,-1.6462,-3.3037, 3.1092,-1.8566,-0.8184, 0.2150, 4.7471
 3.8377, 4.4595,-3.9012,-2.6491, 4.6157,-4.4196, 4.0861, 0.9282, 2.1459,-4.0050
 1.1298, 3.5538,-1.0811, 3.4120,-2.3019, 0.4557, 1.9374,-2.4877, 1.2736,-2.5672
 2.6264,-3.7507,-4.1346,-0.3118,-4.0977,-2.5749,-3.3686,-2.7030,-2.5741,-2.1215
-2.3383,-4.7471, 1.5886, 2.8144,-0.3551,-3.3567, 0.4724,-4.0080,-4.6393, 4.1843
 2.5557, 2.4097, 1.5494, 4.3931, 2.3443,-0.3122, 4.6764, 1.0244, 2.4674,-2.2985
-1.8615,-3.3554, 2.9308,-4.2407, 2.3317, 4.2076, 3.1449,-4.4647,-3.6023,-4.9229
 3.0041,-0.5490, 2.2794, 2.0121, 2.8419, 0.1310,-1.3073,-3.3619, 2.0553,-2.7418
-3.0685,-3.4880,-1.2463,-4.7578, 1.6240, 0.4961, 3.2595,-0.2794, 3.4297, 1.7911
 1.0614, 1.5741, 0.1588,-3.9139,-2.2878, 1.4137, 2.1276,-4.5897, 1.9591,-2.7704
 1.7390,-3.7359,-1.4031,-4.8640,-1.5838, 4.2823,-4.3293,-4.9987, 3.1718,-0.2281
-3.7599, 0.5937, 4.8699,-4.3246, 4.5478, 4.3663,-3.3477,-3.2323, 4.3956,-1.8335
 2.4358, 4.1549, 1.2997,-4.5065, 4.6871, 1.8047, 4.7762,-1.7555, 2.0221, 0.1970
-2.6076,-2.4111, 2.2435,-3.0947, 1.6804, 3.7616, 1.3398,-0.4803,-4.4255, 3.0108
 2.0230,-1.3373,-1.6808,-2.2986,-0.0484,-1.5736, 1.5764, 4.4630,-0.3767, 0.2647
-3.6208,-3.3195,-2.6508,-3.9153, 0.3479,-2.2495,-2.3716,-2.9138, 4.7250, 1.0686
-1.2033,-4.4528, 1.5348, 2.2132, 2.0182, 0.2238,-1.3334, 4.1521,-0.7536,-2.6059
 0.3235,-2.0909,-0.4786, 4.1972, 1.7661, 4.3194, 0.7895, 1.5095,-1.7167,-4.4801
 2.5544,-4.7794, 4.9273, 1.2092, 1.3249, 1.4715, 3.4825,-2.1680, 4.9957,-2.4641
