 3.3796,-0.0879,-0.3707, 0.0966, 0.0189, 0.0890, 0.2037, 0.0464,-0.0574,-0.0923, 0.2410,-0.2425,-0.4745, 0.6026,-0.0332, 0.0779,-0.0415, 0.2594,-0.1906,-0.3074, 0.1208, 0.2064,-0.1692, 0.0163,-0.2022,-0.4400, 0.1467,-0.0058, 0.1687,-0.4289, 0.1397, 0.0428,-0.1345,-0.1525,-0.2049, 0.0128, 0.2007, 0.2213, 0.4949, 0.1673
-0.0879, 2.9087,-0.6768, 0.2777, 0.3865,-0.1040,-0.1013, 0.0175, 0.0275,-0.5244, 0.2433, 0.1280, 0.1095, 0.2695, 0.0980, 0.1375, 0.5324,-0.0957,-0.3642,-0.0065, 0.2281,-0.5178, 0.0704, 0.1410, 0.1037, 0.3789, 0.0445,-0.0562,-0.3308, 0.0951, 0.0749,-0.1313, 0.1570,-0.0278,-0.0714, 0.0816, 0.0873,-0.1282,-0.0794,-0.1884
-0.3707,-0.6768, 2.8005,-0.2328, 0.1008, 0.0421, 0.0365,-0.0999,-0.0770,-0.0459,-0.0148,-0.0526,-0.1035, 0.0350, 0.0418,-0.0708,-0.1386, 0.0304, 0.1735, 0.1110, 0.3675,-0.2745, 0.0157, 0.3826,-0.0171, 0.0792,-0.3629, 0.1492,-0.1307,-0.1803,-0.0320,-0.1783,-0.2163, 0.0204, 0.1301,-0.1630, 0.5185,-0.0006,-0.1131, 0.3132
 0.0966, 0.2777,-0.2328, 3.7820, 0.0330,-0.1020,-0.3586, 0.4807, 0.1271, 0.1243, 0.0580, 0.1820, 0.0070,-0.1177, 0.3331,-0.2325,-0.2733,-0.1374,-0.2496,-0.0462, 0.1998, 0.6387,-0.2164, 0.1641, 0.0313, 0.1056,-0.0883, 0.2140,-0.0506, 0.2527, 0.0969,-0.0421, 0.3733,-0.2460, 0.3636, 0.2249, 0.0578, 0.2117, 0.4077,-0.0997
 0.0189, 0.3865, 0.1008, 0.0330, 3.9668,-0.0730, 0.3551, 0.0153,-0.3515, 0.0116, 0.0098,-0.0189, 0.4116, 0.1688,-0.0408,-0.3308,-0.3184,-0.0803,-0.2912, 0.2395, 0.0023, 0.1062, 0.4504, 0.0196,-0.1541, 0.0104,-0.4061,-0.1600, 0.0344,-0.0523,-0.0212, 0.1131, 0.2954, 0.1613, 0.0637,-0.3090,-0.5191, 0.0578,-0.1336, 0.3280
 0.0890,-0.1040, 0.0421,-0.1020,-0.0730, 3.2067,-0.2744,-0.2387, 0.1338,-0.0904,-0.2624,-0.2353,-0.0605,-0.0248, 0.4146,-0.0856, 0.4500,-0.3417, 0.4605,-0.1360, 0.4667,-0.3395,-0.0876,-0.2584, 0.2045, 0.0457, 0.1597,-0.0078, 0.1745,-0.0658, 0.1561,-0.4276, 0.2161,-0.2711,-0.6064,-0.0001,-0.3645,-0.0563, 0.0398,-0.2184
 0.2037,-0.1013, 0.0365,-0.3586, 0.3551,-0.2744, 3.6358,-0.1544,-0.0495,-0.0392, 0.0345, 0.0697,-0.1064, 0.1157, 0.6184,-0.0796,-0.2290, 0.4318,-0.0808,-0.1932,-0.2633,-0.2233,-0.3994,-0.1545, 0.1667,-0.0487,-0.1997, 0.4869,-0.0153,-0.0418,-0.1186, 0.0791, 0.1380, 0.1012, 0.0521, 0.3574,-0.0372, 0.6578,-0.2291, 0.0013
 0.0464, 0.0175,-0.0999, 0.4807, 0.0153,-0.2387,-0.1544, 3.5897, 0.1241, 0.4078,-0.1792, 0.1186, 0.0660, 0.1011,-0.0861,-0.0491,-0.1471, 0.0495, 0.4329, 0.2572, 0.1307,-0.0381, 0.0590,-0.6630, 0.0871,-0.3290, 0.1768, 0.1566,-0.2818,-0.1885,-0.0650, 0.3775, 0.3318, 0.0541, 0.0950,-0.3006, 0.1332,-0.0682, 0.0849,-0.1686
-0.0574, 0.0275,-0.0770, 0.1271,-0.3515, 0.1338,-0.0495, 0.1241, 3.1673, 0.0102, 0.0173, 0.2578,-0.0597, 0.2194,-0.0390,-0.1138, 0.2555, 0.2724, 0.0817, 0.0898, 0.4619,-0.0573, 0.1943,-0.3058, 0.0286, 0.2186, 0.1093,-0.4751, 0.0771,-0.2281, 0.4474, 0.3019,-0.2452,-0.1694, 0.0343,-0.2721, 0.0639, 0.2882, 0.2587,-0.1234
-0.0923,-0.5244,-0.0459, 0.1243, 0.0116,-0.0904,-0.0392, 0.4078, 0.0102, 3.6178, 0.2399, 0.2019, 0.2757,-0.0732, 0.1598,-0.0250,-0.1045,-0.4014, 0.1156, 0.0164,-0.0783,-0.0496,-0.0593,-0.1923, 0.2685, 0.3152, 0.4860, 0.1327,-0.0991,-0.2614,-0.4187,-0.0271,-0.0818,-0.0950,-0.1914, 0.2882, 0.1356,-0.0310, 0.0997, 0.4049
