 2.1934, 3.4666,-0.3270, 0.7199,-2.4724, 4.2380,-2.3830,-0.8932, 4.5955, 2.7270,-4.2052,-3.3275, 2.9531,-4.4750,-1.8309,-0.2438,-0.5451, 1.9825, 4.2417,-2.8366, 0.0922,-2.4207, 4.2659,-2.1699, 1.4864, 2.9928,-3.9408, 2.2394, 2.9004,-2.3306
-2.4614,-4.4059,-1.8287, 3.9788,-3.9032,-4.3046, 2.9237,-0.8349, 4.7448, 4.0032,-4.2425,-2.0404,-0.0552, 0.0389, 1.8284,-1.2666, 1.4253, 3.0270, 3.8737,-3.9766, 1.6956, 1.6181,-0.7627, 0.5524, 4.9615,-0.4904, 1.2991, 4.9290, 1.9752,-1.0690
 0.1078, 4.2366,-0.6218,-2.3196,-0.8988, 1.1588, 3.8433,-2.3459,-1.7527,-3.0333, 3.0423, 1.6101,-1.8726, 3.0762, 4.2136, 4.8478, 2.8859, 0.7273, 0.0263, 1.1355, 3.7504, 3.3905, 3.9057,-3.4804, 3.6411,-0.3336, 3.2007, 0.8711, 1.2571,-2.7382
 2.4764, 4.2669, 1.9420, 0.1707, 1.6598,-1.7265,-2.8513, 0.8140,-3.9750,-0.2206,-2.7370,-1.6776,-0.5375, 2.6976,-2.3537,-1.6262, 4.6072,-3.5405,-0.0867, 3.0555,-0.4152,-1.2595,-4.3070,-0.9809,-3.1983,-1.5183, 0.5396, 2.5429, 0.2731,-2.5733
 2.2715,-4.0853,-0.5130, 2.8861, 2.0081, 2.1616, 1.5773, 3.0235,-2.3189, 0.3968, 4.8349,-2.0984,-2.2576, 4.3593,-4.8723,-1.1275,-0.5290, 0.6053, 0.8870, 4.7102, 2.6037,-1.6119,-3.7432,-3.8663, 0.0982,-2.9974, 0.4833, 2.4547, 2.9573,-3.0537
-3.7170, 3.6749, 0.6855,-2.6416,-0.4830, 2.1253, 1.0454,-2.2253,-3.5000,-2.4801,-2.5205, 0.6374,-3.1459, 3.1740, 2.8244, 4.9326,-3.0369,-3.5237,-1.6740,-2.3578,-1.1747, 1.4111,-3.2267, 4.9956, 0.7545, 2.4593,-4.9389,-1.0676, 0.7551,-2.7849
-2.5146,-0.9919, 3.8022, 4.3582,-4.4978,-3.1352, 3.1861, 3.8043,-4.3509, 2.0962, 1.1775,-1.4848, 2.0406, 3.8054, 4.8749,-2.9679, 4.0585,-3.8726,-2.9841,-0.2643,-4.1788,-1.5375,-4.9955, 0.9509,-4.3458,-2.4825,-4.4195,-2.7237,-3.5177, 2.4114
-0.6645, 0.6756, 2.5687, 0.0985, 2.2420, 3.4776,-4.8182,-4.4555,-1.8257, 4.5377,-1.8877, 1.8130,-4.4505,-3.8129, 0.9960,-4.4234,-2.9121,-3.3935,-4.0645, 3.3563, 2.6427, 1.9205, 3.5101,-4.4272,-0.5617,-3.7870, 1.5437, 3.1506, 2.2104,-4.7602
-3.0699, 4.5392,-0.9388, 3.6687, 3.6017, 1.0729,-0.8341,-0.3096, 2.4414, 2.8568, 4.2304, 3.4737,-3.2447,-4.3048, 1.2650,-0.2130,-0.7419, 3.6873,-2.3565, 2.6975,-2.8954, 2.0894,-1.5090, 4.2388, 0.8774, 3.5725,-0.8632,-3.4224, 1.8006, 0.5016
-4.8556,-2.7352,-0.0622,-2.3592,-1.4444,-3.2494,-0.7401, 0.5984,-1.4962, 4.8764, 4.6154,-0.8868,-3.3943, 3.1111,-0.0315,-2.4257,-3.9400, 1.4782, 0.1487,-1.7801,-1.7859, 2.5952, 4.6335,-4.7015, 4.6555,-3.7392, 2.0187, 3.8503,-1.4390,-1.9498
