 2.9601,-0.2048, 0.0623,-0.2708,-0.7172, 0.0873, 0.0037, 0.1341, 0.2327,-0.0276,-0.1655, 0.0611, 0.3675, 0.1952, 0.3110, 0.2118,-0.2838, 0.1090, 0.1438, 0.2033,-0.3713, 0.3666, 0.0099,-0.2996, 0.1682,-0.1512,-0.2673, 0.4338, 0.0945, 0.1914
-0.2048, 3.8223, 0.0778, 0.6900,-0.0087,-0.1643,-0.2098,-0.0446,-0.2239, 0.1410,-0.5253, 0.0441, 0.0451, 0.3335, 0.0622, 0.1817, 0.1631,-0.2791,-0.1365,-0.2407,-0.1307, 0.1189,-0.1882,-0.2580, 0.1180,-0.1172, 0.1141,-0.1965, 0.1405,-0.0441
 0.0623, 0.0778, 3.3651, 0.2962, 0.1799,-0.5218,-0.1667,-0.0038,-0.1616,-0.5556, 0.4110,-0.0790, 0.1989,-0.1418,-0.1657, 0.0343, 0.2921,-0.2375, 0.3250, 0.1287,-0.0631, 0.4947,-0.5552, 0.2141, 0.1910,-0.4853,-0.3866, 0.3211,-0.0810,-0.5664
-0.2708, 0.6900, 0.2962, 2.7210, 0.0054, 0.0562,-0.0956,-0.3537,-0.7903, 0.3294,-0.0799,-0.1161,-0.1146, 0.0664, 0.0097, 0.3059,-0.1205, 0.0284,-0.2013,-0.1273, 0.3595, 0.1538,-0.0018,-0.1676, 0.4189, 0.0942,-0.0216,-0.3934, 0.4227,-0.1955
-0.7172,-0.0087, 0.1799, 0.0054, 3.5248, 0.2779, 0.0140, 0.0434, 0.4302,-0.1272, 0.0242, 0.2072, 0.0140, 0.0187,-0.1659,-0.1207,-0.1686,-0.1271, 0.4002,-0.0619,-0.4401, 0.0130, 0.0175,-0.1031, 0.1286,-0.2170,-0.1490, 0.2854,-0.2651, 0.2284
 0.0873,-0.1643,-0.5218, 0.0562, 0.2779, 3.3339,-0.1009,-0.0463,-0.1372,-0.2806,-0.2794, 0.2436,-0.1941,-0.3477, 0.0720,-0.2875,-0.0024,-0.2237, 0.0425,-0.2814, 0.2393,-0.1539,-0.2259, 0.3172,-0.3404, 0.0795, 0.0531, 0.0380, 0.5927,-0.2845
 0.0037,-0.2098,-0.1667,-0.0956, 0.0140,-0.1009, 3.6544,-0.0765,-0.0246, 0.1743, 0.4859,-0.5270, 0.2335, 0.0293, 0.1316, 0.1655,-0.0362, 0.0283, 0.2651,-0.2134,-0.2449,-0.2032,-0.2403,-0.1216,-0.2275,-0.3950,-0.0773, 0.0892, 0.0802, 0.1705
 0.1341,-0.0446,-0.0038,-0.3537, 0.0434,-0.0463,-0.0765, 3.7142,-0.1161,-0.2188,-0.1797, 0.0262, 0.2098,-0.1294, 0.3506, 0.2082, 0.1049,-0.0149, 0.0040,-0.1846, 0.0722, 0.1535, 0.2876, 0.3715, 0.0778,-0.1248,-0.0779,-0.0143,-0.1262,-0.1285
 0.2327,-0.2239,-0.1616,-0.7903, 0.4302,-0.1372,-0.0246,-0.1161, 3.9614, 0.1129, 0.0654,-0.1331, 0.0955,-0.3287,-0.0190, 0.1418,-0.2389, 0.0659, 0.0734, 0.0278, 0.0558, 0.0007,-0.0358, 0.0633, 0.0688,-0.4519, 0.0988, 0.0272, 0.0140, 0.0948
-0.0276, 0.1410,-0.5556, 0.3294,-0.1272,-0.2806, 0.1743,-0.2188, 0.1129, 4.0527,-0.3158, 0.1780,-0.1390,-0.1662,-0.0602,-0.1737,-0.1671,-0.2258, 0.0871, 0.1313,-0.3580,-0.2407,-0.1957, 0.0023, 0.1616,-0.2896, 0.1843,-0.0204,-0.0516, 0.1388
-0.1655,-0.5253, 0.4110,-0.0799, 0.0242,-0.2794, 0.4859,-0.1797, 0.0654,-0.3158, 3.0701, 0.1133,-0.3548,-0.3223, 0.0266, 0.2404,-0.1202,-0.0072, 0.3026, 0.3789, 0.2810, 0.9371, 0.2414, 0.2054, 0.3643, 0.1404,-0.1167, 0.2831, 0.0660,-0.0317
 0.0611, 0.0441,-0.0790,-0.1161, 0.2072, 0.2436,-0.5270, 0.0262,-0.1331, 0.1780, 0.1133, 2.7313,-0.1978,-0.3114, 0.2744,-0.0128, 0.3031,-0.0607,-0.1241, 0.1639, 0.2332, 0.0237,-0.0170,-0.0967, 0.0138,-0.2282,-0.1372,-0.3265,-0.5435, 0.3769
 0.3675, 0.0451, 0.1989,-0.1146, 0.0140,-0.1941, 0.2335, 0.2098, 0.0955,-0.1390,-0.3548,-0.1978, 2.4963,-0.5336,-0.5993, 0.0313, 0.0408, 0.0382, 0.1934,-0.3864,-0.3680,-0.1455, 0.1678,-0.3397,-0.0154, 0.0043,-0.1801,-0.3973,-0.0596,-0.2041
 0.1952, 0.3335,-0.1418, 0.0664, 0.0187,-0.3477, 0.0293,-0.1294,-0.3287,-0.1662,-0.3223,-0.3114,-0.5336, 2.5102, 0.4147, 0.1635,-0.0070, 0.2849,-0.2091, 0.2822,-0.4088,-0.2691,-0.0079, 0.1129,-0.0318, 0.1061, 0.0409, 0.0868, 0.0036, 0.3581
 0.3110, 0.0622,-0.1657, 0.0097,-0.1659, 0.0720, 0.1316, 0.3506,-0.0190,-0.0602, 0.0266, 0.2744,-0.5993, 0.4147, 3.2424, 0.1849,-0.3281,-0.1369, 0.0286, 0.0753, 0.1525,-0.3581,-0.2811, 0.1748, 0.4366,-0.0855,-0.3935,-0.3525, 0.0584,-0.4821
