 3.7890,-0.2289, 0.3652,-0.4552, 0.0708,-0.0693,-0.3704, 0.0143, 0.0929, 0.3984,-0.1033, 0.0938, 0.3684, 0.1437, 0.4073,-0.2409, 0.1917, 0.0873,-0.2298, 0.4564,-0.0512, 0.2819, 0.3569,-0.1349, 0.2519, 0.3538, 0.4195, 0.1717, 0.1775,-0.5590
-0.2289, 3.4272, 0.1104,-0.0296, 0.3342,-0.1488,-0.5105,-0.3624, 0.3090, 0.3378, 0.5731,-0.2585,-0.3621, 0.2385,-0.0823,-0.2438,-0.1544,-0.0875, 0.4955, 0.2037,-0.2728,-0.5810,-0.2073, 0.1211, 0.3984, 0.1402, 0.0105, 0.3102,-0.1145, 0.0782
 0.3652, 0.1104, 2.9139,-0.1809, 0.0216,-0.0768,-0.2569,-0.2791,-0.1942, 0.0571,-0.0753, 0.0373, 0.0264, 0.1884,-0.0857, 0.1156,-0.0193,-0.0805, 0.4025, 0.2048, 0.3233,-0.1334,-0.1915,-0.4917,-0.0841, 0.1041,-0.0284, 0.0325, 0.0318, 0.0638
-0.4552,-0.0296,-0.1809, 3.3240, 0.1795,-0.2756,-0.3368,-0.5519, 0.4749,-0.0262,-0.0442, 0.4588, 0.2931, 0.1453, 0.1340,-0.0411, 0.8153,-0.6735, 0.1119,-0.0125,-0.2917,-0.1171, 0.0321,-0.0029,-0.2035, 0.1941, 0.0407,-0.0116,-0.0329, 0.2005
 0.0708, 0.3342, 0.0216, 0.1795, 3.3690, 0.3145, 0.5215,-0.0783, 0.1803, 0.5917, 0.1522, 0.2475, 0.0215,-0.3619, 0.0300, 0.2918,-0.1851,-0.2804,-0.2012,-0.0806, 0.4189, 0.0917, 0.0190,-0.0073, 0.1970, 0.3714,-0.3220,-0.0645, 0.2021,-0.1497
-0.0693,-0.1488,-0.0768,-0.2756, 0.3145, 3.3335, 0.1075, 0.1255,-0.4051,-0.1368,-0.0614,-0.2196,-0.1490, 0.0667, 0.3876,-0.1083,-0.1347,-0.3615,-0.3225,-0.0573,-0.3718,-0.2321, 0.1205, 0.1338,-0.1176,-0.0036,-0.0364, 0.5196, 0.4106, 0.3686
-0.3704,-0.5105,-0.2569,-0.3368, 0.5215, 0.1075, 3.2417, 0.0433,-0.4591,-0.0231,-0.1531, 0.0482, 0.5417,-0.4606,-0.0125, 0.5515,-0.4764,-0.2241, 0.3966,-0.1067, 0.7585, 0.6841, 0.2312,-0.2302,-0.2549,-0.4986,-0.2137, 0.1138,-0.2308, 0.2750
 0.0143,-0.3624,-0.2791,-0.5519,-0.0783, 0.1255, 0.0433, 3.9686, 0.0216,-0.0144,-0.4440, 0.4051,-0.4886,-0.1675, 0.0843,-0.3316,-0.2230, 0.4816,-0.0408,-0.0259, 0.3236,-0.2453, 0.0507,-0.1656,-0.1611, 0.6353,-0.0499,-0.2157,-0.0229, 0.2740
 0.0929, 0.3090,-0.1942, 0.4749, 0.1803,-0.4051,-0.4591, 0.0216, 3.4170, 0.1955,-0.1537,-0.2690, 0.1241, 0.1300,-0.2228,-0.1693, 0.1383, 0.0860, 0.1787, 0.0551, 0.7114, 0.0651, 0.0387, 0.0523, 0.1142, 0.2378,-0.1733, 0.7437, 0.3074, 0.2138
 0.3984, 0.3378, 0.0571,-0.0262, 0.5917,-0.1368,-0.0231,-0.0144, 0.1955, 3.0673,-0.0779, 0.0888, 0.5385, 0.0058,-0.4661,-0.2990,-0.2698,-0.0799, 0.0127, 0.0585, 0.0469,-0.3075, 0.1281, 0.3673, 0.0974, 0.2136, 0.6826, 0.0425, 0.4899, 0.4463
-0.1033, 0.5731,-0.0753,-0.0442, 0.1522,-0.0614,-0.1531,-0.4440,-0.1537,-0.0779, 4.0192, 0.2176, 0.0698,-0.0037,-0.1111, 0.1962, 0.2259, 0.1423, 0.0560, 0.1139,-0.1159, 0.1756, 0.5040,-0.2763, 0.2381, 0.0071,-0.2931, 0.5258,-0.0517, 0.2242
 0.0938,-0.2585, 0.0373, 0.4588, 0.2475,-0.2196, 0.0482, 0.4051,-0.2690, 0.0888, 0.2176, 3.3876,-0.0504,-0.2348,-0.1011,-0.0672, 0.0676,-0.5168, 0.0129, 0.1057,-0.2125,-0.0445,-0.3653,-0.2559, 0.0967, 0.5018,-0.0546,-0.3300, 0.1865,-0.0297
 0.3684,-0.3621, 0.0264, 0.2931, 0.0215,-0.1490, 0.5417,-0.4886, 0.1241, 0.5385, 0.0698,-0.0504, 3.1596,-0.0396, 0.1133, 0.4535, 0.3821, 0.0440, 0.2191, 0.7293,-0.0848,-0.0627, 0.3374,-0.3593, 0.1325,-0.0984, 0.3767, 0.1644,-0.1040, 0.0788
 0.1437, 0.2385, 0.1884, 0.1453,-0.3619, 0.0667,-0.4606,-0.1675, 0.1300, 0.0058,-0.0037,-0.2348,-0.0396, 3.7960,-0.2169, 0.2782,-0.3818,-0.1929,-0.2131, 0.0034, 0.3427, 0.3864, 0.3004,-0.2234,-0.5218, 0.1318, 0.4128,-0.2680, 0.3240, 0.1384
 0.4073,-0.0823,-0.0857, 0.1340, 0.0300, 0.3876,-0.0125, 0.0843,-0.2228,-0.4661,-0.1111,-0.1011, 0.1133,-0.2169, 3.8446,-0.3276,-0.0440, 0.2589, 0.0432,-0.3364,-0.0673,-0.0681,-0.1129, 0.0106,-0.0439, 0.0549,-0.2256,-0.1693,-0.3973, 0.1757
-0.2409,-0.2438, 0.1156,-0.0411, 0.2918,-0.1083, 0.5515,-0.3316,-0.1693,-0.2990, 0.1962,-0.0672, 0.4535, 0.2782,-0.3276, 3.5833, 0.3883, 0.4589, 0.3317,-0.3363, 0.1766,-0.0787, 0.2467,-0.2348, 0.0681,-0.3839, 0.5870,-0.3055, 0.0055,-0.0339
 0.1917,-0.1544,-0.0193, 0.8153,-0.1851,-0.1347,-0.4764,-0.2230, 0.1383,-0.2698, 0.2259, 0.0676, 0.3821,-0.3818,-0.0440, 0.3883, 2.8894,-0.3908,-0.7438,-0.2149,-0.0139,-0.3442, 0.3788, 0.1005, 0.1742,-0.2236, 0.2969,-0.3953,-0.1096, 0.0201
 0.0873,-0.0875,-0.0805,-0.6735,-0.2804,-0.3615,-0.2241, 0.4816, 0.0860,-0.0799, 0.1423,-0.5168, 0.0440,-0.1929, 0.2589, 0.4589,-0.3908, 3.6864, 0.3998,-0.0665, 0.1508, 0.3480,-0.0627,-0.0803,-0.2388, 0.2785, 0.2829, 0.0169,-0.0014,-0.2389
-0.2298, 0.4955, 0.4025, 0.1119,-0.2012,-0.3225, 0.3966,-0.0408, 0.1787, 0.0127, 0.0560, 0.0129, 0.2191,-0.2131, 0.0432, 0.3317,-0.7438, 0.3998, 3.3820,-0.3118,-0.0503,-0.1718,-0.3146,-0.0140,-0.1013, 0.5270, 0.1538, 0.4059,-0.1481, 0.3751
