 4.8875, 2.2064, 1.7786,-3.7713,-2.6266,-3.6320,-2.8524, 0.0303, 1.0726,-2.5178,-3.9374, 0.4281, 0.0253, 4.8062,-1.7576,-3.5518, 0.1108, 0.0967,-1.7033,-2.8045, 3.2494,-2.2539,-0.3766, 2.0699, 2.6384,-4.8791, 2.0231,-1.5144,-4.1769, 1.9791,-1.0371, 3.0284,-4.5682, 2.4443,-1.9121, 3.8526, 0.5843, 3.6998,-2.0753, 2.0137,-2.5737,-1.0288, 2.9993, 4.7344, 4.1818, 0.9083, 2.6540,-0.7588,-4.5274, 2.4092,-0.2731,-1.6636,-0.5689,-4.1338,-0.4458,-4.8489,-1.8419,-1.9261,-1.9841, 2.1470,-3.2433, 4.8748, 0.0685, 4.0867, 3.7382,-0.6072,-1.2452, 0.1480,-0.4616, 0.0285,-3.3499, 3.3042,-3.3964, 3.8037,-2.9639,-1.1261,-1.4933, 4.2738,-4.1075,-0.0892
-0.7103,-2.7049,-1.9484, 1.2945, 2.7989, 0.4211,-0.1325, 0.9828, 2.8826,-0.2002, 1.5218,-0.5234,-0.2813, 2.8743, 4.8034, 0.7634,-2.5523, 3.3223,-3.9957, 3.8270, 0.5945,-0.3859, 2.5470, 2.5007, 3.1039,-4.6152,-1.9268, 0.3483,-2.3749, 1.4203, 2.5834, 4.5902,-2.1899,-4.7478, 2.6813,-2.4179, 2.5368, 3.9347,-4.2172,-4.6724,-3.6893,-3.3969,-3.6521, 3.5756,-2.1553, 3.6613,-3.7860, 1.0899,-4.7312,-0.5489, 4.8864,-4.7686,-3.0267,-3.8977,-3.6864,-0.6368, 4.2144,-0.5409,-2.2946,-4.3768,-0.4173,-0.2990, 3.5602, 0.4685, 0.5880,-2.8154, 0.1617, 0.3242,-4.1485, 3.4925,-4.7722,-0.5405,-1.9084,-2.0741,-3.9110,-0.6110,-3.4371, 1.2848,-3.7995,-2.4375
-0.6599,-4.7335,-4.1704, 0.8024, 3.7906,-2.2468,-2.6807,-0.4859,-3.8929,-3.1113,-1.6806, 4.0359, 1.4638,-3.7280,-0.0497,-2.7560, 1.8462, 3.0624, 0.6191,-1.6073,-1.9832, 4.4297,-2.2363, 0.8691,-2.0309,-2.8745, 4.1506, 2.7355,-4.8077, 4.2063,-0.1153,-3.6866, 2.5985, 0.3412,-1.5277, 4.4112,-1.6391,-1.6853, 2.0112, 1.3059,-1.4185,-1.9965,-4.7363, 3.2871,-4.6054,-0.1374, 4.1333,-4.7207,-1.8241, 2.9125, 3.9667,-1.1110,-4.7648, 4.0197, 0.4757,-4.2939,-3.4961, 2.5789,-2.9827, 3.3035, 4.5987,-1.7521,-0.3107, 1.6730,-0.8027,-3.4825, 4.7230,-1.3068,-0.6587,-2.0598, 1.4648, 1.3138, 2.8641,-1.2200, 4.4767, 0.7919,-2.1506,-1.2943,-3.5295,-0.8997
-0.4595,-1.1215, 0.6312,-1.6996, 0.3332,-0.5300, 1.3423,-1.4704,-3.5808, 0.8404,-2.0337, 2.8115,-4.1296, 4.9624, 2.3160, 4.8349,-3.9824, 4.1631,-1.5451,-4.6956,-1.6024,-4.1788,-4.7710,-2.4543,-4.3865,-2.8196, 2.4521,-4.7509, 2.0292,-0.1680,-1.8715, 3.4401, 1.0617, 2.8006,-0.7729, 1.7344, 0.6543, 1.5001, 3.6715,-2.5235, 1.3288,-3.1677,-3.7569, 0.7380, 4.3291, 3.5657,-4.8378,-3.1676,-1.7592, 0.1392,-2.2878,-2.3668, 2.3735, 3.7216,-3.0745, 1.1980, 3.0071, 0.0995,-0.5227,-2.6532, 3.8765, 0.7839, 1.2714, 3.7821,-2.6833,-3.1664,-1.6674, 2.9752, 4.6417,-4.6591,-2.7842,-4.6185,-4.8582, 1.6450,-2.1319, 0.1167, 4.1989,-0.0777,-1.1594, 0.6001
 3.1332, 0.8611,-2.3446, 2.6944,-1.4409,-2.9359, 0.6773,-0.2372, 2.3426,-0.4873, 1.3000,-3.1795, 0.2716, 4.2767, 0.4071,-3.9398,-3.1277, 3.8387,-3.0112,-4.3697, 1.7638,-3.0904,-2.5074,-4.3952,-0.3596,-1.7899,-4.9125,-1.3899,-0.2033, 1.3559, 1.7559,-1.2611, 3.2051,-4.6551, 1.8603, 2.5422,-0.4626,-4.4654,-4.5610, 2.2895, 0.0995,-0.7957,-0.4509,-2.8248, 0.7260, 1.8295,-1.9592,-1.6929, 0.5813, 1.5070, 2.9940, 0.4366,-0.3798,-2.8332,-3.4597, 4.2412,-4.4201,-3.3504,-1.7155,-0.1426, 2.3568, 0.5007,-3.5345,-3.8359, 3.6633, 3.7650, 0.6754,-4.6536, 3.0149,-1.5425, 4.7938, 3.2693, 0.0838,-1.7499, 1.5648, 4.7346, 4.6958, 2.7322, 3.6398,-0.5309
 4.6441, 0.5495, 3.3370, 0.4252,-3.0334, 2.1517,-0.7753,-1.6956, 2.9101,-1.6039,-1.7131,-3.5758,-3.7231, 3.8117,-0.4157, 4.9241,-1.3439, 0.2471,-1.4310,-1.6817, 3.8926,-2.5622, 2.6784,-3.1882,-1.5699, 2.4998,-4.8239,-3.3994, 1.9955,-4.6609,-0.9784, 4.5768, 1.3311,-2.8301, 4.2139, 4.0848,-0.9954,-1.0303,-4.8989,-2.8149, 4.8526, 3.9650, 2.3847,-4.2353,-0.4970, 1.4114, 0.9440,-1.7326,-0.0035, 2.3047,-0.0437, 3.4537, 1.4327, 1.5864,-0.7613,-1.4312,-1.7095,-2.5295,-0.1217, 3.3836, 1.6878, 3.4724, 3.3303, 2.0700, 4.6107, 0.6214,-0.7353,-0.6770,-1.8805, 4.0343,-4.4498, 3.6270,-1.2763, 1.4923, 2.3297, 4.6391, 0.2784,-0.4725,-0.4056, 2.8395
-4.5444,-4.5600, 0.0716,-4.7559,-2.5538, 2.7843,-4.7745, 4.9426, 0.8018, 1.9169,-3.0192, 4.6852,-3.0688, 1.3137, 3.2052,-0.4427, 0.9609,-3.3537, 3.5235,-2.0267, 4.3631, 0.1924,-2.1685,-2.6089,-3.1375,-4.5565, 2.3835, 4.7712, 2.7966,-2.1933,-3.8104,-1.1490,-1.9492, 4.7898, 3.0743, 1.7051,-4.6410,-2.6376,-3.5115,-4.1780,-1.1926,-2.7299, 0.5902, 2.8887,-4.7828,-1.2134,-2.5994, 0.7223,-4.1854, 1.7247,-2.7605, 4.3476, 3.3141,-4.1865,-4.2793, 4.1885, 4.3780, 1.9645,-4.0498,-4.3799, 2.0592,-0.1294,-1.8142, 2.2535, 3.1134,-4.6375,-2.6852,-3.3837,-0.0807, 3.6065, 1.8510, 0.1099,-2.5653,-4.2389,-0.2308,-1.3150,-4.4529,-2.1725, 1.9028, 3.9999
 2.4672,-2.3398,-1.0021,-0.9048, 4.8128, 0.3656, 3.1260, 0.4736,-1.3771, 4.2078,-2.7865, 1.1946,-1.4570, 4.6229, 3.2700, 2.3337,-0.7258,-3.0886,-1.2150,-4.7235, 1.7222,-2.9374,-4.9103, 2.0845, 2.4603, 2.8286, 2.2104, 2.4744, 4.8864,-3.1880,-3.4563,-4.5684,-2.3177, 2.9453,-2.5548,-2.0562, 3.5694,-3.4724,-1.3759, 2.8126,-2.1057, 3.7783,-0.4340, 1.2408, 2.3052,-1.3453,-4.1442,-4.1170,-1.3643,-4.2353, 3.8719,-0.2159, 1.3264,-1.2495,-2.7291, 4.0127,-1.2736, 2.8241, 2.9411,-0.3630, 1.9910,-2.7300,-2.0073,-1.4449,-3.4006, 0.6142, 1.0529, 4.9036,-1.9849, 1.6361,-4.7278, 1.7045,-4.9935, 4.1330,-0.7157,-2.6193,-0.2983,-4.4052, 2.4408,-2.0685
 3.6496, 3.3484, 0.8890,-0.1927, 3.5713, 3.3642,-0.4087, 0.0454,-1.9122,-1.1843,-2.9795, 2.4987,-3.0528,-3.3831,-3.3649, 3.7460,-0.9858, 2.1325, 3.5657, 2.3598, 2.7754,-0.9901, 4.8649,-2.3196,-1.4692,-2.2270, 1.3352, 4.8505,-4.6399,-4.2541, 3.3258,-4.4306, 3.9337,-1.9981,-0.1623, 1.4183,-3.1221,-3.2780,-1.3948, 3.2588, 0.6995, 2.6543, 3.3979, 3.0411, 4.0794, 2.6639,-1.0381,-2.3530, 2.6375,-2.5273,-3.9936, 2.0544, 3.4540, 0.0455, 2.3747, 3.6590,-1.3557, 0.9817, 3.4626, 4.8225, 3.1316, 4.5001,-3.4577,-3.1678, 2.1881,-2.3060, 2.6268,-3.0913,-0.1395,-2.9191,-4.3516, 4.6151, 0.6533, 3.2749, 3.6711,-3.2409, 1.6807, 2.1635, 0.0776,-4.0656
-4.2032, 4.0588,-2.6751,-0.5886,-2.5654, 3.0306,-0.8408,-1.0106, 1.8586, 1.1988,-1.4654, 4.5214,-2.0977,-4.1067,-4.4832, 3.3299,-4.7371,-0.5209, 1.7294, 0.4042, 2.2173,-3.0406,-2.5908, 0.4902,-4.3561,-0.0849,-2.2995, 1.3519, 1.9343, 4.6308,-3.4908,-4.7251,-0.6553,-3.2605, 4.2692, 1.4178,-1.0214, 2.0878,-0.9717, 4.6389, 2.2340, 1.6800,-4.3594,-3.1447,-4.4276,-0.9511, 3.0103, 3.2989, 3.9034,-3.4000,-0.9615,-4.8136,-2.7575,-4.8167,-4.1739, 2.2756,-3.7604, 0.1365,-2.4242, 2.2368,-2.9859, 1.9727,-0.7785,-1.7213,-3.4303, 1.4691,-4.2655,-1.0691,-0.6919, 3.7154,-1.1091,-0.3397,-2.3460, 2.9533,-1.9142, 2.2825, 1.1840, 0.6307,-0.4412, 0.0769
