 3.7541, 0.2556, 0.1428, 0.2973, 0.6030,-0.1537,-0.0995,-0.0601,-0.0668,-0.7051, 0.0752,-0.2295,-0.2920, 0.2340,-0.9019,-0.0250, 0.4644, 0.0087,-0.0971,-0.1617
 0.2556, 4.5833, 0.2450,-0.5178, 0.2021,-0.3643,-0.5587, 0.0071, 0.2170, 0.3629, 0.0676, 0.2087, 0.1710,-0.0400,-0.2089,-0.0522, 0.3522, 0.0136, 0.1042, 0.5818
 0.1428, 0.2450, 4.3439, 0.0345,-0.0597, 0.2109, 0.0205,-0.8762,-0.0284,-0.1964, 0.2076,-0.1883,-0.2177,-0.2071, 0.3137,-0.0465, 0.1546,-0.2148,-0.1682, 0.0651
 0.2973,-0.5178, 0.0345, 3.1461,-0.2286, 0.2747,-0.7241, 0.0677,-0.0434, 0.5135,-0.3663, 0.3457,-0.4132,-0.3321,-0.3489,-0.2262,-0.1086, 0.7054,-0.3557, 0.2315
 0.6030, 0.2021,-0.0597,-0.2286, 3.8041, 0.2875, 0.3161,-0.1778,-0.8015, 0.2087,-0.4105,-0.1044, 0.2103,-0.1737, 0.4545,-0.3378,-0.6113, 0.1524, 0.4743,-0.0986
-0.1537,-0.3643, 0.2109, 0.2747, 0.2875, 3.4443,-0.5407,-0.1629, 0.2216, 0.3758, 0.4142,-0.1569,-0.1112, 0.2496, 0.0964,-0.0111, 0.4476,-0.4867,-0.5916, 0.0420
-0.0995,-0.5587, 0.0205,-0.7241, 0.3161,-0.5407, 4.0294,-0.1363, 0.1184, 0.4996, 0.5599,-0.1332, 0.4811, 0.1548,-0.4517,-0.1575, 0.1552,-0.1100, 0.2956, 0.1903
-0.0601, 0.0071,-0.8762, 0.0677,-0.1778,-0.1629,-0.1363, 3.2220, 0.0867,-0.6552,-0.2640,-0.0587,-0.2480,-0.4720, 0.6041, 0.0996, 0.3082,-0.1327,-0.3638, 0.0079
-0.0668, 0.2170,-0.0284,-0.0434,-0.8015, 0.2216, 0.1184, 0.0867, 3.8236,-0.0235,-0.5306,-0.6116, 0.5205, 0.2412,-0.0245, 0.1124, 0.5044, 0.6771,-0.2994,-0.0777
-0.7051, 0.3629,-0.1964, 0.5135, 0.2087, 0.3758, 0.4996,-0.6552,-0.0235, 4.1078,-0.0827, 0.1068, 0.1200, 0.1724,-0.0183,-0.1108, 0.0460,-0.3192,-0.6037, 0.0732
 0.0752, 0.0676, 0.2076,-0.3663,-0.4105, 0.4142, 0.5599,-0.2640,-0.5306,-0.0827, 4.1366, 0.0036,-0.3190,-0.4522, 0.1449, 0.3659, 0.3722, 0.4544,-0.4483,-0.0739
-0.2295, 0.2087,-0.1883, 0.3457,-0.1044,-0.1569,-0.1332,-0.0587,-0.6116, 0.1068, 0.0036, 4.3874, 0.5489,-0.0257, 0.1377, 0.3646, 0.7203, 0.2343, 0.6743,-0.1243
-0.2920, 0.1710,-0.2177,-0.4132, 0.2103,-0.1112, 0.4811,-0.2480, 0.5205, 0.1200,-0.3190, 0.5489, 4.1424,-0.3820,-0.0307,-0.1056,-0.2131, 0.1402,-0.4658,-0.0543
 0.2340,-0.0400,-0.2071,-0.3321,-0.1737, 0.2496, 0.1548,-0.4720, 0.2412, 0.1724,-0.4522,-0.0257,-0.3820, 4.0750,-0.1317, 0.3090,-0.0958,-0.3951, 0.3578,-0.0995
-0.9019,-0.2089, 0.3137,-0.3489, 0.4545, 0.0964,-0.4517, 0.6041,-0.0245,-0.0183, 0.1449, 0.1377,-0.0307,-0.1317, 3.6451, 0.2770,-0.3011,-0.2544, 0.1238,-0.0074
-0.0250,-0.0522,-0.0465,-0.2262,-0.3378,-0.0111,-0.1575, 0.0996, 0.1124,-0.1108, 0.3659, 0.3646,-0.1056, 0.3090, 0.2770, 4.6893,-0.2812,-0.0302,-0.1594, 0.4554
 0.4644, 0.3522, 0.1546,-0.1086,-0.6113, 0.4476, 0.1552, 0.3082, 0.5044, 0.0460, 0.3722, 0.7203,-0.2131,-0.0958,-0.3011,-0.2812, 2.7645, 0.0297,-0.0256,-0.4377
 0.0087, 0.0136,-0.2148, 0.7054, 0.1524,-0.4867,-0.1100,-0.1327, 0.6771,-0.3192, 0.4544, 0.2343, 0.1402,-0.3951,-0.2544,-0.0302, 0.0297, 3.6840,-0.0395, 0.2230
-0.0971, 0.1042,-0.1682,-0.3557, 0.4743,-0.5916, 0.2956,-0.3638,-0.2994,-0.6037,-0.4483, 0.6743,-0.4658, 0.3578, 0.1238,-0.1594,-0.0256,-0.0395, 2.7395, 0.0402
-0.1617, 0.5818, 0.0651, 0.2315,-0.0986, 0.0420, 0.1903, 0.0079,-0.0777, 0.0732,-0.0739,-0.1243,-0.0543,-0.0995,-0.0074, 0.4554,-0.4377, 0.2230, 0.0402, 3.7254
