 3.5196, 0.0779, 0.1889, 0.0412,-0.1896,-0.0996, 0.0223,-0.4474,-0.4040, 0.2917,-0.0894, 0.2711, 0.3802, 0.0163,-0.0728, 0.0565,-0.0174, 0.0068,-0.0735,-0.0878, 0.2600, 0.0317, 0.0722,-0.0514, 0.1223,-0.5580, 0.4554, 0.1720,-0.1338,-0.0672, 0.1478,-0.5428, 0.4799, 0.1311, 0.0671, 0.1905, 0.1262,-0.0216, 0.2998,-0.0840
 0.0779, 3.4018, 0.0547,-0.1276,-0.1668,-0.0539,-0.4104,-0.1130,-0.4371, 0.0794, 0.2933, 0.0825,-0.1473, 0.1745, 0.0745,-0.3365, 0.0835, 0.0888, 0.1854,-0.0995,-0.1374,-0.3931, 0.2513, 0.0532, 0.0331, 0.2973,-0.1798, 0.0269, 0.0442, 0.0304,-0.2503, 0.1689,-0.1060,-0.2281,-0.0780, 0.2217,-0.1778, 0.4168,-0.1463,-0.2485
 0.1889, 0.0547, 3.7203,-0.3592, 0.2784, 0.1108,-0.0310, 0.0312, 0.0493,-0.1549, 0.0582,-0.1789, 0.0150, 0.2872, 0.0684,-0.2446,-0.2503, 0.3166,-0.0712,-0.3274,-0.0543,-0.1279, 0.0541,-0.1475, 0.1154, 0.2211, 0.3197,-0.0186, 0.3595,-0.1113,-0.0447,-0.1822,-0.1077, 0.0844,-0.0701, 0.1445, 0.2724,-0.0917,-0.2884,-0.0874
 0.0412,-0.1276,-0.3592, 3.2531,-0.1451,-0.0646,-0.0458,-0.0675,-0.0420,-0.1125,-0.0821,-0.2498,-0.0376, 0.0246, 0.4154, 0.1914, 0.1939, 0.1503,-0.3194,-0.0083, 0.0474, 0.2742, 0.0838,-0.0875,-0.3014, 0.2105, 0.1917, 0.3503,-0.1696,-0.0196,-0.3359,-0.1769,-0.1801, 0.2180,-0.3745,-0.0344, 0.1102, 0.1392,-0.0189,-0.0492
-0.1896,-0.1668, 0.2784,-0.1451, 3.3736, 0.4333, 0.0549,-0.2675,-0.0302, 0.3070, 0.3204,-0.4952, 0.2835,-0.1713, 0.0398,-0.0649, 0.1151, 0.1051,-0.1010,-0.1068,-0.1147, 0.0788,-0.0167, 0.2765, 0.1711, 0.0128,-0.0939, 0.2755,-0.2863, 0.2406, 0.3675, 0.0202,-0.0602,-0.3271,-0.0603,-0.3413, 0.3500,-0.2942, 0.3796,-0.4080
-0.0996,-0.0539, 0.1108,-0.0646, 0.4333, 3.9049,-0.2103, 0.0579,-0.1463, 0.0416,-0.1548, 0.0944, 0.3156, 0.1214,-0.3184, 0.1791, 0.2758,-0.2225, 0.4581,-0.0211,-0.4042, 0.2031, 0.4331, 0.0669,-0.1190,-0.0565,-0.0762,-0.1691,-0.0210,-0.2498, 0.0848,-0.2396,-0.0717, 0.1800, 0.1102,-0.1728, 0.1331, 0.2761,-0.1636,-0.1358
 0.0223,-0.4104,-0.0310,-0.0458, 0.0549,-0.2103, 2.9850,-0.2040,-0.1515, 0.4011,-0.1691,-0.1229,-0.2959,-0.2897, 0.2926, 0.1622, 0.0671,-0.0032, 0.4663, 0.2742, 0.1396,-0.0961, 0.1332, 0.0956, 0.2951, 0.1097, 0.3037, 0.2117, 0.2002, 0.2704,-0.0380, 0.1066, 0.1900, 0.2697, 0.1405,-0.0261, 0.4646,-0.0877, 0.2058,-0.1436
-0.4474,-0.1130, 0.0312,-0.0675,-0.2675, 0.0579,-0.2040, 3.0189,-0.1587,-0.3467,-0.2518,-0.0923, 0.3138, 0.0603,-0.1862,-0.2436,-0.1007,-0.1549, 0.0427,-0.0098, 0.2183, 0.0646,-0.0619, 0.0233,-0.2662, 0.1095,-0.0714, 0.1434, 0.0753,-0.3179,-0.3681, 0.2231,-0.0750,-0.3604, 0.0946,-0.0846,-0.1202, 0.1642, 0.1204,-0.5382
-0.4040,-0.4371, 0.0493,-0.0420,-0.0302,-0.1463,-0.1515,-0.1587, 3.5752,-0.1080,-0.3334, 0.1764,-0.2172,-0.3751, 0.0911, 0.0206,-0.0148,-0.0669, 0.0404,-0.1207, 0.2822, 0.0168, 0.3198,-0.2856, 0.1223,-0.1627, 0.1542, 0.0913, 0.0164,-0.1340, 0.4781,-0.0788,-0.1202, 0.0536, 0.2009, 0.1613, 0.1497,-0.1778, 0.0611,-0.1400
 0.2917, 0.0794,-0.1549,-0.1125, 0.3070, 0.0416, 0.4011,-0.3467,-0.1080, 3.5006, 0.0697, 0.2421,-0.1470,-0.4123,-0.1679,-0.1729, 0.1226,-0.1568,-0.0384, 0.0540, 0.5430,-0.3969, 0.1892,-0.0992,-0.0555, 0.3217, 0.1141, 0.0167, 0.1154, 0.0620,-0.0952, 0.0454,-0.1257, 0.3273,-0.0677,-0.2829,-0.1833, 0.0685, 0.0672, 0.1431
-0.0894, 0.2933, 0.0582,-0.0821, 0.3204,-0.1548,-0.1691,-0.2518,-0.3334, 0.0697, 3.0892, 0.1903, 0.0488,-0.3208, 0.0429, 0.1541, 0.0623,-0.0664,-0.2051,-0.3412, 0.1331, 0.2839,-0.1922, 0.0387, 0.1693, 0.0199,-0.1681, 0.0287,-0.3307,-0.1056, 0.0902,-0.1531,-0.1850, 0.1076, 0.2085, 0.1841, 0.0526,-0.1196,-0.2754,-0.5015
 0.2711, 0.0825,-0.1789,-0.2498,-0.4952, 0.0944,-0.1229,-0.0923, 0.1764, 0.2421, 0.1903, 3.1409,-0.0705, 0.2531,-0.0186, 0.3393, 0.2435,-0.1242, 0.0714, 0.1283, 0.1889, 0.2129,-0.2879,-0.0135,-0.0773, 0.4045, 0.0386,-0.2622, 0.1338, 0.3169, 0.1922,-0.1028,-0.3437, 0.0606,-0.1299,-0.2070, 0.0805, 0.1136,-0.0639,-0.3359
 0.3802,-0.1473, 0.0150,-0.0376, 0.2835, 0.3156,-0.2959, 0.3138,-0.2172,-0.1470, 0.0488,-0.0705, 3.2636,-0.3493,-0.0237,-0.1370,-0.1303, 0.2466,-0.0298, 0.0046, 0.2438, 0.1285,-0.1534,-0.1796, 0.1765,-0.0743,-0.1912, 0.0638,-0.0282,-0.2165, 0.4981,-0.1194,-0.0893,-0.1837, 0.2369,-0.0832, 0.4382, 0.2327, 0.0254, 0.0338
 0.0163, 0.1745, 0.2872, 0.0246,-0.1713, 0.1214,-0.2897, 0.0603,-0.3751,-0.4123,-0.3208, 0.2531,-0.3493, 3.9990,-0.2409,-0.1517,-0.1811, 0.0195,-0.0343, 0.0024, 0.2585, 0.1736, 0.3659, 0.0920, 0.2866,-0.1645,-0.2353,-0.0935,-0.0522, 0.2502,-0.5291, 0.2038, 0.2023,-0.0095,-0.0539,-0.0644, 0.1305,-0.3068,-0.0879,-0.0028
-0.0728, 0.0745, 0.0684, 0.4154, 0.0398,-0.3184, 0.2926,-0.1862, 0.0911,-0.1679, 0.0429,-0.0186,-0.0237,-0.2409, 3.1681,-0.1433, 0.0962,-0.2986, 0.1917,-0.0418,-0.4313, 0.1276,-0.1058, 0.0228,-0.0279, 0.1057,-0.1490,-0.1085, 0.2603,-0.4273,-0.3197, 0.3817, 0.0049,-0.2204, 0.2565,-0.0834, 0.1420, 0.1042,-0.3032,-0.2343
 0.0565,-0.3365,-0.2446, 0.1914,-0.0649, 0.1791, 0.1622,-0.2436, 0.0206,-0.1729, 0.1541, 0.3393,-0.1370,-0.1517,-0.1433, 3.3504, 0.3201,-0.0804,-0.5308,-0.1640, 0.1301,-0.0372, 0.3533, 0.2184, 0.1786,-0.0033, 0.0808, 0.0087, 0.2443,-0.1642, 0.0425,-0.0696,-0.3224,-0.2860,-0.0126, 0.1205,-0.0425, 0.2664, 0.1932, 0.5291
-0.0174, 0.0835,-0.2503, 0.1939, 0.1151, 0.2758, 0.0671,-0.1007,-0.0148, 0.1226, 0.0623, 0.2435,-0.1303,-0.1811, 0.0962, 0.3201, 3.1419,-0.0642,-0.0657, 0.0447, 0.1626,-0.2128,-0.0796, 0.2804, 0.0501, 0.1877,-0.0711, 0.0804,-0.0028, 0.1269, 0.2461, 0.1545, 0.4021,-0.2882,-0.3580,-0.0957,-0.3020,-0.2401,-0.2349,-0.0278
