 3.2521,-0.4295,-0.0171,-0.0964, 0.2745,-0.2842, 0.2495, 0.3097,-0.3269, 0.5341, 0.4110,-0.0408,-0.5136, 0.0777, 0.4306,-0.1179,-0.1636,-0.5553, 0.0532,-0.4859
-0.4295, 2.7974,-0.0620, 0.7541, 0.0021, 0.1229, 0.0316, 0.5765, 0.2051,-0.1825,-0.2773,-0.1416, 0.2478,-0.1202, 0.1741, 0.2194, 0.1806,-0.1602, 0.2362,-0.0205
-0.0171,-0.0620, 3.5621, 0.0113, 0.5061,-0.0220, 0.6247, 0.2743, 0.1047,-0.4594, 0.5936,-0.1461,-0.0015, 0.0830, 0.1339, 0.2774,-0.0457, 0.3647, 0.0442,-0.0560
-0.0964, 0.7541, 0.0113, 4.1176,-0.3847, 0.1249, 0.1857,-0.0473,-0.3734, 0.1086, 0.6057, 0.3839, 0.0704, 0.3587, 0.0821, 0.2231,-0.1704,-0.0979, 0.0166, 0.0426
 0.2745, 0.0021, 0.5061,-0.3847, 2.7706,-0.2180,-0.0833, 0.1405,-0.3105,-0.5100, 0.2238,-0.2384, 0.0594, 0.2087, 0.3455,-0.1912,-0.3596, 0.3793,-0.3055, 0.3200
-0.2842, 0.1229,-0.0220, 0.1249,-0.2180, 2.4617,-0.4509,-0.1198,-0.2250,-0.0060,-0.3038,-0.0934, 0.0287,-0.0757,-0.1031, 0.0732,-0.3694,-0.0023, 0.1705, 0.1307
 0.2495, 0.0316, 0.6247, 0.1857,-0.0833,-0.4509, 3.2880,-0.2619,-0.1130,-0.1214, 0.1229, 0.2875,-0.2446,-0.3758, 0.1191,-0.0151, 0.5983,-0.3031, 0.1890,-0.0036
 0.3097, 0.5765, 0.2743,-0.0473, 0.1405,-0.1198,-0.2619, 3.2734, 0.1405,-0.1989,-0.1736,-0.2297,-0.3331, 0.2037,-0.4529, 0.3502,-0.0044,-0.1512, 0.4898, 0.3316
-0.3269, 0.2051, 0.1047,-0.3734,-0.3105,-0.2250,-0.1130, 0.1405, 2.9684, 0.2099,-0.0616, 0.1578, 0.0187, 0.0781, 0.1293, 0.2769, 0.7028,-0.0136,-0.1501,-0.7278
 0.5341,-0.1825,-0.4594, 0.1086,-0.5100,-0.0060,-0.1214,-0.1989, 0.2099, 2.5636, 0.1754, 0.6574,-0.2487, 0.1111, 0.3118,-0.1996, 0.0823,-0.1891, 0.0770,-0.2576
 0.4110,-0.2773, 0.5936, 0.6057, 0.2238,-0.3038, 0.1229,-0.1736,-0.0616, 0.1754, 4.0854,-0.4180,-0.1296, 0.0709, 0.0410,-0.9169, 0.2393, 0.7507,-0.0510, 0.0469
-0.0408,-0.1416,-0.1461, 0.3839,-0.2384,-0.0934, 0.2875,-0.2297, 0.1578, 0.6574,-0.4180, 4.2963,-0.7668,-0.0828,-0.0429, 0.1290, 0.1103, 0.5943, 0.3769,-0.1198
-0.5136, 0.2478,-0.0015, 0.0704, 0.0594, 0.0287,-0.2446,-0.3331, 0.0187,-0.2487,-0.1296,-0.7668, 3.2395, 0.0063,-0.2281, 0.3335, 0.1165, 0.1283,-0.2065,-0.3159
 0.0777,-0.1202, 0.0830, 0.3587, 0.2087,-0.0757,-0.3758, 0.2037, 0.0781, 0.1111, 0.0709,-0.0828, 0.0063, 3.2438, 0.6491, 0.5985,-0.4610, 0.0144, 0.0505,-0.1539
 0.4306, 0.1741, 0.1339, 0.0821, 0.3455,-0.1031, 0.1191,-0.4529, 0.1293, 0.3118, 0.0410,-0.0429,-0.2281, 0.6491, 2.8444, 0.2638, 0.1466,-0.3730,-0.4577, 0.0041
-0.1179, 0.2194, 0.2774, 0.2231,-0.1912, 0.0732,-0.0151, 0.3502, 0.2769,-0.1996,-0.9169, 0.1290, 0.3335, 0.5985, 0.2638, 2.9564, 0.2510,-0.0792,-0.0732,-0.2546
-0.1636, 0.1806,-0.0457,-0.1704,-0.3596,-0.3694, 0.5983,-0.0044, 0.7028, 0.0823, 0.2393, 0.1103, 0.1165,-0.4610, 0.1466, 0.2510, 3.4568,-0.1070,-0.0468,-0.1485
-0.5553,-0.1602, 0.3647,-0.0979, 0.3793,-0.0023,-0.3031,-0.1512,-0.0136,-0.1891, 0.7507, 0.5943, 0.1283, 0.0144,-0.3730,-0.0792,-0.1070, 3.5425,-0.0037, 0.5357
 0.0532, 0.2362, 0.0442, 0.0166,-0.3055, 0.1705, 0.1890, 0.4898,-0.1501, 0.0770,-0.0510, 0.3769,-0.2065, 0.0505,-0.4577,-0.0732,-0.0468,-0.0037, 2.7255, 0.2033
-0.4859,-0.0205,-0.0560, 0.0426, 0.3200, 0.1307,-0.0036, 0.3316,-0.7278,-0.2576, 0.0469,-0.1198,-0.3159,-0.1539, 0.0041,-0.2546,-0.1485, 0.5357, 0.2033, 3.4140
