 3.5348,-0.0903, 0.2519, 0.2245, 0.5326, 0.2981, 1.0208, 0.9073,-0.1675,-0.5037
-0.0903, 2.9725, 0.1630,-0.1757, 0.1329,-0.5166, 0.6175,-0.8142,-0.0998, 0.1321
 0.2519, 0.1630, 2.7968, 0.4903,-0.2395, 0.3583,-0.0720, 0.0975,-0.0021,-0.0179
 0.2245,-0.1757, 0.4903, 3.1432,-0.0552,-0.0962, 0.2191,-0.0196, 0.0381,-0.0085
 0.5326, 0.1329,-0.2395,-0.0552, 2.6786,-0.4288, 0.0909,-0.1105, 0.0083,-0.4486
 0.2981,-0.5166, 0.3583,-0.0962,-0.4288, 3.5218,-0.5030,-0.0405, 0.3727,-0.0599
 1.0208, 0.6175,-0.0720, 0.2191, 0.0909,-0.5030, 3.0108,-0.0073,-0.0987, 0.7462
 0.9073,-0.8142, 0.0975,-0.0196,-0.1105,-0.0405,-0.0073, 2.3990, 0.1433, 0.1880
-0.1675,-0.0998,-0.0021, 0.0381, 0.0083, 0.3727,-0.0987, 0.1433, 3.0730,-0.0662
-0.5037, 0.1321,-0.0179,-0.0085,-0.4486,-0.0599, 0.7462, 0.1880,-0.0662, 2.9023
