-2.6984,-3.8928,-0.1350,-4.0689,-3.6822,-1.1777,-2.3676, 3.5516,-1.3194,-2.1680, 2.4838,-2.0500,-4.0189, 0.8504, 4.9100,-2.1551,-0.5785,-1.1697, 2.6389, 3.5225,-0.0512,-3.0309,-0.5899,-2.6418, 2.1483, 0.5336,-3.2024,-2.0312, 4.3040,-1.1714,-4.1455,-4.8678, 1.7935, 1.6004,-4.5252, 2.5406,-2.3338, 3.2793, 1.1897,-4.2717, 1.2011, 1.1595, 1.2814, 2.0043, 2.2612,-2.8863,-2.1068, 3.1986,-1.5290, 2.7024, 0.3412,-0.4387, 3.2936, 3.5490,-1.5555, 3.7288, 0.3113,-2.3429, 0.7672, 2.3221, 4.1267, 2.7326,-0.6751,-0.9713, 4.7284,-3.2379, 3.4947,-3.1463, 1.3175,-3.3080, 0.8734, 2.9268, 1.7658,-0.6644, 3.8106, 3.5905, 4.6559,-1.5324,-1.9524,-0.4072,-0.5121,-0.9601, 1.8341, 3.8946,-3.0816,-0.6835,-0.2678,-4.9826,-4.0498, 4.6435,-2.3940, 3.5801,-1.1146, 2.2852, 0.1046, 0.3467,-1.2709,-0.1087, 2.1432,-3.2971
 0.7821,-4.0753, 3.7427, 2.1425,-1.0871, 1.7296,-3.7950, 4.5502, 4.9139, 3.6972, 1.2381,-4.9746,-3.3817,-2.6635,-4.2803, 3.1554, 3.4993,-1.8413,-3.2464, 2.0642, 2.2562, 4.3182,-3.2754, 0.9253,-1.1339,-1.8061,-1.3161, 3.8564, 4.2558,-2.9806,-0.7058,-1.0049,-2.6153,-3.4141, 3.6738, 1.6627, 3.3500,-1.2681, 2.7695,-1.9837, 3.2870,-4.8277, 0.8195,-1.2874, 3.8641,-2.8034, 3.4805, 3.2498, 3.1845, 3.7246, 1.2289, 2.6345,-2.0559,-2.8851, 1.0218, 4.0278,-3.0614, 0.8377,-1.5343, 1.9813, 3.4620, 2.8527, 4.2509,-4.1560, 4.8909, 2.4807,-3.3384, 3.2605,-3.4380, 4.8891,-1.2782,-4.4952, 3.5609,-2.6461, 1.6297, 3.4858, 1.7914,-3.1481, 0.6586,-4.5183, 2.0431, 0.3544,-1.7300,-1.4116, 0.0486,-1.4530, 2.8000,-0.9974,-3.0357,-4.1822,-4.6679,-1.3709, 2.3374, 2.7193,-3.5777, 0.9338, 2.8050, 0.1789, 2.8370,-4.4171
 2.5404,-4.6320, 4.2712, 2.5710, 2.9106,-1.4182, 2.3382, 0.4083, 2.3600,-0.7780, 1.5550, 0.6715,-3.2266,-4.1186, 3.0245,-3.5944, 3.8949,-1.7949, 0.9990, 4.5195,-0.9351,-2.7725,-4.4961, 3.6649, 4.0309,-2.4854,-4.6280, 4.4238, 2.6884,-3.6227,-2.8469,-0.6767, 4.6303, 2.2921, 0.2531, 3.5637,-1.3381,-4.1674, 3.3924,-4.6660,-0.1031, 1.9915,-3.7963,-2.3618, 2.8005, 0.0236,-2.3243,-0.2613,-1.3729,-0.0364, 0.5121, 0.4191, 2.8395,-4.3189, 0.2442,-0.7195, 0.4289,-2.7117,-3.6401, 0.1525, 0.4113, 1.6339,-1.9866, 2.6902,-3.0187,-3.2034,-4.1665, 1.0086,-3.9895, 0.9301, 4.3735, 4.9021,-3.5177, 0.2822, 4.5929, 3.5638, 1.9706, 4.4238, 4.3597, 3.1694, 1.6407, 4.7165,-1.0991, 2.0527, 0.9537,-0.1367,-1.1737,-4.4350,-1.0635, 2.5370, 2.8949,-0.3591, 1.2279, 2.7424,-3.6407, 1.7622, 2.5188, 4.1129,-0.6248, 3.9907
-1.5212,-4.9804,-0.4313, 1.8265, 3.8507,-3.3474,-2.7569,-4.1510,-2.2923,-1.0844,-3.6504, 1.0040, 2.5076,-4.3414, 1.8959, 0.3274,-4.2692,-1.2674,-2.6758,-0.7346, 3.3013, 0.9022, 1.1077,-4.7735, 1.3656, 3.2883,-0.4265,-3.6096, 0.2666,-3.4324,-2.2683, 2.2165,-0.4539, 2.1023,-2.1635, 2.0967, 2.1132,-1.1484,-4.7383, 0.8701,-3.3485, 1.5960,-0.1614,-2.8068,-2.6211,-3.1878,-3.1470, 4.3968,-4.8748, 1.2805, 0.8456,-1.1114,-3.8543, 3.3655,-0.4161, 1.6456,-2.9688, 1.4691, 0.2200,-2.1117, 2.2680, 2.4195, 2.6144, 4.6166, 3.7268, 1.0199, 2.2736,-4.3303,-0.7062, 2.5151, 3.4052, 0.3796,-3.1349, 2.0529, 2.9844, 2.9028, 0.1259,-1.7135,-4.6130,-2.1725, 1.1086,-4.8869,-4.9167, 3.0651, 0.2109, 2.7945, 1.9867, 0.6992,-0.6868, 3.6674,-3.9582, 4.9594,-0.2873, 3.9787,-3.0449, 2.4284,-4.3859, 1.8035,-4.8978,-2.5704
-3.5314, 4.3202,-4.5274,-4.0694,-0.4145, 0.1979, 2.8788, 3.4880, 0.8924, 0.5284, 1.4168,-0.5296, 0.3018, 3.0520, 2.2657,-3.6721,-3.0136,-3.6471,-2.2347,-0.9789, 2.0071,-2.2298,-4.8528,-0.2150,-4.4670,-3.9397, 0.4418,-3.8536,-0.9956,-4.0426, 4.0228,-3.1102, 0.4083,-4.8955,-3.7887, 1.4921,-2.1668, 1.5192,-1.7111,-4.7748,-1.1980,-0.6307,-2.7934,-4.5956, 1.6692, 0.9588,-2.0316, 4.8875,-0.4364, 2.1558,-1.0869,-3.7108, 0.4052,-1.3291,-1.8019,-1.0888, 3.5039, 4.8158,-0.2797, 2.3551, 2.0646,-2.9554, 0.2728, 3.9956, 3.9688,-4.4654,-4.2390, 4.0005,-4.8488, 0.0897,-3.6669,-4.4842,-2.9805, 2.2247,-2.2341, 0.6098,-2.0718, 3.7645, 2.9302, 1.2738, 1.5364,-3.0678, 3.2426, 3.4791,-1.9195, 3.7899, 1.3265,-4.0821,-3.0922, 2.3027, 2.0510,-0.2812, 3.0361, 4.9590,-4.2958,-0.8147,-3.7863,-0.9408,-3.1580, 0.0817
 2.7328, 2.1196,-4.3813,-3.0477, 0.7524,-4.2759, 3.1771,-4.5648, 4.4681, 1.4501, 3.4370,-2.5141,-2.3970,-2.8301, 4.9489, 2.8860, 3.4146,-0.3005,-1.1816,-3.8204,-2.9716,-0.1776,-1.2588,-1.5343, 2.6327,-2.2775,-0.6969, 3.0536, 4.6740,-1.7989,-4.7395, 2.1478, 1.7139, 2.2405,-4.3738,-4.5801, 0.7819, 2.3527,-2.3880, 3.9497,-2.3717, 2.8644, 3.0043,-2.9077,-3.3489, 0.1791, 4.2430, 4.5752,-0.2755, 4.8551, 4.9739,-4.0428,-3.2876,-3.4028,-4.4529, 4.2133, 1.4475, 4.8612,-0.3616,-4.5317, 2.2243, 2.3434,-4.6585, 1.4336,-1.1873,-4.8236, 4.8336,-2.2910, 2.7711,-0.9949, 3.6970,-0.3005, 1.8060, 2.6835, 1.5988, 3.5114,-0.4839, 3.5396, 1.1475, 0.1599,-2.7001,-1.4344,-1.9387, 4.4297, 2.0297, 2.6487, 0.4131,-0.3889,-2.7966,-1.8973, 0.0193,-3.2362, 3.9504, 0.3767,-3.4486,-3.7056,-3.3530,-3.3924, 2.2607, 2.1047
 1.4720,-3.2693, 2.2815, 1.2313, 1.7174, 3.8016, 3.3300, 0.8535, 4.0968,-1.8378, 3.0926,-0.4036, 4.5378, 0.9330,-3.8626,-0.9385, 4.1496, 4.8262,-1.3028, 4.6126, 2.3884, 2.7038, 3.5075,-4.0647,-0.3480,-1.1120, 1.5206,-4.2181,-0.7067,-3.6842, 0.1641, 0.7730,-1.2278,-4.6938,-4.1218, 2.6449,-2.4095, 0.8436, 1.9464,-3.4561, 4.4161,-0.0908, 2.0105, 1.7526,-2.6451, 1.9385,-2.7498, 3.6974,-0.3642,-0.1009, 4.4452, 2.2011,-1.8049,-1.9863, 3.9413,-3.8119,-2.3722,-0.7604,-4.9362,-1.8539,-4.0699, 3.0665,-1.3278, 3.9876,-2.1647, 3.5729, 3.0342,-2.2048, 4.6987, 1.8150,-4.6550,-3.7341,-4.3782, 1.4849,-4.2979, 0.3014, 1.8102, 2.2654, 3.7654, 4.4440,-0.0453,-4.0167,-4.5507, 1.5829,-1.8797, 4.6879,-1.4653, 4.1391, 2.9976, 1.4587, 3.4260, 2.4154, 3.2396,-0.4798,-2.7661,-1.6336, 4.0576, 1.4208,-3.4711, 3.1938
 0.0207,-2.0377,-1.4448, 0.9361, 0.0834,-4.6351,-4.2181,-4.3437,-1.4767, 1.6858,-3.1363, 0.6957,-2.0934, 4.8197,-0.9968,-1.2940, 4.6857,-4.4305, 0.2568,-2.1390, 4.0562,-3.5956, 1.3789, 4.3062,-3.2479,-3.4274,-4.5416,-1.1114,-3.8991,-1.5578,-1.9197, 0.0467,-3.8592, 2.6995,-4.0728,-0.6629,-0.6361, 3.0877,-1.2162,-0.3100,-2.9883,-0.6478,-0.6595,-0.3760,-0.3356, 1.1379, 4.6247, 3.6581, 4.4887,-2.3602, 0.5964, 1.1682,-4.7390, 2.0190, 2.8461, 1.0808,-2.7298, 3.4333,-2.2682, 0.5518, 0.9988,-1.7821, 4.9043, 2.5003, 3.1704,-1.6127,-0.4855, 0.6288, 3.1210, 4.5988, 4.8149, 2.1127, 0.6344,-2.9289,-1.3560,-3.9463,-2.9682,-1.4523,-4.9364,-4.1854,-4.8594,-2.1808, 0.8082, 3.0215,-2.4654, 3.8353, 0.6266, 4.4821, 1.8882, 4.5404,-0.1198, 4.8769,-2.4463,-0.9853,-1.5185, 1.9024, 0.1654,-1.1520, 4.5056, 3.7219
-0.8811, 1.1237,-0.6635, 2.6282, 1.6395, 0.4854,-0.4220, 2.1366, 4.2253, 2.5458,-1.1297,-1.1020, 4.2568, 2.5063, 4.5477, 0.0982,-1.1573,-4.2908,-2.1419, 1.7414,-1.1045, 4.6466,-1.2621,-1.8276, 2.7716, 2.2476, 0.0538, 2.0517, 3.9389, 2.8990, 1.9418,-0.8920, 4.4437,-3.3896,-2.6705,-4.5140,-3.6976, 4.3176, 1.3173,-1.4003,-1.1807,-0.0451,-3.0358, 4.9382,-3.8546,-4.5687, 4.3616, 1.2101, 4.1800, 4.9760, 3.4953, 0.9717, 1.1734,-4.0132, 4.3477, 3.9456,-3.8031,-4.5146,-3.5524, 4.3124,-1.0990, 0.7999,-1.0463,-0.3207, 2.5165,-0.3615,-4.8922,-0.7394,-4.5975,-0.6127,-0.1258, 4.6624, 0.6367, 4.0753, 3.2266,-1.4809, 3.5696, 4.8522, 3.1824,-4.3819, 4.2332,-3.3086, 1.0207, 3.0366, 3.5591, 3.2765, 2.8741, 2.0005, 0.7632,-1.6813,-0.5379, 3.7795,-4.3003,-4.3303, 3.7455,-2.6370,-3.3569,-3.5992, 1.4316, 1.1032
-0.4506, 4.4114,-4.3616,-2.1279, 0.8782,-2.1769,-3.9100,-2.3681, 3.3030,-1.2942,-3.1211,-2.1257,-1.0025, 1.8091,-4.4516,-1.2911, 3.8374,-4.8815, 2.2230,-0.1733, 0.0703, 4.9092,-2.9497, 0.1835, 4.2047, 0.6107,-2.2023, 2.3508, 4.3874, 2.0720, 2.5904,-4.8904,-2.7038, 4.5797,-4.6648,-2.6671,-2.6256,-2.1031, 2.8748, 0.1647, 2.2223, 3.0606,-4.7570, 0.1695, 2.9670,-3.3832, 4.9307, 0.5809, 2.3696,-0.7216, 2.6702,-2.3870,-3.9227,-0.9757, 3.4590,-1.1891,-1.4675, 1.0105,-1.3299, 4.2144,-1.9494,-4.6284,-1.5932,-2.3402, 4.7948, 2.5100,-4.7914, 0.4700,-2.2946, 0.2196, 3.7798,-4.0141, 2.8554, 3.7148, 0.5560,-3.1892, 3.3037, 2.2402, 3.6375,-1.5729, 3.8749, 1.2251,-2.1859, 3.1334,-1.8790,-1.7518, 4.4840, 3.4599,-2.2587,-3.0026, 2.6770, 1.2078,-1.0164,-1.0172,-1.0603, 1.7229,-3.4104, 2.2657,-4.8786, 1.0844
