-3.9744,-3.0558, 4.8186,-3.0596,-0.5382,-4.8635, 0.7422, 3.3276, 0.0581, 1.5509, 2.2648,-0.7383,-0.5830, 4.1787, 3.5986, 1.9525, 3.3024,-3.0998,-4.5048, 4.3419,-2.1549,-1.7534,-3.2909, 1.1966,-4.3691, 1.7890,-3.0833, 1.4152, 0.6919, 4.3242, 4.2447, 0.6954,-2.1607,-2.8846,-4.1637,-3.5653,-3.1946,-3.2195,-3.3570,-1.1724,-4.3042, 2.5881,-4.4725, 2.3587,-0.8331,-2.8692, 1.5116,-0.5197,-1.6798, 0.4182, 1.4179, 4.3178, 4.2988, 4.7568, 2.3529, 4.5866,-2.3452,-0.6716,-1.8774,-4.3839, 4.4256, 1.3259, 1.6341, 0.1694, 4.2012, 0.3805,-2.6148,-4.0148, 0.6396, 2.6459,-3.8291,-4.4573,-0.1966, 4.1639, 2.6998, 4.7698,-4.2486, 3.9466,-0.9380, 2.7599, 1.3506, 2.0176, 3.4705, 2.2134, 2.8463, 0.3348, 2.7515,-0.5906, 0.1300, 4.2209
 3.4780,-1.4121,-4.0133,-3.8996, 2.4242, 3.9518, 2.2821, 4.3222, 4.9293, 4.2397,-1.2655,-0.2403, 3.6789, 4.2586,-0.4521, 2.1483,-2.9450,-4.9884, 2.3318,-1.9766,-0.2711, 0.4311, 3.7058, 1.0590, 0.0235,-4.4433,-1.0915, 4.8129, 0.3350, 0.6079, 1.5497, 3.0067,-4.5534, 3.2485,-0.8904,-3.9221,-4.1505, 0.7749,-4.5346, 4.8394, 4.6293, 0.9579,-1.7244, 4.7289,-3.1637,-2.5057, 1.8102,-0.2875, 3.8346, 0.5596,-1.7594, 2.9719,-3.8599,-2.5304, 3.1211, 0.8531,-0.6069, 4.2221, 2.7647, 1.0778, 3.1010,-3.3053,-0.4280,-1.0966,-0.0115, 2.6193,-1.1124, 0.7178, 2.9432,-0.8348,-1.4240,-4.0282,-0.7730,-2.7968,-4.7486,-2.2966,-2.9820, 1.9473,-1.2475,-0.3097, 2.5538, 3.3022,-0.1150, 1.4860,-0.0846,-3.1878, 3.6367,-0.3610, 0.6788,-0.2202
 4.4973,-4.4180, 0.6556,-0.8695, 0.7785,-2.3054,-4.2524, 1.5030, 1.9991,-3.6970, 0.4623,-2.1365,-4.3786, 1.3683,-3.8186, 0.8228, 3.4447, 0.8604, 2.2048,-2.4981,-2.0896, 3.2870,-1.0811,-3.3173, 3.1921, 4.5991,-1.7082, 2.2429,-1.0390,-2.2478, 1.6994,-3.9152,-4.2841,-0.5475, 2.1144,-3.9719, 0.0281,-2.7566,-4.2986, 2.0394,-4.7017,-3.8650,-0.4664, 4.2437, 3.1399, 1.9641, 1.8388,-2.1441,-2.5731,-2.8860,-2.4851, 1.1022,-3.4376,-2.4641, 4.5121, 4.3647, 3.1934, 4.5280, 3.4948, 0.1427, 3.9338, 0.8964,-3.1534,-0.3175,-1.6693,-2.9215,-1.4103, 2.0516, 3.6735, 1.4938, 1.2100,-3.8796, 4.9178,-0.0591,-1.1398, 1.9253,-2.0699,-0.2380, 1.8236,-0.3154, 2.0123, 4.5472, 4.0447,-0.2321,-4.5786,-3.4023,-3.6817, 0.2772,-0.4618,-1.9864
 1.3838,-0.7288,-3.6668,-1.7515,-4.0779, 0.1704, 2.6172, 1.6217,-2.1473,-4.7211,-2.4457,-1.6953, 1.1953, 4.9672, 3.5743,-1.9794,-3.1482,-0.3398,-3.1375, 0.0442,-2.3920, 4.9712, 1.6891,-2.2517,-4.7025,-4.5552,-1.6480,-2.7204, 2.5936, 1.4180,-4.8679,-1.6668, 0.6102, 4.8781, 2.0338,-4.8011,-1.4048,-1.7521, 3.5144,-3.5714, 2.7755,-4.0214,-2.2689, 3.6765,-2.8569, 0.9590, 1.6183,-1.6877,-3.7432, 3.4385,-0.0215,-4.3307, 2.9091, 4.5989,-4.3635, 0.0098,-1.6417, 2.0407,-3.0780, 2.1754,-4.6705, 4.8051, 1.5373, 3.0609, 3.3308, 1.1581,-0.3425, 0.4872, 4.6002,-0.0988,-2.4359,-1.4851, 4.0125, 1.5430,-1.3054, 1.5717,-2.4150, 2.0317, 4.0366,-3.4647,-2.8100, 0.0773, 1.5452, 2.1473,-0.0684, 1.8866,-0.7587, 1.0087, 4.2667, 2.5582
-3.8052,-2.4289,-0.1503,-3.9809, 2.6512,-3.5571, 3.7793,-2.6291, 3.1715, 3.8104,-1.2206, 0.8798,-1.3729, 2.1827, 0.0918, 2.0395,-2.7012,-3.1197,-1.1403,-1.5819, 1.7379, 2.3178, 2.1549,-2.6830,-3.5597,-4.6889,-1.7263,-3.7639, 2.9500, 0.7418,-0.2410, 0.7127,-0.3759, 3.7250, 2.3456,-4.1420, 4.9277, 4.8606, 2.5307, 4.5852, 2.6111, 3.8216,-2.4720, 2.2536, 3.6409, 4.8994,-2.3681,-3.3869, 2.4282, 2.7334, 2.6905,-4.9403, 0.6170, 2.4829,-2.6892, 3.4322,-2.9511,-3.9799, 3.9594,-0.4012,-2.0044,-1.4469, 1.1730, 1.5685, 0.8856,-3.7729,-4.9549, 2.5451, 3.9523, 2.6830,-4.0040,-3.5948, 1.6198, 3.7169, 1.7187,-2.2744, 0.4281,-2.5968, 3.0504, 4.7876,-4.1519, 4.2423, 3.8037, 2.2362, 1.5038,-4.5024, 4.5087, 2.2958,-4.6804,-4.1889
-2.7165,-1.2992, 2.6559,-2.9157,-1.1020,-0.2114,-2.7158, 0.9720,-3.1294, 1.3241,-0.4213,-4.2249, 3.5337,-2.8447,-2.4272,-4.4310,-0.1471, 0.6091, 0.4717,-2.6056,-3.4751,-4.9518, 3.2040,-1.2721,-3.8674,-0.4038,-0.8274, 1.7003,-0.9995,-2.8005, 1.1346, 3.2352,-2.8779, 3.8879,-3.9665,-1.9750, 0.6614, 4.9777,-0.1354, 2.6729, 2.9672,-0.6001,-4.7038,-2.6127, 1.7042, 4.5232,-3.5548, 4.8985, 4.2774,-4.5682,-3.1992, 1.9887,-4.0606,-4.7908,-0.0323,-0.8169, 2.0820, 1.0512,-2.5112, 2.8352,-1.1881, 3.9844, 4.6859, 2.2002,-3.0737, 1.7992,-2.7868,-0.2810,-0.4093,-0.9075,-1.8090, 0.0785,-3.0168,-2.5868,-1.2571,-1.2065, 1.0257, 1.3998, 4.5678,-4.5140, 0.8083, 4.2007,-1.1397,-2.6213,-3.8114, 2.5440, 4.2854,-3.7710,-4.7878, 2.9171
-4.4274, 0.4128,-2.8788,-3.9157,-1.4951,-4.3778, 4.6063, 4.0665, 4.3373, 4.0404, 2.4467,-0.2393,-1.6206,-4.0046, 4.6734, 4.1392,-3.3122,-1.5837,-3.4964, 4.4468,-2.2224,-4.1056, 2.3980,-2.0016,-4.8574,-3.2256, 1.4582,-0.1993, 2.0037,-4.5027, 4.7988, 1.8945,-3.0196, 2.1345,-1.5334, 0.3830,-3.9719,-3.7692, 4.9887, 2.8934, 2.2747, 3.4766,-0.2163,-3.1275, 2.6221, 2.3362, 2.3863, 2.0275, 1.2212, 2.5730,-4.9348, 2.9301,-3.3735, 1.4419, 4.4240,-0.9031,-3.4057, 1.0121, 0.2997,-2.2052,-4.4505, 3.2422,-4.6706,-1.5381, 2.6015,-2.0018, 4.1859,-0.2156, 1.0224,-4.5256,-4.2388,-2.4701,-1.3751,-3.7969,-1.7745,-1.2045,-3.6553, 4.5118,-0.5413,-1.1708,-2.4631,-1.0537,-4.7191, 0.5427, 1.5656, 3.6487,-0.2294, 1.5138, 2.1823,-2.8064
-0.5218,-0.0118, 4.1052, 1.4110, 3.0023, 2.3226, 4.4202,-2.8646, 1.9313,-3.9597, 2.5120,-0.7350,-4.2170, 1.8328,-2.2149, 4.3012, 0.5053,-1.1926,-1.9947, 2.7011,-2.1593, 4.8282, 2.5099, 2.1663,-0.1432, 3.3957, 4.2194, 2.7351, 4.4111, 0.9967, 4.6547, 1.1488, 2.0486, 4.2525, 3.4790, 1.6979,-1.3030, 2.5980,-4.0615, 3.7043,-3.1203, 2.1896,-1.2149, 4.1415, 2.8654,-0.9960,-4.6035, 3.7173, 2.6832, 2.5666, 1.5047, 4.2175,-4.1551,-4.9528, 1.9878,-0.8469, 2.0671, 3.1039,-0.9272, 0.0976, 3.2592, 3.1113, 4.1932, 3.1402,-0.7006,-3.3770, 1.7578,-2.3519, 2.7206, 4.1696,-1.9587,-3.3681,-3.7036, 1.7392,-3.9258, 0.4962,-1.5333, 3.0881,-1.3663, 3.5158,-1.5835, 0.9003,-1.5777,-2.3133,-2.9937, 3.0675,-1.8348, 4.7140, 3.6533,-3.7813
-1.6172,-3.2778, 1.7536, 4.5392, 4.4448,-1.6651, 1.4702, 0.9584,-0.7652,-3.0455, 0.7742, 2.5360,-0.0263, 2.7880, 4.5925, 3.7622, 0.7249,-3.5316, 2.5551,-1.0575,-1.9316, 4.0676, 1.8273, 0.3414,-0.7845,-4.2129, 2.8963,-1.9203,-1.2010,-1.3235, 3.7585,-0.5268, 1.0428, 4.8806,-4.1559,-2.8992, 0.5099, 4.7644, 1.8807, 1.2851, 0.2704, 2.4100, 3.3127, 4.7743,-1.3385,-2.1457, 4.1405,-2.4965,-3.9509, 4.9515, 1.9256,-3.4418,-0.4252, 4.0717, 1.2464, 1.7724, 1.1687,-3.0023, 4.2760,-1.0062, 4.7745, 1.4412,-4.1086, 1.6992, 0.3965,-3.9604, 4.7930, 3.1337,-3.1300,-2.2160, 0.7689,-3.1167,-4.8184, 4.4852,-3.2705,-2.2530, 4.4959,-1.4922, 0.1015, 4.5111,-4.1508,-1.5102, 0.2208, 3.3579, 1.1475,-1.8599,-3.9578,-2.4107, 4.9515, 1.5041
-3.9173,-3.5026, 2.8076,-4.1888, 2.7735,-2.3936,-3.5934, 4.7112, 2.5180,-1.7247, 4.2822, 2.2527, 0.5680, 0.2832, 2.8831,-3.8084, 4.7852, 4.9297, 2.2559, 1.6071, 4.3707, 3.3168,-0.7025, 2.3129,-1.6577, 1.9866, 0.7623, 2.8805,-2.0511,-1.7338, 4.4699,-1.2077, 2.1571,-4.1534,-1.6645, 2.0886, 0.4062, 0.7010,-4.5245,-4.3740, 0.4890,-1.2176,-4.5872, 3.5507,-3.4959, 2.1444,-0.7758,-1.6525,-1.1524,-2.5166,-2.4244, 0.6263,-1.8148, 0.1978,-4.7589,-4.2605, 1.3481, 1.1215, 1.5485, 2.5892,-4.0497, 4.4500,-3.3717, 2.7910,-2.8103, 0.2263,-0.6385,-1.9069,-0.6581, 0.3947,-0.5663,-4.8595, 2.8334,-3.3647,-2.7858, 0.5323, 0.6357,-2.8646,-3.2825, 1.8597, 3.7861, 3.9660,-3.7705,-1.2287, 4.6181,-0.3417,-2.2555, 0.1118, 4.8297,-2.5444
