 3.7887, 2.6247, 4.9835, 2.4751, 3.8030, 0.7502,-4.3079,-0.2846, 1.6414, 1.2787,-4.8827, 2.3393,-2.6423, 2.1350,-1.3131,-4.1914,-1.9780,-4.6674,-2.0593, 4.7375, 2.2619,-2.7988, 0.0663,-2.9773,-0.8340, 0.2424,-0.6629,-0.8271,-2.2864,-3.6890, 4.2527, 2.4907, 4.9623,-3.4338,-0.9782,-2.3552, 1.7455, 3.2412,-2.9966,-1.9218, 2.9404, 2.4733,-4.2344, 4.0824,-3.3259,-0.7806, 2.8171,-4.0893, 2.7766,-2.2435,-4.7517,-2.4604,-2.9249,-3.2379,-3.6101, 2.8277, 2.0692, 3.8643,-0.0648,-1.7060,-2.5765,-2.4616,-4.4051, 3.6144, 4.4083,-3.4218, 1.0113, 4.9624, 3.5597,-1.7166,-2.4503,-4.3711, 4.6900,-1.6982,-1.9919,-3.4223, 3.3783,-1.9832,-2.6264,-0.1465, 3.6570, 4.7378, 0.4923, 3.4460,-1.4594, 3.8698,-2.7090,-0.5138,-4.7038,-2.7527, 1.2927, 0.9188,-2.2402, 4.3764, 0.3238,-3.1449,-1.2777,-0.3030, 2.1996, 1.6110
-2.8323,-3.5353, 3.4242,-1.3508, 2.2456,-1.6613,-3.9440, 0.6122,-3.7138, 1.0309,-3.5516, 2.4757, 4.1575,-3.0880, 2.6217, 3.9935, 3.8034, 0.1418, 1.4908,-0.7241, 1.4796, 3.2046,-1.7434, 2.6022, 3.0641, 0.4499, 2.8978,-2.4005,-1.3121, 0.1457,-1.2534,-4.7854, 2.1172, 3.8105, 3.9795, 0.7003,-3.7978,-0.8256, 3.1044,-1.1256,-4.2750,-1.0297,-4.8142, 4.8937, 0.1579,-4.3045,-4.0611, 3.8947,-4.1243, 0.3387,-3.1477, 1.2347, 0.3870,-4.1945, 4.1543, 4.1872,-3.9838,-3.3800, 2.9255,-2.9298, 1.2937, 1.5533,-3.2072, 3.4578,-3.8910, 4.7053, 0.2188,-4.0623, 3.3341,-1.9916, 3.6360, 2.8936,-2.6650, 0.9653,-1.6900,-1.5130, 2.9660, 3.1418, 0.6350, 1.3477,-3.2576,-0.6326, 0.6302,-2.9549, 2.9832, 2.1846,-0.5847, 3.2934, 3.3706,-1.0726,-1.4659, 4.4584,-4.6775,-4.3792,-2.7271,-1.4466, 2.6070,-3.3393, 4.5194, 2.9897
 3.8279,-4.7760,-3.1627,-1.0502, 2.2891, 1.2818, 3.1412, 4.0643,-1.0608,-3.7924, 0.3880, 3.7879,-4.0342,-1.7846,-2.8036, 3.7046,-0.0955, 4.8611, 3.6287,-4.8997,-2.8626, 0.6400,-2.1637, 2.0211, 3.9781,-3.5545, 1.7823,-4.6817, 3.6207,-3.7412, 1.8749,-0.6170, 2.8036,-1.9814, 3.4262, 3.8574, 4.2342,-3.3612,-2.4676, 4.4854, 0.7992, 4.1968, 4.8326, 0.8515,-3.1824,-2.5961, 4.7645,-2.6331, 2.8120,-1.7659, 4.5768,-3.1636, 1.2036, 3.3542, 3.1450,-2.1008,-2.0030, 2.1247,-4.2610, 1.8732,-2.3166,-3.3902, 3.0950,-3.9177, 4.1927,-0.7007, 2.4095, 4.5497,-1.7648,-3.5921,-1.7101, 0.1574,-2.8905, 0.5187,-1.4250, 4.3681, 4.0802,-2.1203, 3.8193,-3.7822,-2.3894,-4.4407,-2.6652,-3.5358,-3.4706,-4.4408,-3.4469, 0.4559, 3.8367,-4.2860,-1.7609,-2.7186,-2.3505,-0.3235, 0.0460,-4.7309,-0.8231, 3.0163,-1.4624, 2.1743
-0.9240,-3.4812, 4.1576, 0.3867,-1.5789,-1.7443,-4.6611,-0.1742, 2.0991,-2.2428, 1.5826,-2.8056, 1.6936, 4.7504, 3.2465,-0.2128, 2.6868, 2.6873, 3.1850, 4.6613,-1.5562,-1.9627, 2.7279, 1.7229,-3.2425, 2.4923,-1.5022, 2.7567,-3.6129,-0.7097, 2.3199, 0.0458, 1.0874,-0.1646, 4.8824, 4.3575, 0.4167,-2.1337,-3.7959,-1.5980, 2.4937,-0.4123, 3.9752, 1.7226, 4.1645, 1.8355, 0.2849,-0.0876, 0.8409, 2.4830, 0.1118,-3.2905, 1.9481, 2.4961,-1.7035, 1.6582, 4.0933,-0.4039,-0.8400, 4.5502,-1.1775,-3.7588, 1.1703,-4.0071, 4.9762, 3.0783, 3.6564,-4.0997,-0.2224, 3.9537,-3.9596,-3.1489,-2.5149,-1.7897, 1.8727,-2.6738,-4.9768,-0.3593,-0.5264, 0.9277,-1.7845,-1.8374,-3.5852,-4.0827, 4.7467,-1.3200,-1.9290, 4.6280,-2.3685,-2.3471,-0.8492,-2.3410, 1.3083, 2.1482, 0.1799,-2.6084,-1.1894, 2.7866, 3.5757,-2.1958
 1.2223, 2.3066,-4.2093,-1.0063, 0.2537, 1.8704, 4.9919, 3.3086,-0.7454,-0.1306,-3.1599,-1.6635, 0.7797, 1.5330, 3.6698,-0.3395, 4.9928,-2.9742, 3.2709,-4.5553, 3.8149, 1.6292,-0.8121,-4.9601,-4.9691, 3.7460,-2.6592,-0.0247, 3.8264,-4.1731,-1.1528,-1.6673, 2.3201, 4.8624, 3.5124,-2.3509,-4.6608,-4.5099,-1.8484,-3.3159, 2.7275,-2.2325, 2.6290, 3.6137,-3.0086,-2.6112, 4.4715,-2.4856, 2.4672,-1.0346, 3.7915, 1.7460, 3.8690, 2.7188,-0.2366,-0.3620, 4.6371, 4.6791, 1.4975, 3.1203, 3.0539, 3.3139, 2.8047, 1.1946,-0.7136,-3.1957,-4.1651, 4.1830,-0.1699,-4.6778, 0.3153, 1.2320, 4.8720,-1.0504,-4.0019, 0.6318, 4.5437,-0.7185,-3.4303,-0.9202, 4.4443,-0.5660,-0.7392, 4.4435,-3.7372,-0.2064, 4.7770, 1.3332,-2.7787,-1.0561, 1.1786,-3.6345, 0.4655, 4.9837,-1.3605,-4.5592, 0.9020, 4.0171, 2.8781, 0.2692
 4.8619,-2.4440, 2.1620, 1.7019,-3.6412,-3.7343,-0.7638, 1.8089,-2.8291, 1.6789, 0.2334,-4.7936, 3.0379, 3.0660,-0.5448, 3.5738,-2.0450, 1.7331, 4.5021,-0.9886, 4.4231,-3.3951,-0.9074,-4.3078, 2.9631, 1.7945, 2.3293,-1.0451, 0.6806,-3.1264, 2.3492, 1.1898, 0.4220, 3.2991, 2.9862,-2.1429, 1.7109, 3.7949,-0.2215, 2.8204,-4.5003, 4.3804, 1.0013,-2.2633, 2.8175, 3.4507, 0.8437, 4.9525,-2.8510,-1.6251,-4.2125, 0.8061,-2.5063,-2.1042, 4.0568, 4.0170,-0.7593,-0.9784, 3.5200, 3.6507, 2.0737,-4.3490,-1.4851, 3.8647,-4.9665, 1.4433,-3.8808,-3.8416,-1.2338,-1.1917,-1.9983,-2.0399,-1.1966,-2.5192, 2.4518, 3.0294,-0.4009, 2.8990, 2.3898,-1.7955,-3.8886, 1.8148, 3.4659,-1.7731,-4.7909,-2.4247,-0.9079, 0.5868,-1.1493,-4.4848, 2.7410,-0.6023,-2.7522,-2.2189,-0.6485,-3.2947,-3.5592,-0.4936, 2.2426,-0.5712
-3.8372, 4.6101,-0.3504, 0.2972,-3.7467, 2.2089, 3.8308, 4.1279,-2.5487,-4.2348,-3.6050,-2.2701,-1.1874,-2.6691,-1.5170, 2.0520, 4.7593, 2.8425, 3.2322,-1.8531, 3.5742,-3.7393, 3.6271,-3.9242,-2.0449,-4.6734, 1.4193,-1.7470, 2.9314,-0.2228, 3.0543, 4.3357, 2.9041, 4.3037,-0.5214, 0.0302,-1.9736,-0.4478, 1.3728, 2.3049,-0.1888,-0.0990, 3.3672,-4.7771,-0.6128, 2.4030,-3.7943,-0.3924,-3.3462,-3.8553,-3.2108,-0.4050, 4.3595, 4.1349,-1.7009,-0.3992, 4.8263,-4.3238, 2.3898,-1.7463,-2.1541,-2.0073, 2.9659, 0.5861, 3.2198,-2.6285,-1.2868,-4.4403,-0.0406,-3.0366, 4.8834,-0.8732,-4.5787, 3.1784,-0.8879, 2.7349,-2.6600, 0.7321, 0.0509, 0.4219, 1.0978,-1.3324, 2.1526, 3.0222,-0.0398,-0.9490, 3.6596, 0.5603, 3.9031,-4.4251, 4.0126, 4.7147,-4.2765, 4.6334,-0.7676,-2.7935,-1.7624, 3.4461,-2.3862,-0.5508
-1.9280,-2.7787, 4.1573,-1.7485, 0.5238, 0.8182,-2.2395,-2.5352, 0.8378, 3.4424,-3.8769, 2.2226,-1.8126,-0.7292, 3.6752,-1.8747, 4.5969,-1.4779,-0.0891,-3.0968,-1.7725, 1.7420,-4.3298,-1.1464,-4.1341, 1.2071,-4.4447,-0.7321,-1.4811, 1.1157, 1.0876, 0.3379, 3.9807, 2.9662,-2.7932,-0.6853, 4.9908,-2.8774,-1.7941,-2.2213,-0.7865,-1.4144,-0.0955, 2.4512, 3.9036,-2.3327,-4.7125,-0.3623,-1.9145,-1.9470, 3.6984, 3.0608, 2.8495, 1.5822,-0.9066,-2.9304,-1.2930, 1.0155,-1.0441, 2.2267,-3.4852,-3.6176, 1.6738, 4.3122, 0.6108, 3.2441, 3.0924,-0.2773, 4.2997, 0.0087, 4.7709,-4.7616,-4.6050,-2.5023,-0.5582, 0.1808,-0.6612,-4.1330,-4.1166,-4.7256, 3.9748,-0.7886, 4.2172, 4.6151, 4.2821, 2.3205, 0.3981, 2.6882, 4.9338,-4.3405,-1.7420,-0.4125,-0.6175,-2.4811, 2.6552,-3.4816,-3.2903,-3.0317, 2.9320,-0.6017
 0.6480, 0.9488, 3.6256,-2.2405,-0.2774,-4.0979,-0.0185,-0.8497,-2.4758, 2.6150,-3.3228,-3.0586,-1.8676,-3.0050,-1.5587,-4.6418,-3.5251, 0.2535,-1.6331,-0.0124,-1.9007,-3.5823,-1.3168, 2.6165,-0.3279,-3.4891,-4.7286,-3.5729,-3.1872,-2.8992, 3.6018,-2.5309, 0.7498, 1.4582,-4.9642, 4.0828,-0.7405, 3.6264, 0.2073,-0.5309, 4.2962,-4.3791,-4.9794,-4.6081, 2.9646, 2.1823, 3.9728, 2.6654,-4.2451, 1.4535,-3.6240, 3.1202, 1.7823,-4.6549,-4.9193, 1.4401, 0.1833, 1.5591, 2.7731, 1.1057,-3.0506, 4.9057, 0.6526,-3.5101, 1.5828, 1.0796,-3.1026,-3.1744,-0.2915,-4.5335, 3.4238, 4.4846,-3.3786, 4.0937,-1.6927,-2.5351,-2.3496,-1.9820, 0.1762,-1.9989, 3.0038,-1.5427, 0.4169,-0.0133, 2.5625,-1.9384,-0.7185,-4.4188, 2.4180,-2.3617,-4.7746,-0.6595, 4.2338,-0.0045, 1.1518,-3.0623, 4.6845,-2.9359, 4.6456,-4.3002
 4.2006,-3.9996,-3.6845,-2.2612, 0.8424,-0.7951,-0.9450,-2.5024,-3.8314,-2.9478,-1.5195,-1.3758, 0.0384,-2.5776,-1.6563, 4.4583, 3.1215, 1.4630, 2.8552, 1.9759, 0.0434, 2.0950, 4.8986, 3.6051,-3.5458,-4.2677,-3.3939, 4.2107,-4.9838, 1.5467,-1.9777, 2.9664,-2.0387,-1.7195,-3.9148, 0.0113,-4.4440,-3.8080,-3.0658,-1.0616,-3.6618,-1.0426,-0.8442,-2.9382,-2.2413,-3.4862, 2.0170, 4.6604,-2.8108, 0.5857,-3.0901,-1.7209, 3.8297, 4.0183, 3.9541,-1.6831,-1.8390,-0.7498, 2.5066, 2.5799, 0.4461, 2.2298, 3.0713,-0.6371,-0.0742,-2.5595,-4.7327,-0.4597,-1.1618,-1.6367,-2.8066, 0.9701,-1.2885, 0.9159, 4.6390, 0.4562, 0.0983,-1.0896,-1.3753,-3.5173,-0.7719,-2.8798, 2.0477, 3.4001,-0.9279, 4.6409, 4.9024, 4.8146,-0.2347,-2.3336, 0.8880,-3.5433,-2.6743, 0.5826,-1.1313, 3.0083,-1.0177, 3.1796, 0.6449,-0.0296
