-4.8991,-2.4680, 2.6593, 0.4101,-1.7787, 3.5100,-0.2182,-4.7554, 0.3713,-0.4113
 0.0418,-2.1652,-2.5728, 3.8538,-4.6262,-4.8935,-3.1083, 2.0191, 1.9994,-1.8507
 3.5682, 2.4156, 1.6943,-0.1403,-1.0035, 1.9273,-4.9504, 1.2321, 1.9530,-4.8593
-0.3247,-3.8610, 3.7573, 2.4066, 3.0088, 0.9381,-1.4002, 3.2414, 1.7088, 0.7546
-3.9656,-2.5674,-3.4596,-2.0709,-1.1982,-2.1543, 4.2556,-0.4490, 0.5934, 4.6637
-0.7199, 2.0294, 4.3842, 0.9235,-3.2241, 1.5925,-2.0530,-2.3801,-4.2350,-4.4511
-0.6052,-2.1989,-3.9737,-4.2756,-0.6513,-0.8650,-4.6651, 1.8953,-1.8007,-2.0705
-0.7940, 2.8344,-0.5602,-3.5387, 2.4083,-4.1876,-1.6309, 2.8861, 2.4602,-2.4562
-3.8608, 1.6446, 4.6533, 1.9051,-2.6387, 2.7188, 3.7343, 3.7376,-0.9061, 2.8321
-2.1292, 4.5615, 4.1119, 0.7397,-3.4815,-3.1717,-4.2984,-0.8524,-0.4700,-1.6797
