 2.7227, 3.1118,-4.8075, 0.3102,-3.8145,-2.0499,-3.7711,-0.9529, 1.6719,-0.2915,-2.2062,-1.5770, 2.4658,-1.0206, 0.3245,-1.7211, 0.0653,-1.0155, 1.9867, 1.3272, 0.2282, 1.2450,-0.8161, 2.5014,-1.0802, 4.5506, 0.8817, 3.5201,-2.6793, 3.2387, 3.5204, 0.5965,-4.0499,-1.0340, 2.8661, 2.6164,-0.3880, 2.6260,-1.1376,-0.2024, 2.0890, 0.8862, 0.1061, 3.3489, 1.1016, 0.0305,-3.6161, 2.0470,-4.8019, 1.3598, 3.2624,-1.5515, 3.6272, 2.1519, 3.1287,-2.6345, 4.2030,-3.4301,-3.8003,-1.7537,-3.3988, 2.2153, 4.5706,-0.3087,-2.6223,-4.0848,-0.7478, 3.2994,-2.7013,-1.9285
 4.4253, 0.6855,-0.5548,-1.8899, 4.3194,-2.5421,-2.2652,-1.1918,-1.1591,-4.7345,-1.8280,-4.3165,-2.0017, 0.5649, 0.2057,-2.7086, 0.0757, 2.5432,-1.7881,-0.5465, 3.9455,-4.2473, 1.4621, 3.5410,-0.4243,-2.4618,-1.5801, 3.7737, 1.9423, 2.0066, 3.3008, 1.8567,-4.7694,-3.5865, 1.6745, 2.7101, 2.9767,-1.3340,-3.9238, 1.9922,-3.6297, 2.9649,-2.5142, 1.5903,-0.9588, 3.3969, 0.3261,-4.7122, 2.7383, 0.0555, 0.8429, 2.8442, 2.1526,-2.1214, 1.6971,-3.9467,-4.7703, 3.2682, 1.5797,-1.3685, 1.5098, 4.0843, 0.1111, 3.1277,-0.5073,-4.1113,-1.4798, 0.5903,-3.9447, 1.8352
-1.4530, 2.4277, 3.7198,-0.8671, 1.5855,-0.1928,-2.2096,-4.8253, 4.9634,-0.9557, 3.7667,-2.4628, 2.3537, 0.4210, 2.8789,-2.3085, 2.0453,-4.7177, 0.9679, 3.1550, 3.0605,-1.3402, 1.7540,-4.1126, 4.7782,-4.3631,-2.8159, 2.2371,-0.5275, 3.7931, 3.6558,-4.3657, 0.4292, 2.2331, 3.2243,-1.6595,-2.5408, 1.9070, 2.2035, 3.5322, 3.9302,-2.7109, 2.3486, 4.6638, 3.6609, 3.6693, 1.0932, 2.9118,-4.0944,-1.2337,-3.2419, 0.9942, 1.5353,-4.0284,-3.4613, 3.5359, 0.8433, 2.4074,-2.6788,-0.8464, 2.3621, 0.4865, 2.6184,-4.3751,-1.3601,-4.4589,-2.6831,-4.6925, 0.1097,-4.8745
-0.1860, 0.1563, 0.7658, 2.0858,-4.6429, 2.4864,-1.2079, 0.1228,-0.2783, 1.7374,-1.4013,-1.3387, 2.3282,-2.5661, 2.5636, 3.1515,-3.4680,-3.5380,-4.8681, 3.8052, 1.1808,-2.6514,-3.3980, 4.0317, 3.8331,-3.0152,-4.3495,-0.6629, 3.0240, 4.8323,-2.7535,-3.1853, 3.9465,-1.3847, 3.4285, 2.6085, 0.4661,-3.3672, 4.1726,-0.6768, 2.4005,-0.9068, 1.6522,-3.7182,-4.1903,-2.0952, 3.2096, 0.6719, 0.1913,-3.8178, 2.3785,-2.5943,-4.6948, 0.8549, 3.4645,-3.8582,-4.8510, 0.5899, 1.5057,-3.0938,-3.0200,-4.0237,-3.0257, 3.2156, 4.8370,-3.7144, 4.1408, 3.9820,-0.4182,-1.2256
-2.8829, 1.9299,-4.2914,-1.3465, 0.5497,-3.6108, 0.0658,-1.1931,-3.7522, 3.0364,-0.3177,-0.0991,-2.9019,-4.9265,-2.1853, 1.0415,-4.2190,-1.0885,-4.3328, 4.9709,-4.3219,-1.2884, 2.9720,-2.6846,-1.7784,-4.2611,-0.5990, 2.1865,-4.4730,-3.7041,-4.3771,-0.5038,-0.6519, 4.7014, 0.9507,-2.3473,-4.5495,-2.8660, 2.1819, 0.6743, 3.2487,-2.1788,-1.4244, 0.0222, 0.8338, 1.0668,-2.0336,-4.0165,-1.2578, 3.1708,-4.4560, 4.9250, 4.2164,-1.4857,-4.6212, 3.5359,-1.4959,-4.8297,-0.1640,-3.5172, 4.5201,-3.6686, 3.8017, 1.7954, 2.1508,-0.8018, 1.3699,-4.8315, 2.7717,-3.0142
 0.2967,-4.1662, 1.0963, 0.7270, 4.3571,-1.0132,-0.9289,-0.6364,-3.5517,-3.9769,-1.0528, 1.3575,-1.4378,-4.6868, 4.2412, 3.3162,-4.4230, 2.2703,-0.7282,-3.0616, 0.1382, 4.7494,-1.0918,-4.6159, 1.1056, 4.6614, 1.4502, 2.0203,-0.6713, 1.0595,-2.1687,-0.6388,-3.6508, 0.2549,-2.3416,-2.3521,-3.8211,-0.5268,-4.0095,-1.9959,-0.0053, 4.0953,-1.5849, 4.7703, 1.2429,-0.0945, 2.3236, 2.3763,-3.8074, 1.4498,-1.9380,-1.9438,-2.4312, 4.2544, 0.7257,-2.8670,-3.7086, 2.0841,-2.5595, 2.7994, 0.0031, 1.4915,-1.5496, 1.8728,-3.7889,-1.7328,-0.4144, 1.0748, 0.7717, 1.9085
 1.7050, 2.0196,-4.4115,-2.2120, 3.1269, 4.8107,-3.6589, 0.8941,-0.2073, 3.7405, 2.7431, 4.6542,-0.3343, 1.4582, 3.0807, 3.9622,-2.4824,-2.5954, 0.3091,-4.5124, 2.5824, 3.2391, 4.7170,-2.5708,-4.7194, 3.1146,-0.8034,-2.5159,-2.9334, 2.1088, 3.4947, 3.5771,-1.0933,-1.4691, 0.5067, 0.7039, 3.5434, 0.7641, 2.7366,-1.3860, 3.6108, 3.7770, 1.6528,-4.2528, 1.3353, 1.0046, 1.8392,-0.7410,-2.5444,-1.2494,-4.7006,-0.9950, 2.3332, 0.0793,-2.2395,-3.7655, 3.6406, 3.6508,-0.8856,-2.9258,-1.7275, 4.8332,-4.3755,-0.7103, 3.2977, 1.3435,-1.4399, 1.9692,-2.6227, 3.3976
 2.3560,-1.4067,-4.7349,-1.2274,-0.7477, 4.2042,-3.1787, 2.1120, 0.5175,-3.3309, 3.0097,-0.5614,-1.0634,-1.0603,-0.8979,-0.5153, 0.5466, 1.7544,-2.5839,-4.0771, 3.3413,-1.2700, 2.8279, 3.8340,-1.8593, 3.3134, 2.8933, 1.4234,-1.4546,-0.7784, 1.5572,-3.4442, 4.2724, 3.1336, 2.9167, 2.2799,-3.6150, 0.7252, 0.0230, 0.6895,-1.9812, 2.8842, 0.0685, 3.7674,-1.9303,-2.3495,-3.6873, 1.4568, 4.8688, 4.3766, 4.0905,-0.8793, 3.6900, 3.2063,-2.2473,-1.9221, 4.8770, 4.0483,-1.8095, 3.3297,-1.4325, 0.2355,-0.5267, 1.0671,-0.9723, 0.8347, 3.2698, 0.2404, 2.4156,-4.5601
-1.3977,-3.1350,-2.0455, 0.8484,-4.9914, 4.2286,-4.4566,-0.0639, 1.9385,-1.0577,-0.8408,-0.0837, 2.9185,-3.8398,-0.5756,-4.7006,-1.8378, 1.7979,-4.2570,-2.5898, 1.2404, 3.0271, 2.2738, 4.3469, 4.2359, 1.3719, 2.5845, 4.1613,-1.7966, 3.5584,-1.9135, 4.8925,-2.2806,-1.4675, 0.0758,-3.2591,-2.4319, 2.3679,-2.9506,-4.2420, 1.3704,-3.2385, 0.8292, 0.1903, 1.5851, 2.7267,-4.9132,-4.3601, 4.2383,-4.9425, 3.5515, 0.6038,-3.8678,-2.9876, 1.8899,-3.3146, 4.6268, 3.7345, 4.6172, 2.2092,-0.7694,-1.7480, 4.7165,-4.9638, 2.4101, 0.5278, 4.3846, 3.4739, 2.5251,-0.9002
-0.2657, 2.9091,-3.0416,-3.0499,-0.4997, 1.8068,-3.7887, 0.0284,-3.5644, 2.2747,-3.7978, 0.0799,-1.4918, 4.6544, 2.0340, 1.9187,-0.1757, 4.5377,-1.7507, 4.9886, 0.0426,-4.6378,-3.6578,-2.4192, 3.7719, 4.0050,-4.4779, 3.9386, 0.7640, 2.3179, 3.5669, 3.1630, 1.3356, 3.3319,-3.3977,-3.3253,-0.9467,-3.0429, 0.9250, 1.8753,-0.3932,-3.8154,-0.6735, 2.9359,-4.0010,-0.9554,-0.5218, 4.5515,-2.5528, 0.9159,-1.1015,-3.0301,-3.7665,-0.6539, 4.3888, 1.0946,-2.9721, 4.7782, 2.3459,-4.7095,-2.1208,-4.3165, 3.4810,-3.4676, 1.0179, 2.6883, 2.1548,-3.2215, 1.1190,-2.5945
