 0.3689,-3.0715,-3.4500,-2.8981, 3.6921,-2.5190, 3.0821, 3.2750,-1.3572,-4.2383,-1.6423,-3.6860,-1.8639, 0.8527, 2.9092,-1.9146,-2.6264, 3.7170, 4.1742,-4.0449,-2.9647, 1.0119, 1.7608,-2.0036, 4.3998, 2.9223, 0.5360,-0.4307, 2.0080,-0.9659,-2.5991,-4.1835, 3.4108, 2.9929,-0.6051, 2.3061,-1.1352, 4.5723, 3.6545,-3.5499, 2.7638, 1.9825,-3.2028, 4.8459, 3.9688,-4.1841, 1.0488,-2.5701,-2.3549, 0.6515, 0.4057, 4.5529, 3.4436,-4.7936, 2.8571, 0.4317, 0.7792, 4.5662, 3.0035,-0.6023, 4.1880,-3.4268, 2.4410, 0.0990, 2.5472, 1.1317,-4.4969,-1.5058,-1.8493, 3.0024
-3.3866,-1.5491, 2.5612,-1.9737, 1.1431, 3.6398, 3.0152,-2.4640, 0.5678, 0.3085,-0.4050, 3.5705,-0.3415, 1.0085,-2.7174, 4.6663, 3.1793,-2.4466, 1.6455,-1.7956,-4.9093, 1.4497,-2.4822,-0.4917,-1.9386, 2.4842,-1.6831,-4.5013, 3.3692, 4.3441, 4.5862,-2.6447, 4.8115, 0.2665, 4.8364, 2.0456, 2.2733, 0.2696,-0.6404, 3.8375, 1.0940,-4.7772, 3.5032,-3.2001,-3.4295,-2.4802,-1.8263, 4.1629,-1.3673,-3.9154,-2.8695,-1.2803,-1.4983,-1.0234,-3.0025,-4.9366,-4.5925,-4.0215,-4.4996,-2.1207,-3.5112, 4.7359, 3.4078,-1.9575,-0.0690,-3.6472,-0.7985,-1.9801, 2.6723, 2.5592
 4.7907, 2.5812, 1.6078, 4.5911, 0.8248, 0.4153, 3.8900,-0.2826, 0.5061,-2.0389,-0.2535, 2.2630, 0.1027, 0.4365, 3.1987,-1.9475, 3.7605, 3.1148, 4.8740, 0.3411, 2.4214,-3.0408,-0.4593, 4.1365, 1.9700, 4.7437,-0.8655,-3.9941,-2.2398, 4.8626, 4.2207,-4.8605,-0.2969, 2.4853,-0.1601,-0.3362,-1.3205,-2.6775, 1.9951,-3.6667,-3.2720,-2.0170, 3.0865,-2.6455, 2.3898, 0.8369,-2.6041, 2.4376,-4.1038, 4.0080,-0.7834,-1.4056, 0.8906,-0.7100, 3.0546, 2.7605,-4.1120,-1.0476,-4.0649, 4.4774,-1.8727, 0.6552,-0.0213,-0.2609, 0.7541, 4.2556, 3.2154,-1.0764,-3.1891, 2.1821
 1.2112, 0.4190,-0.3218, 2.0722, 0.2111, 1.7238,-2.3592, 4.4575, 3.7858, 4.7780,-2.1268, 3.0812, 2.8152,-3.5523,-3.9903,-3.6199, 3.9482,-4.2199, 0.0565,-0.3520,-4.6696,-2.7668,-1.6360, 0.4139,-0.4727,-2.5127,-1.0169, 0.1993,-2.4736, 3.9117, 3.4442, 0.8528, 2.4929, 2.5922, 2.7062,-2.2568, 4.6833,-0.4991, 3.9041,-3.4697,-3.4651, 3.3253, 2.7137, 1.0488, 4.7837, 3.9107, 1.6654, 1.0289, 3.9800,-4.6948,-3.3853, 1.1835,-3.0953,-1.0371, 4.0713, 3.1953, 2.5115, 4.4385,-1.3249, 0.4836, 3.3279,-2.4482,-4.1684, 2.6013,-2.0069, 0.9750,-1.2536,-2.9992,-2.1901,-4.4328
 4.4240,-1.7719,-1.9502, 1.4555, 0.4396, 0.3072,-3.6366,-1.1707,-4.2256, 4.1397, 0.5024, 0.1699,-0.9590, 0.5475,-1.2576,-2.6021, 0.8962, 3.9366,-1.8453, 4.5374, 4.5038, 1.8655,-0.6665, 0.0553, 3.6706, 4.2846,-4.2255, 1.0699,-2.8033, 3.0835, 4.8628, 2.1452,-2.7657,-1.0310,-2.0982,-1.0459, 3.2922,-2.2657,-0.1338,-2.9452,-4.0773,-2.0460, 0.5070, 1.6113, 2.0942, 0.6073,-3.9392,-3.2386,-4.3186,-3.6847, 2.0902,-4.4148, 0.8295,-4.1730,-0.8759, 1.1097,-0.0600, 0.7127, 1.7424, 3.7917, 3.9303, 4.8116,-2.2340,-3.8720,-2.9159,-3.4637, 1.7181,-3.6885, 4.2906, 1.1743
 2.6985,-2.6460,-0.7081, 3.4439,-2.4071,-4.3467,-4.2113, 3.2099,-1.3249, 0.9897,-2.6378, 0.8977, 0.8779,-0.7888, 0.5802,-0.0391, 4.5296,-3.5712, 4.6600, 4.7614,-3.9740, 0.1044, 1.8181, 3.8310,-4.8213,-2.4222, 1.4409,-1.7102,-3.4311, 0.1363, 2.2985,-3.8492,-4.0788, 0.0991, 2.5193, 0.0389, 4.8906,-3.2401, 4.5976,-0.0874,-1.2554,-2.8901,-3.3435, 0.0409,-2.3550, 3.5925,-3.8862,-3.8961, 4.0904, 2.0438,-0.8528, 4.2942,-0.2037, 1.2881,-3.5729,-4.5173,-1.1023, 4.3104, 4.4844, 2.5232,-2.1345,-3.4154, 1.6712,-2.1652, 0.7018,-3.1155,-0.7271, 2.5397,-3.3281,-0.6139
-4.2295,-4.6936,-4.1724, 0.6278,-1.1732, 4.1896, 4.4204, 1.0835, 3.5119,-0.4807, 2.5411, 4.4139,-1.6690,-4.9722,-0.6160,-3.5384,-0.9610,-3.7546,-1.3759,-3.8440, 4.8539,-4.9339,-1.1552,-4.3243,-1.4937,-1.5407,-3.0393, 3.2416, 3.7795, 2.0965,-3.5282, 1.9875, 1.4485, 2.5268,-4.9262,-1.6095,-0.4763,-4.6768,-0.7707,-2.1907,-3.3826,-1.2589, 3.9564,-0.0689,-2.4503,-0.2420, 0.9675,-1.2586,-1.5660,-3.6933, 1.1466, 3.9176,-4.4856, 0.9396,-4.0381, 1.6042,-2.9895, 0.8497, 0.9582,-2.3151,-3.8959, 3.2320, 1.7213,-2.0670,-2.4612,-2.6707,-3.3303, 0.2171,-3.0193, 1.7113
-2.9764,-0.4952,-2.2625, 0.4527, 2.8599, 0.9715,-0.8546, 0.5353,-3.6708,-1.5002,-0.2623, 2.7999, 3.5927,-4.0563,-1.2830, 1.4137, 4.4326, 2.9485, 2.7859, 4.5804, 1.8546, 2.2625,-4.9213,-0.8758,-2.5606,-0.2090, 1.0087,-4.2721, 2.9598,-2.8147, 2.3581, 3.7112,-2.0219, 1.7266,-2.6885, 4.0669,-4.1795, 1.3947,-1.4491, 1.6735, 0.5627,-4.9649,-4.8286, 4.8750, 1.7473,-0.0715,-4.0761,-0.2843, 2.5320, 2.3434, 1.9729, 4.2441,-0.0798,-3.1828, 4.9933,-2.8543, 4.4560,-3.1455,-3.3354, 0.4868, 2.0400,-2.6347, 3.5357, 4.6122, 2.3737, 4.5390,-0.2179, 1.0211,-0.7606,-2.0847
-2.9583,-3.1023, 4.7273, 4.9375,-4.3661,-3.3381,-1.2149, 3.5724,-1.3837, 4.6037, 0.4029, 3.0344, 2.5187, 4.9130, 1.2488,-4.2961, 1.8953, 2.4982,-3.8445,-1.1400, 1.1701,-0.7138, 2.8699,-1.1168, 0.5775, 4.5377,-2.2503,-1.7523,-2.5906, 2.8409,-0.7268, 4.3145, 2.6692,-1.5540,-2.7933, 2.5353, 1.2611,-3.6306,-2.4441,-4.3356, 1.5541,-3.0089,-4.1467, 2.7752, 2.0686,-1.1071,-4.4200, 2.7850,-1.2520, 2.7118,-2.9083, 0.7774,-3.8008,-4.4306, 1.7811,-3.9081,-2.1349, 2.6985, 4.3299,-3.0056, 0.0207,-2.4755, 4.0329, 1.6067,-4.4593,-1.8604, 3.7958, 4.8850,-1.0134, 4.6172
 1.7443, 1.3236,-0.0835, 1.8542,-2.3345,-0.0638, 3.3914, 0.8616, 1.6190, 1.8912,-4.3054, 2.0806, 1.0615, 2.6812, 4.5043,-4.9116,-3.6856, 0.3298, 4.0169, 2.6623, 3.5000, 2.7403, 1.2659,-3.9105,-3.1649,-4.5886, 2.3799,-3.0665,-1.0630, 3.3932, 4.1041,-1.8888,-2.7730, 4.3250,-0.1963, 4.6637,-3.9440,-0.7100, 2.3503, 4.4294,-1.0521,-3.5994,-2.9447, 3.0199, 3.5051,-0.6304, 3.2584, 1.0867,-1.4651,-3.2744,-2.7718, 3.2579, 4.1324,-0.1794,-4.8045, 2.6129, 3.2874, 2.6122, 0.4312,-3.9267, 0.5365,-3.5722, 1.4190, 1.4515,-2.5960, 0.4387, 4.6859,-3.3547, 3.9087,-0.8243
