 3.1867,-0.0745,-0.4846,-0.4676, 0.0659, 0.1536,-0.2856, 0.2075, 0.2574,-0.2364
-0.0745, 4.0708, 0.0820,-0.3884,-0.2632,-0.3940, 1.0034,-0.4574,-0.0191, 0.0041
-0.4846, 0.0820, 2.4810, 0.1267,-0.0026, 0.6181,-0.0579,-0.6736,-0.5328,-0.0593
-0.4676,-0.3884, 0.1267, 3.5655,-0.4323,-1.4473,-0.4163, 0.1085, 0.0375,-0.4825
 0.0659,-0.2632,-0.0026,-0.4323, 2.5299, 0.1243, 0.4738, 0.1564, 0.2695,-0.1405
 0.1536,-0.3940, 0.6181,-1.4473, 0.1243, 3.6722,-0.4199,-0.3684,-0.4496, 0.1864
-0.2856, 1.0034,-0.0579,-0.4163, 0.4738,-0.4199, 3.9593,-0.1862, 0.6628, 0.0329
 0.2075,-0.4574,-0.6736, 0.1085, 0.1564,-0.3684,-0.1862, 3.3873, 0.3209, 0.4397
 0.2574,-0.0191,-0.5328, 0.0375, 0.2695,-0.4496, 0.6628, 0.3209, 3.0931,-0.3293
-0.2364, 0.0041,-0.0593,-0.4825,-0.1405, 0.1864, 0.0329, 0.4397,-0.3293, 3.1173
