 3.1458, 0.2155,-0.0055,-0.2781, 0.4300, 0.0279, 0.1174,-0.2320, 0.2476, 0.2426, 0.5010, 0.0626, 0.0621, 0.0536, 0.2157, 0.7692, 0.2693,-0.3038, 0.1288, 0.1459
 0.2155, 3.3280,-0.2259, 0.0390, 0.0636, 0.3883,-0.3093,-0.0471,-0.0717, 0.4321, 0.0301, 0.2749, 0.2500,-0.0495,-0.0541,-0.1133,-0.1219, 0.1557, 0.0339,-0.1249
-0.0055,-0.2259, 2.8397, 0.0523, 0.3133,-0.3295, 0.1209,-0.0284,-0.4006,-0.1841,-0.3436,-0.3191,-0.3585,-0.2071, 0.2175, 0.2314, 0.0386, 0.3561, 0.0890,-0.0798
-0.2781, 0.0390, 0.0523, 2.8751,-0.2584, 0.2235,-0.8142, 0.3700, 0.1813, 0.1159, 0.0515,-0.2656,-0.5037, 0.7332, 0.5094,-0.1626,-0.1574, 0.3867, 0.2465,-0.2724
 0.4300, 0.0636, 0.3133,-0.2584, 2.9747,-0.0479, 0.0480,-0.2364, 0.0013,-0.0195,-0.3795, 0.0912, 0.4282,-0.2445,-0.1435, 0.1328, 0.0557,-0.0287,-0.1640, 0.0853
 0.0279, 0.3883,-0.3295, 0.2235,-0.0479, 3.4513,-0.7089, 0.0017,-0.2381,-0.0655,-0.2990,-0.0059, 0.3143,-0.0402,-0.2451, 0.0231, 0.1101, 0.0261, 0.1393,-0.1494
 0.1174,-0.3093, 0.1209,-0.8142, 0.0480,-0.7089, 3.9872,-0.3364,-0.3436, 0.0475, 0.1341, 0.3139,-0.1407,-0.5227, 0.2464, 0.1906, 0.0320,-0.1385, 0.0551, 0.1423
-0.2320,-0.0471,-0.0284, 0.3700,-0.2364, 0.0017,-0.3364, 3.0815, 0.3404, 0.0421,-0.2976,-0.2020,-0.0656, 0.1345, 0.1851,-0.0784,-0.4322, 0.3084, 0.0065, 0.1651
 0.2476,-0.0717,-0.4006, 0.1813, 0.0013,-0.2381,-0.3436, 0.3404, 2.3442, 0.6294,-0.6550,-0.2805,-0.0525,-0.0219, 0.0414, 0.1920, 0.0861, 0.7597,-0.1024,-0.3300
 0.2426, 0.4321,-0.1841, 0.1159,-0.0195,-0.0655, 0.0475, 0.0421, 0.6294, 3.3240,-0.3574, 0.1344, 0.1187,-0.1626, 0.5616, 0.2023, 0.2541, 0.3603, 0.1649,-0.0651
 0.5010, 0.0301,-0.3436, 0.0515,-0.3795,-0.2990, 0.1341,-0.2976,-0.6550,-0.3574, 3.6392, 0.1365, 0.0176, 0.0674, 0.2713, 0.1839, 0.1663,-0.1667,-0.0049,-0.2719
 0.0626, 0.2749,-0.3191,-0.2656, 0.0912,-0.0059, 0.3139,-0.2020,-0.2805, 0.1344, 0.1365, 3.3257, 0.4888,-0.5099,-0.2854,-0.2202,-0.5527,-0.1958, 0.3589,-0.2838
 0.0621, 0.2500,-0.3585,-0.5037, 0.4282, 0.3143,-0.1407,-0.0656,-0.0525, 0.1187, 0.0176, 0.4888, 3.3427, 0.0121,-0.5650, 0.1091, 0.1858,-0.0778, 0.0853, 0.2099
 0.0536,-0.0495,-0.2071, 0.7332,-0.2445,-0.0402,-0.5227, 0.1345,-0.0219,-0.1626, 0.0674,-0.5099, 0.0121, 2.7410, 0.1808, 0.0333,-0.0433,-0.4663,-0.1971, 0.3495
 0.2157,-0.0541, 0.2175, 0.5094,-0.1435,-0.2451, 0.2464, 0.1851, 0.0414, 0.5616, 0.2713,-0.2854,-0.5650, 0.1808, 3.9951, 0.7900, 0.5160, 0.0807, 0.3586, 0.1662
 0.7692,-0.1133, 0.2314,-0.1626, 0.1328, 0.0231, 0.1906,-0.0784, 0.1920, 0.2023, 0.1839,-0.2202, 0.1091, 0.0333, 0.7900, 3.2302, 0.3274,-0.1504,-0.0695, 0.2350
 0.2693,-0.1219, 0.0386,-0.1574, 0.0557, 0.1101, 0.0320,-0.4322, 0.0861, 0.2541, 0.1663,-0.5527, 0.1858,-0.0433, 0.5160, 0.3274, 3.4103, 0.0191,-0.2459, 0.0334
-0.3038, 0.1557, 0.3561, 0.3867,-0.0287, 0.0261,-0.1385, 0.3084, 0.7597, 0.3603,-0.1667,-0.1958,-0.0778,-0.4663, 0.0807,-0.1504, 0.0191, 2.8728,-0.2300, 0.0531
 0.1288, 0.0339, 0.0890, 0.2465,-0.1640, 0.1393, 0.0551, 0.0065,-0.1024, 0.1649,-0.0049, 0.3589, 0.0853,-0.1971, 0.3586,-0.0695,-0.2459,-0.2300, 2.6208,-0.1646
 0.1459,-0.1249,-0.0798,-0.2724, 0.0853,-0.1494, 0.1423, 0.1651,-0.3300,-0.0651,-0.2719,-0.2838, 0.2099, 0.3495, 0.1662, 0.2350, 0.0334, 0.0531,-0.1646, 2.5410
