-4.9710, 0.2910,-2.5344, 0.3170, 1.9904, 0.9235,-3.6040, 1.8061,-2.5525, 0.9175, 0.4640, 4.9464, 1.2944, 0.0421,-0.8086, 2.5132,-0.0176, 0.1179,-0.1048, 3.0579
-2.2788, 2.0963,-4.2069, 2.2412,-1.0503, 0.8832,-3.1268,-4.0794, 3.4142, 0.1711,-0.2157,-4.0462, 2.5275, 2.5719,-2.1635,-1.8771, 1.1236,-3.1509, 1.4015, 4.3542
-3.7870, 4.7083,-2.5730, 1.4489,-1.7145,-1.0849, 4.8700,-3.4266, 2.1093,-4.8380, 4.1189, 4.5252, 3.8968, 0.9857, 0.2845,-4.0750,-2.9648, 2.1759,-2.5515, 0.4909
 4.2963, 0.6258,-2.4253, 1.6026, 4.0973,-2.5728,-0.1623,-0.5641, 1.1720, 4.2182, 2.2892,-0.2003, 0.1247, 4.6476,-4.1322, 1.8326, 2.4921, 3.8440,-2.4302,-2.5702
-4.5230, 2.2935,-3.0170, 0.1300, 1.1125,-4.7356, 0.8183,-2.0897,-4.1510,-2.3319,-4.9181, 1.3973, 0.9451,-0.9616,-0.1215, 3.1907,-0.2746, 0.4875, 4.5125,-2.4677
 3.5189, 1.3407,-4.6011,-3.5264, 2.6722,-3.8319, 4.5805, 3.1244, 3.5153, 3.9950,-0.3823,-2.8020, 4.9128, 3.2487,-1.1092, 3.4820, 4.2706,-3.7550,-2.0984,-3.1450
 4.0384,-4.3413,-1.9591,-4.0735, 2.2069,-3.1041,-1.3607, 0.5128, 1.1310, 0.6938, 2.4682, 4.1501, 2.6393,-1.1156,-4.5214, 1.3461, 1.8069, 4.9943, 1.0364, 3.8327
 0.8014,-4.1281,-3.3744, 3.1691, 0.9239, 0.7385,-2.3924,-2.3025, 3.3464,-1.5346,-2.1578,-1.6812,-2.8688,-1.1510,-3.3772, 2.0216, 3.0472, 2.8185, 4.3314, 1.3450
-4.7753, 1.8648, 3.8133, 1.9244, 3.9497, 4.3768, 3.3120, 1.5818,-1.3378, 4.8369,-1.1301, 4.4049, 4.0193, 1.8261, 1.1834,-0.3740,-3.1010,-1.5838, 2.8586, 1.3936
 2.3985,-4.5323,-0.1028, 0.3373,-0.4576, 2.6150,-0.2068, 4.2517,-1.9305, 2.0301,-0.3358,-1.2200,-1.8834, 0.3948, 3.9411,-3.8097,-1.0253,-2.2210, 0.5371, 1.1573
 3.3537, 2.0187,-0.3243,-4.3037, 1.7914, 0.8398, 3.9234,-0.3438,-0.5378,-2.7286,-1.3131, 1.3995,-0.7724, 2.3409,-4.4171, 2.8456, 2.8785,-0.3505, 0.2829, 3.0351
-3.8872, 4.9674,-3.3971,-3.6111, 2.8261, 4.6040,-3.5947,-1.4578, 4.0287, 4.0558,-1.9841, 0.2327,-2.9086, 4.8015,-4.4993, 3.8165,-1.4970, 2.9823, 2.5122, 2.0149
-3.7203,-2.2005,-2.1880,-2.6483, 4.8110, 1.2447, 2.2990, 2.8723,-4.7538,-4.3411,-4.4773,-2.9567, 0.2708,-3.8902,-1.4891, 0.6603,-2.0814,-3.2073,-2.4472,-4.5539
-3.6157, 1.0333,-4.9302, 3.4930, 4.4658, 3.3879,-2.6297, 0.2780,-3.5073,-3.3968,-0.6484,-1.7707, 2.6299, 0.7334,-4.4413,-2.7456, 0.1462, 1.5007,-3.7715,-2.2906
 0.1703,-1.0946, 1.0078, 0.2077, 3.1980,-1.4827, 1.0989, 4.4015,-2.3127,-3.0721,-1.5012,-3.1799, 3.5634, 4.0139,-4.0440, 1.7669, 2.3694,-4.7951, 1.3513, 3.5298
