 4.3482, 0.0164, 0.2976,-0.5074,-0.2498, 0.4288,-0.2464,-0.3294, 0.2031,-0.0054,-0.4197, 0.1048, 0.2919, 0.2461,-0.1141,-0.4991,-0.1367, 0.6722,-0.1284,-0.4762
 0.0164, 3.7862,-0.4367,-0.3073, 0.1669, 0.2964,-0.4665,-0.7459,-0.2894,-0.2599, 0.2852, 0.2071,-0.3481, 0.2343,-0.1105, 0.2043,-0.4604,-0.1317,-0.1539, 0.1634
 0.2976,-0.4367, 3.2451, 0.2259,-0.2019,-0.1896, 0.5351, 0.0314,-0.0627,-0.2601,-0.2195,-0.1405,-0.4424,-0.1945, 0.3884,-0.3983, 0.2215,-0.1694, 0.0059, 0.0006
-0.5074,-0.3073, 0.2259, 4.0401, 0.0988,-0.0409,-0.2514,-0.4719,-0.0980, 0.3539, 0.1018,-0.4592,-0.2475,-0.4067,-0.0048,-0.2836, 0.2878,-0.0320, 0.2693, 0.3948
-0.2498, 0.1669,-0.2019, 0.0988, 2.9422,-0.0592,-0.0882, 0.1722,-0.4991,-0.6839, 0.1568, 0.2111,-0.6606, 0.0067,-0.4568,-0.0980, 0.2882,-0.6369,-0.1542, 0.2650
 0.4288, 0.2964,-0.1896,-0.0409,-0.0592, 2.9040, 0.0149, 0.4478, 0.1425, 0.7605, 0.2795, 0.5014, 0.1417,-0.0195, 0.1395, 0.0142,-0.1096,-0.1271,-0.0462, 0.1323
-0.2464,-0.4665, 0.5351,-0.2514,-0.0882, 0.0149, 3.2408, 0.0802,-0.0771,-0.8611, 0.7265,-0.4239, 0.5869, 0.2333,-0.6309,-0.4777,-0.0602, 0.6903, 0.1413, 0.1554
-0.3294,-0.7459, 0.0314,-0.4719, 0.1722, 0.4478, 0.0802, 3.4509,-0.0444, 0.0548, 0.2611, 0.2187,-0.4713,-0.2376, 0.4832,-0.8844,-0.4071, 0.1001, 0.0170,-0.3211
 0.2031,-0.2894,-0.0627,-0.0980,-0.4991, 0.1425,-0.0771,-0.0444, 3.6927, 0.7473, 0.0890, 0.0662,-0.3520, 0.1918, 0.1449,-0.3729, 0.1106,-0.1366, 0.5900, 0.2082
-0.0054,-0.2599,-0.2601, 0.3539,-0.6839, 0.7605,-0.8611, 0.0548, 0.7473, 4.1546,-0.0185,-0.2683,-0.1707,-0.0928,-0.2130, 0.4610, 0.6634,-0.0467, 0.1812, 0.0047
-0.4197, 0.2852,-0.2195, 0.1018, 0.1568, 0.2795, 0.7265, 0.2611, 0.0890,-0.0185, 3.4199,-0.6860, 0.6589, 0.2693, 0.2905,-0.3825,-0.0524,-0.2434,-0.0364,-0.0460
 0.1048, 0.2071,-0.1405,-0.4592, 0.2111, 0.5014,-0.4239, 0.2187, 0.0662,-0.2683,-0.6860, 3.9627,-0.1038, 0.3088, 0.1513,-0.3877, 0.1967,-0.0685, 0.1093,-0.4595
 0.2919,-0.3481,-0.4424,-0.2475,-0.6606, 0.1417, 0.5869,-0.4713,-0.3520,-0.1707, 0.6589,-0.1038, 3.6854, 0.1386,-0.4175, 0.3309, 0.3974, 0.2451, 0.0231, 0.2511
 0.2461, 0.2343,-0.1945,-0.4067, 0.0067,-0.0195, 0.2333,-0.2376, 0.1918,-0.0928, 0.2693, 0.3088, 0.1386, 3.4343,-0.1062, 0.2256,-0.2619,-0.0612, 0.1823,-0.5798
-0.1141,-0.1105, 0.3884,-0.0048,-0.4568, 0.1395,-0.6309, 0.4832, 0.1449,-0.2130, 0.2905, 0.1513,-0.4175,-0.1062, 3.7531,-0.6655,-0.0892, 0.5544, 0.4015, 0.0336
-0.4991, 0.2043,-0.3983,-0.2836,-0.0980, 0.0142,-0.4777,-0.8844,-0.3729, 0.4610,-0.3825,-0.3877, 0.3309, 0.2256,-0.6655, 3.3256, 0.1464, 0.0432, 0.3218, 0.2541
-0.1367,-0.4604, 0.2215, 0.2878, 0.2882,-0.1096,-0.0602,-0.4071, 0.1106, 0.6634,-0.0524, 0.1967, 0.3974,-0.2619,-0.0892, 0.1464, 3.2692, 0.3060, 0.0415, 0.0784
 0.6722,-0.1317,-0.1694,-0.0320,-0.6369,-0.1271, 0.6903, 0.1001,-0.1366,-0.0467,-0.2434,-0.0685, 0.2451,-0.0612, 0.5544, 0.0432, 0.3060, 4.0079,-0.2063, 0.0079
-0.1284,-0.1539, 0.0059, 0.2693,-0.1542,-0.0462, 0.1413, 0.0170, 0.5900, 0.1812,-0.0364, 0.1093, 0.0231, 0.1823, 0.4015, 0.3218, 0.0415,-0.2063, 3.8406,-0.0849
-0.4762, 0.1634, 0.0006, 0.3948, 0.2650, 0.1323, 0.1554,-0.3211, 0.2082, 0.0047,-0.0460,-0.4595, 0.2511,-0.5798, 0.0336, 0.2541, 0.0784, 0.0079,-0.0849, 2.3254
