 3.9300, 3.7983,-1.5880,-2.5149,-1.4825, 1.7868, 1.8922,-0.1928,-0.1052,-4.3903
-3.6115, 2.7246, 0.7217,-4.7048, 1.9319,-4.4928,-4.0012,-1.5201,-1.2673, 0.5167
 0.4317,-3.7983,-3.0739, 4.9627,-4.4223,-4.2246, 1.3081, 2.5101,-1.3588, 3.4674
-4.6218,-3.1069, 0.8552, 4.5531,-1.4112,-3.4312, 2.9933, 1.7687, 2.3731,-3.8572
 3.3442, 4.6879, 4.4309,-0.9623,-2.7876, 2.3205,-0.7830,-4.3296,-2.1966, 2.7398
 0.1025, 3.6178, 2.4514,-1.6456,-0.9553, 3.1990,-4.9195,-4.9857,-0.6151,-1.0745
-3.0419,-1.6273,-1.6728,-4.0295,-2.7680, 4.8213,-3.3253, 3.4376,-2.9970, 1.1547
 1.5590,-4.4901, 3.9540,-2.7123,-1.5923, 1.5939, 3.3298,-1.0850, 3.1458,-3.8672
-2.1658, 0.0724,-3.4227, 2.3516,-3.9729,-4.8527, 3.0797, 3.7165, 1.6081, 4.1669
-3.5591, 1.8037,-2.6857, 1.0739,-0.3415, 0.5068,-1.7590, 1.7515, 1.3653, 1.8829
 2.0295, 2.7010, 0.5840, 4.6040,-3.0573, 1.1504, 0.0125, 4.6795,-1.7285, 1.7180
-4.2513, 3.7584, 2.5861,-4.1087,-1.0956, 3.3600, 4.9488, 3.8738,-1.5468,-0.1318
 1.2995, 0.7731, 4.7675, 3.5819, 4.3038, 1.9283,-4.8622, 4.4405, 3.0166, 2.2872
-2.7809,-0.7622,-3.3321, 4.5363,-4.0615, 3.0806,-4.6627, 3.5392,-1.5360,-3.8320
 3.7470, 3.1825,-3.3234,-0.8964,-2.8796, 4.0517, 0.0505, 4.8012,-3.7010,-0.9516
-1.9868,-3.4683,-0.3733, 3.4465, 3.6407,-0.6554,-4.8722, 1.5588,-1.4926, 0.5828
-2.0311,-0.7959,-1.1831, 0.6813, 2.7194, 4.1994, 4.5540, 1.4735,-2.7715, 0.7033
 3.5596, 2.6962, 4.2503,-3.6849,-0.5967, 4.5001, 1.4715,-4.9430, 1.8586, 1.3779
 1.4706, 0.7909, 2.5745, 1.1635,-2.9677, 2.8564, 2.9962,-3.4284,-0.6996,-1.6990
-3.4904,-3.0181,-4.6187,-4.7973,-0.3585, 1.1553, 1.5182, 0.2629, 1.1846,-1.1399
 3.6796, 2.6948, 3.7058, 0.4882,-2.2368, 0.4110,-1.0393, 0.8273, 3.1261,-0.4101
 2.4444,-4.1570, 3.7258, 4.5564,-1.0953,-1.2011,-4.4902,-4.7474, 3.6360,-4.6004
-0.4440,-0.4246,-0.1751, 1.7638, 1.9913,-1.8734,-3.7560,-4.5050, 3.4655, 4.6777
-1.6915,-3.9619, 1.1475, 0.2928,-1.2720,-2.5233,-0.1806,-2.3123, 1.4317,-1.1659
-0.8232,-2.3841,-1.3373, 0.0432, 3.4080,-0.7257,-1.9010,-3.4082, 4.8295, 1.9898
 2.8048,-2.4314, 4.1571, 0.4504, 2.0392,-4.6178, 3.1605, 3.3317,-4.4818, 3.9343
 1.5310,-1.9271, 1.9284, 1.3831,-0.6009,-4.7009, 4.5218, 1.8930, 3.8611,-2.2334
-3.4590,-0.1257, 1.6257,-0.9936,-3.1799,-1.9485,-3.0552,-4.5748, 3.3522,-4.3417
 4.6362,-0.0683, 1.4278, 4.5590, 4.9465, 2.1005, 2.6226,-3.9979,-4.0874, 1.2603
-4.8969,-1.9037, 4.5385,-1.4833, 0.2989,-3.9169, 2.9836,-2.7201, 3.4585,-2.7023
 1.6411,-4.4522,-0.0622,-1.0194,-1.5492,-4.4545,-3.1930, 4.3805,-2.6714,-0.0514
 0.3952, 0.0128,-2.6513, 1.6067, 1.0311, 3.3149, 0.6639, 2.4518,-0.9280, 4.9898
-0.4317,-1.4344, 2.9252, 2.4597, 2.6528, 0.2230,-0.4235,-4.0958,-0.5735, 4.3647
-1.7166, 4.0107,-4.2489,-2.8212, 0.2803, 3.2451, 3.1704,-4.6839,-1.4422,-4.9264
 1.6792, 1.7929, 4.1732, 4.0033, 3.6698,-3.4585, 2.7528, 0.4403, 1.7579,-3.3439
 1.5007, 3.9635, 4.9312, 0.6741,-1.8027,-4.8603, 0.7481, 1.4419, 2.7252,-4.1075
 4.6824, 1.1970,-4.4254,-0.7502, 0.7184, 3.7542,-0.1609,-4.4020,-4.3905,-1.6914
 2.6347, 1.2210, 0.5330,-3.2759, 3.3741, 2.6727,-2.3390, 3.6553, 1.6112, 0.4426
 0.0974,-2.8229, 4.5193,-4.8880, 1.8724,-3.5149,-0.6718,-2.3784,-1.1412,-1.8369
-1.2388, 2.6230, 3.5434, 2.8890, 3.1717, 4.4885,-1.4601,-3.7702,-2.2585,-0.8921
-4.6916,-1.6446, 3.8451,-1.4090,-4.4460,-1.3286,-1.4786, 1.5355,-2.9068,-3.2443
