nan,nan,nan,nan,nan,nan
5.0,20.0,411.0,0.014583826065063477,1.0,1.0
5.0,20.0,54.0,0.0019314289093017578,1.0,1.0
5.0,20.0,128.0,0.0044825077056884766,1.0,1.0
5.0,20.0,66.0,0.0023250579833984375,1.0,1.0
5.0,20.0,182.0,0.006309986114501953,1.0,1.0
5.0,20.0,190.0,0.006503105163574219,1.0,1.0
5.0,20.0,150.0,0.005135059356689453,1.0,1.0
5.0,20.0,201.0,0.006837606430053711,1.0,1.0
5.0,20.0,nan,nan,1.0,0.0
5.0,20.0,242.0,0.008181095123291016,1.0,1.0
5.0,20.0,255.0,0.008632183074951172,1.0,1.0
5.0,20.0,66.0,0.002287626266479492,1.0,1.0
5.0,20.0,198.0,0.006808280944824219,1.0,1.0
5.0,20.0,206.0,0.006975650787353516,1.0,1.0
5.0,20.0,214.0,0.0073430538177490234,1.0,1.0
5.0,20.0,252.0,0.008625030517578125,1.0,1.0
5.0,20.0,77.0,0.0026667118072509766,1.0,1.0
5.0,20.0,256.0,0.008573055267333984,1.0,1.0
5.0,20.0,212.0,0.007105827331542969,1.0,1.0
5.0,20.0,114.0,0.003919124603271484,1.0,1.0
5.0,20.0,74.0,0.0025284290313720703,1.0,1.0
5.0,20.0,176.0,0.005904436111450195,1.0,1.0
5.0,20.0,382.0,0.01276087760925293,1.0,1.0
5.0,20.0,nan,nan,1.0,0.0
5.0,20.0,189.0,0.006716728210449219,1.0,1.0
5.0,20.0,227.0,0.0077517032623291016,1.0,1.0
5.0,20.0,290.0,0.009857177734375,1.0,1.0
5.0,20.0,213.0,0.008022308349609375,1.0,1.0
5.0,20.0,295.0,0.010630130767822266,1.0,1.0
5.0,20.0,390.0,0.013987302780151367,1.0,1.0
5.0,20.0,229.0,0.008069515228271484,1.0,1.0
5.0,20.0,421.0,0.015185356140136719,1.0,1.0
5.0,20.0,210.0,0.007509708404541016,1.0,1.0
5.0,20.0,68.0,0.0026378631591796875,1.0,1.0
5.0,20.0,382.0,0.01382589340209961,1.0,1.0
5.0,20.0,167.0,0.0060765743255615234,1.0,1.0
5.0,20.0,56.0,0.002069234848022461,1.0,1.0
5.0,20.0,88.0,0.003099679946899414,1.0,1.0
5.0,20.0,179.0,0.006218671798706055,1.0,1.0
5.0,20.0,266.0,0.009296178817749023,1.0,1.0
5.0,20.0,345.0,0.011742115020751953,1.0,1.0
5.0,20.0,365.0,0.012409448623657227,1.0,1.0
5.0,20.0,320.0,0.010907411575317383,1.0,1.0
5.0,20.0,111.0,0.0038149356842041016,1.0,1.0
5.0,20.0,nan,nan,1.0,0.0
5.0,20.0,113.0,0.0038678646087646484,1.0,1.0
5.0,20.0,337.0,0.011449337005615234,1.0,1.0
5.0,20.0,365.0,0.012931585311889648,1.0,1.0
5.0,20.0,255.0,0.009144306182861328,1.0,1.0
5.0,20.0,246.0,0.008652210235595703,1.0,1.0
5.0,20.0,117.0,0.004300117492675781,1.0,1.0
5.0,20.0,198.0,0.007109880447387695,1.0,1.0
5.0,20.0,106.0,0.003729104995727539,1.0,1.0
5.0,20.0,198.0,0.006928205490112305,1.0,1.0
5.0,20.0,nan,nan,1.0,0.0
5.0,20.0,223.0,0.007873058319091797,1.0,1.0
5.0,20.0,99.0,0.0035657882690429688,1.0,1.0
5.0,20.0,324.0,0.011535167694091797,1.0,1.0
5.0,20.0,292.0,0.010514497756958008,1.0,1.0
5.0,20.0,257.0,0.008885383605957031,1.0,1.0
5.0,20.0,379.0,0.013044357299804688,1.0,1.0
5.0,20.0,215.0,0.007459878921508789,1.0,1.0
5.0,20.0,384.0,0.012957096099853516,1.0,1.0
5.0,20.0,403.0,0.013558387756347656,1.0,1.0
5.0,20.0,453.0,0.015321493148803711,1.0,1.0
5.0,20.0,138.0,0.0046596527099609375,1.0,1.0
5.0,20.0,229.0,0.00800013542175293,1.0,1.0
5.0,20.0,243.0,0.008504390716552734,1.0,1.0
5.0,20.0,76.0,0.0028166770935058594,1.0,1.0
5.0,20.0,114.0,0.00403285026550293,1.0,1.0
5.0,20.0,177.0,0.00612330436706543,1.0,1.0
5.0,20.0,411.0,0.014138221740722656,1.0,1.0
5.0,20.0,180.0,0.006293058395385742,1.0,1.0
5.0,20.0,180.0,0.006943464279174805,1.0,1.0
5.0,20.0,172.0,0.0060329437255859375,1.0,1.0
5.0,20.0,299.0,0.010445594787597656,1.0,1.0
5.0,20.0,227.0,0.007933378219604492,1.0,1.0
5.0,20.0,184.0,0.006603717803955078,1.0,1.0
5.0,20.0,262.0,0.009129047393798828,1.0,1.0
5.0,20.0,255.0,0.00869131088256836,1.0,1.0
5.0,20.0,85.0,0.0029151439666748047,1.0,1.0
5.0,20.0,267.0,0.009184598922729492,1.0,1.0
5.0,20.0,358.0,0.012161731719970703,1.0,1.0
5.0,20.0,221.0,0.007577419281005859,1.0,1.0
5.0,20.0,159.0,0.0054471492767333984,1.0,1.0
5.0,20.0,414.0,0.014010190963745117,1.0,1.0
5.0,20.0,78.0,0.0027108192443847656,1.0,1.0
5.0,20.0,334.0,0.011420249938964844,1.0,1.0
5.0,20.0,116.0,0.0041599273681640625,1.0,1.0
5.0,20.0,358.0,0.012698650360107422,1.0,1.0
5.0,20.0,271.0,0.009555578231811523,1.0,1.0
5.0,20.0,95.0,0.003419637680053711,1.0,1.0
5.0,20.0,163.0,0.005817413330078125,1.0,1.0
5.0,20.0,309.0,0.010905742645263672,1.0,1.0
5.0,20.0,287.0,0.009991645812988281,1.0,1.0
5.0,20.0,272.0,0.009489774703979492,1.0,1.0
5.0,20.0,108.0,0.0038521289825439453,1.0,1.0
5.0,20.0,153.0,0.00536656379699707,1.0,1.0
5.0,20.0,123.0,0.004362344741821289,1.0,1.0
5.0,20.0,213.0,0.007510662078857422,1.0,1.0
nan,nan,nan,nan,nan,nan
8.0,56.0,378.0,0.013510704040527344,1.0,1.0
8.0,56.0,590.0,0.020574569702148438,1.0,1.0
8.0,56.0,544.0,0.0191648006439209,1.0,1.0
8.0,56.0,339.0,0.011816263198852539,1.0,1.0
8.0,56.0,451.0,0.0158233642578125,1.0,1.0
8.0,56.0,247.0,0.008879423141479492,1.0,1.0
8.0,56.0,246.0,0.008805513381958008,1.0,1.0
8.0,56.0,760.0,0.026996612548828125,1.0,1.0
8.0,56.0,nan,nan,1.0,0.0
8.0,56.0,444.0,0.015848159790039062,1.0,1.0
8.0,56.0,419.0,0.014951705932617188,1.0,1.0
8.0,56.0,371.0,0.013200998306274414,1.0,1.0
8.0,56.0,nan,nan,1.0,0.0
8.0,56.0,224.0,0.007934808731079102,1.0,1.0
8.0,56.0,488.0,0.018070220947265625,1.0,1.0
8.0,56.0,323.0,0.011479854583740234,1.0,1.0
8.0,56.0,396.0,0.013800382614135742,1.0,1.0
8.0,56.0,529.0,0.018683910369873047,1.0,1.0
8.0,56.0,760.0,0.02718043327331543,1.0,1.0
8.0,56.0,1673.0,0.05905485153198242,1.0,1.0
8.0,56.0,572.0,0.02032923698425293,1.0,1.0
8.0,56.0,352.0,0.012339115142822266,1.0,1.0
8.0,56.0,953.0,0.03309988975524902,1.0,1.0
8.0,56.0,262.0,0.009217977523803711,1.0,1.0
8.0,56.0,343.0,0.012150764465332031,1.0,1.0
8.0,56.0,318.0,0.011076688766479492,1.0,1.0
8.0,56.0,305.0,0.010991811752319336,1.0,1.0
8.0,56.0,713.0,0.025208234786987305,1.0,1.0
8.0,56.0,545.0,0.019603967666625977,1.0,1.0
8.0,56.0,373.0,0.013336658477783203,1.0,1.0
8.0,56.0,750.0,0.0265042781829834,1.0,1.0
8.0,56.0,379.0,0.013579368591308594,1.0,1.0
8.0,56.0,nan,nan,1.0,0.0
8.0,56.0,451.0,0.015734434127807617,1.0,1.0
8.0,56.0,509.0,0.017798662185668945,1.0,1.0
